entry_id;calculation_id
8164;4918
17661;4919
5624;4944
5625;4948
5626;4955
4177;4961
14036;4964
29020;4966
29022;4967
5627;4976
6912;5002
14035;5021
5578;5023
22263;5029
29023;5031
17406;5033
18174;5034
10991;5035
17407;5036
17663;5037
20737;5038
10480;5039
10736;5040
18176;5041
2562;5057
12065;5073
12074;5080
4672;5084
8159;5092
17655;5093
8166;5095
8167;5096
29029;5099
30309;5100
5613;5101
9972;5103
10997;5105
17413;5108
1797;5115
12067;5129
12069;5130
12070;5131
12073;5133
17557;5139
22474;5140
13762;5144
14025;5145
8154;5146
17399;5147
6117;5149
31334;5151
17414;5153
29034;5155
3084;5174
4110;5176
18981;5184
18988;5187
8147;5192
8158;5194
7652;5196
8168;5198
8170;5199
22530;5200
22284;5209
30061;5210
22285;5213
21518;5214
29039;5215
22287;5216
11005;5218
4111;5224
14032;5239
8146;5242
8173;5248
5615;5249
20234;5250
17419;5251
31087;5254
17935;5259
29043;5261
30067;5262
29044;5264
10497;5267
20242;5271
2577;5281
2578;5284
2580;5289
8117;5295
20685;5297
6116;5304
6628;5305
13807;5308
17670;5310
21515;5311
20235;5312
17676;5313
31091;5315
17424;5316
19476;5317
17429;5318
17686;5320
9226;5322
5404;5336
10930;5349
8121;5351
18905;5352
6119;5355
21508;5362
31079;5364
11508;5366
22537;5368
21516;5370
29816;5371
17432;5372
17944;5374
11019;5375
5664;5381
4641;5390
12068;5399
8171;5405
21510;5411
21517;5414
30063;5415
18193;5418
30843;5419
9225;5420
17436;5422
11022;5424
8169;5446
11510;5447
18721;5449
4138;5459
5677;5461
6958;5469
5166;5473
4656;5477
5426;5483
5427;5488
8157;5497
17671;5498
11000;5499
30060;5501
17168;5503
17680;5504
11012;5505
6913;5506
29826;5507
17441;5508
10516;5509
17700;5510
17446;5511
4149;5523
4150;5529
5176;5535
22268;5539
11511;5541
11512;5543
17685;5550
5632;5551
8206;5557
10777;5558
5177;5560
7484;5566
5179;5572
5181;5581
6974;5582
8001;5584
12071;5587
12072;5588
14029;5590
5611;5593
21513;5594
8182;5595
11514;5596
29551;5597
21520;5598
17427;5600
22298;5602
17187;5605
21289;5606
29834;5607
20780;5609
8480;5611
5182;5615
6975;5617
4671;5626
5183;5628
18160;5630
10940;5636
8383;5637
8389;5638
6095;5639
10965;5640
30819;5641
11505;5642
21509;5643
5616;5645
22308;5652
17457;5654
17970;5655
8112;5690
5834;5693
6118;5695
11509;5697
30058;5698
21514;5699
11517;5703
17425;5704
7682;5705
8196;5706
9221;5707
22306;5710
31121;5712
31126;5714
17460;5715
4163;5722
12066;5727
17861;5729
13795;5731
4568;5732
7651;5734
8172;5735
22305;5737
17454;5740
30357;5744
10789;5745
5151;5746
10793;5748
20282;5749
20241;5767
17439;5773
30618;5779
17207;5780
20281;5781
17467;5784
17980;5785
30370;5787
10544;5789
11312;5790
17987;5791
10550;5792
10817;5793
31106;5810
10963;5811
6096;5812
14050;5813
18158;5814
5081;5815
20743;5820
20744;5821
28037;5826
17443;5827
4108;5828
17448;5830
17197;5831
17459;5832
17492;5833
5709;5836
7247;5847
7248;5852
5714;5858
18159;5860
22281;5862
20243;5863
22304;5864
17212;5867
8235;5869
10797;5870
30881;5872
10542;5873
10799;5875
17474;5876
29867;5878
17746;5880
6836;5914
6100;5916
11507;5918
17170;5919
10775;5920
11031;5921
18741;5923
21569;5925
30632;5926
17989;5927
17479;5928
29100;5929
29868;5930
17481;5931
10810;5932
17995;5933
10813;5937
4949;5943
3670;5955
3671;5958
17750;5970
18015;5972
30774;5978
8161;5980
11516;5984
13825;5985
21519;5986
17422;5987
19509;5993
31332;6004
17677;6006
11013;6008
3679;6014
30376;6023
21321;6024
17225;6025
7479;6027
10558;6030
17486;6031
10561;6032
5180;6033
4707;6039
21307;6043
21563;6044
3685;6049
17703;6050
7452;6051
30616;6054
30631;6057
7523;6062
3682;6068
3683;6069
5736;6073
21324;6076
6924;6084
4109;6085
17490;6087
10823;6088
5734;6091
3684;6094
5735;6095
3686;6097
8120;6100
4567;6105
17421;6113
20240;6114
1897;6116
1898;6119
17215;6121
4151;6122
17751;6123
12625;6124
18797;6126
5737;6127
5738;6128
30095;6145
21322;6147
4657;6148
10822;6150
5236;6154
6097;6158
18979;6159
22310;6160
22313;6161
5686;6162
8487;6165
21323;6166
30124;6167
21326;6168
22360;6169
7540;6176
29026;6190
18199;6194
14102;6198
21332;6200
17780;6203
8051;6210
18488;6222
21327;6223
13637;6224
17496;6226
5242;6231
8472;6235
28054;6236
10539;6239
11589;6241
10576;6242
10087;6245
29922;6246
21308;6249
8239;6251
5695;6253
17500;6254
5238;6256
14105;6258
20836;6261
4708;6262
5239;6288
20089;6291
6099;6292
10969;6293
6101;6294
10971;6296
21522;6298
21330;6300
21338;6301
8519;6302
17248;6303
18785;6305
30405;6306
18050;6310
17795;6311
22410;6312
30778;6320
8394;6321
10957;6322
20522;6327
27280;6328
21325;6329
20565;6330
10573;6332
13907;6333
22370;6334
20837;6335
18788;6337
5241;6343
4731;6349
8113;6351
8384;6352
22368;6356
10323;6358
30152;6359
17512;6360
8063;6365
18987;6374
8273;6377
29642;6378
8506;6384
6098;6415
5614;6416
10840;6419
18025;6422
17522;6427
20622;6429
10365;6430
5771;6433
7823;6445
8079;6446
8080;6450
11321;6458
17484;6459
21331;6460
12378;6463
10846;6465
30932;6466
17525;6467
18038;6469
30426;6470
4497;6472
4498;6484
6293;6489
9295;6492
21337;6494
14013;6501
11506;6502
6296;6504
8091;6505
22276;6506
21521;6508
22303;6510
10077;6515
17776;6516
18036;6517
17530;6519
10623;6522
8254;6528
17297;6529
10375;6531
18839;6532
18073;6533
17306;6534
27646;6535
29950;6536
31231;6537
10894;6538
7826;6540
8507;6543
17538;6544
4248;6546
22314;6551
10632;6553
29957;6554
3735;6559
21309;6563
8252;6564
5178;6565
21334;6566
10066;6567
8281;6570
30434;6573
17536;6574
5995;6575
13691;6576
9288;6579
18044;6581
27877;6582
10867;6583
17541;6584
21113;6587
17788;6588
18067;6589
10125;6591
10639;6592
30950;6597
10359;6598
10936;6600
5822;6601
18457;6604
18458;6605
23862;6606
11024;6607
11301;6608
8484;6609
21329;6625
30413;6628
30414;6629
9319;6633
1949;6640
10280;6643
21336;6644
8272;6645
30156;6646
7771;6647
18818;6648
19332;6649
19333;6650
18054;6651
21386;6652
11128;6653
5783;6654
22367;6659
12376;6660
10361;6661
18313;6662
18829;6663
19341;6664
29686;6665
21407;6667
18088;6668
21306;6673
21335;6675
8278;6677
10879;6678
17583;6679
5793;6691
2466;6692
8431;6694
18454;6695
30415;6700
8485;6705
10315;6706
20574;6707
10081;6709
10609;6710
18057;6711
19339;6712
11590;6722
8285;6725
30423;6726
10362;6727
16942;6743
20278;6744
30151;6745
8535;6747
3678;6748
7553;6750
18100;6753
28120;6775
8090;6780
9275;6786
14069;6787
8260;6788
11602;6789
18072;6790
10900;6799
22454;6800
18717;6808
11153;6809
31237;6810
11137;6837
8149;6843
21328;6846
10320;6848
8293;6850
7552;6853
18325;6854
17558;6855
18076;6856
21409;6858
10896;6860
10128;6861
10649;6862
10906;6863
18090;6864
8355;6865
18106;6866
1956;6870
10672;6873
8385;6882
13641;6886
8517;6887
8269;6889
30411;6890
8286;6893
11114;6896
18819;6897
28662;6899
18079;6901
18083;6904
17063;6905
17320;6906
14033;6907
21512;6909
8251;6910
8295;6916
5237;6918
17314;6919
30990;6923
17067;6925
11166;6927
18097;6929
10673;6930
5809;6935
22432;6945
11159;6946
18099;6948
3258;6956
18759;6981
7551;6984
19093;6985
18867;6987
22456;6988
17895;7003
8294;7005
30994;7008
30230;7010
18101;7011
17590;7012
17591;7013
17596;7014
5240;7024
10370;7025
17064;7026
8089;7027
17838;7028
18094;7029
18869;7030
11177;7031
10164;7032
2587;7040
10381;7041
8279;7053
22430;7055
17321;7056
17580;7057
11171;7058
10665;7060
18111;7062
29989;7063
17053;7079
10660;7080
14796;7101
21497;7103
18755;7107
8270;7109
16746;7110
19092;7111
10662;7112
30236;7113
10667;7115
17597;7117
13939;7130
30745;7134
5808;7135
14011;7136
18312;7140
30158;7144
22455;7148
13741;7162
10173;7166
30736;7170
17600;7172
3814;7183
18776;7191
22433;7193
16037;7195
30751;7197
5805;7199
20934;7200
30247;7201
30750;7208
20394;7231
18374;7243
8477;7245
31001;7253
16721;7255
10401;7257
10103;7259
10426;7262
8282;7263
17603;7268
5807;7269
20679;7274
10165;7275
11175;7279
18110;7280
18378;7281
8265;7296
18789;7297
8297;7298
10102;7302
18319;7304
5806;7314
20929;7320
10688;7323
16038;7327
13946;7337
22450;7338
13677;7352
11906;7353
22369;7358
18322;7362
18105;7363
13743;7364
18108;7365
15297;7393
10693;7395
8179;7398
17637;7403
5847;7404
17649;7405
5087;7406
4570;7418
5848;7419
20081;7425
5539;7427
14047;7428
3580;7429
21461;7450
7530;7476
14010;7484
13703;7490
31022;7493
17653;7494
8428;7495
11966;7507
22228;7524
29771;7526
21472;7537
14048;7539
12787;7540
18102;7544
28939;7552
19195;7556
8476;7564
8221;7566
10934;7591
10648;7603
20395;7604
8088;7605
30512;7607
6332;7608
10968;7612
8473;7613
