entry_id;calculation_id;name
10157;15628;Dy3PbC
10158;15647;Tm3PbC
10159;20370;CaCl2
10164;7032;SrLiP
10165;7275;BaLiP
10166;7668;BaLiAs
10172;12595;CsAuCl3
10173;7166;Sr
10180;9463;LiInSe2
10182;4659;AgCl
10183;10643;AgCl
10184;10644;AgCl
10185;10182;AgBr
10186;8487;AgI
10190;18958;DyNi2B2C
10196;20193;CsHSO3
10198;17987;PrNi2B2C
10200;19081;TbNi2B2C
10201;19008;HoNi2B2C
10202;18974;ErNi2B2C
10203;19013;TmNi2B2C
10205;19186;PbIF
10221;22328;LiLa2HO3
10222;22118;LiCe2HO3
10223;21485;LiNd2HO3
10230;17401;YbBr2
10236;9311;Ho2C
10248;26326;TeRhCl
10254;14488;Ho2CF2
10256;7984;Hg
10263;10898;AlAs
10264;13614;Ca3AsN
10266;19340;LaAsPd
10267;31760;UAs2Pd
10268;20730;BaAgBi
10269;19362;BaAgSb
10271;20907;CeAgGe
10273;10930;TbInAg2
10274;19390;SrAgSb
10276;7913;LuB2
10280;6643;CrC
10282;20731;CaCuBi
10283;19444;SrAgBi
10284;19481;BaCuSb
10285;17992;YbCuSb
10286;19570;YbSbAu
10287;34739;Nd2Fe2Si2C
10288;33866;TbNiGe2
10289;10982;TmNiC2
10290;33747;Zr2SnC
10292;15554;HoGe2Pd2
10296;62384;LaGe2
10301;34192;NdNiGe2
10305;34151;Tb2Fe2Si2C
10306;15413;TmNi2Ge2
10307;11087;NpGe3
10308;17731;NpGe2Pd2
10309;16231;NpGe2Rh2
10310;34182;GePt3
10312;11108;YbTlS2
10315;6706;TmN
10317;19589;PrPPd
10318;19592;SmPPd
10319;19622;UPS
10320;6848;YbP
10323;6358;USb
10325;4546;Se
10329;13484;CuNiSb2
10330;19649;DyFeSi
10332;14900;DySi2Ir2
10333;19690;NdFeSi
10334;19714;TbFeSi
10335;13816;DyTlS2
10337;16288;ErSi2Os2
10338;8612;ErSbPd
10340;19707;EuPPd
10341;19699;GdPPd
10342;15336;GdSi2Ru2
10343;13766;GdTlS2
10344;19732;LaAl2Ag3
10345;11690;Li2AlAg
10347;12406;Cd2AgAu
10349;11922;Zn2AgAu
10350;33691;BaAg
10351;21253;BaAg2
10352;19864;BaAg5
10353;19856;Be2Ag
10354;19804;EuAgBi
10355;12047;Li2AgBi
10357;24248;CaAg2
10359;6598;CdAg
10360;16281;CeCd2Ag
10361;6661;CeAg
10362;6727;CeAg
10363;13518;CeInAg2
10365;6430;DyAg
10366;8721;DyAg2
10370;7025;InSb
10372;8806;MnSbPt
10374;8722;NpSb
10375;6531;NpTe
10380;20047;YbS2
10381;7041;AlAu
10384;8597;Al2Au
10385;12894;HfAlAu2
10386;12701;MnAlAu2
10387;13237;ScAlAu2
10389;12665;TiAlAu2
10390;20320;BaAl2
10391;15062;BaAl4
10394;15838;Nd3AlC
10399;15460;CaAl2Zn2
10400;33786;CeAl
10401;7257;CeAl
10402;20257;CeAl2
10403;16476;CeAl4
10408;15749;Ce3AlN
10410;15773;CeAl2Zn2
10426;7262;AlCr2
10427;9151;AlCrCu2
10428;10033;AlCrFe2
10429;9429;AlCrNi2
10431;12788;Al3Cu2
10433;9446;HfAlCu2
10434;22198;MgAl2Cu
10435;9457;MnAlCu2
10438;9469;ScAlCu2
10440;9477;TiAlCu2
10443;9493;ZrAlCu2
10445;4664;DyAl
10446;10183;DyAl3
10447;9509;DyAl3
10450;31589;DyAl2Ni
10452;17655;ErAl2
10454;23746;ErAl3
10456;30404;ErAl2Ni
10458;17621;EuAl2
10460;22285;AlFe2
10461;10197;AlFe3
10462;10198;MnAlFe2
10463;10312;AlFe2Mo
10464;10677;AlFe2Ni
10466;10234;TiAlFe2
10468;17572;GdAl2
10470;33863;GdAl2Ni
10471;10191;HfAl3
10473;10447;HfAlNi2
10474;10355;HfAlPd2
10476;17720;HoAl2
10477;9927;HoAl3
10478;33537;HoAl2Ni
10480;5039;AlIr
10481;22382;Al3Ir
10483;17800;LaAl2
10484;27574;LaAl3
10485;15859;LaAl4
10488;13330;Li3Al2
10489;9991;LiAl3
10492;17700;LuAl2
10494;10242;LuAl3
10497;5267;MnAl
10500;10806;MnAlNi2
10501;34896;MnAlPd2
10502;17804;MnAlPt
10503;10827;MnAlPt2
10504;10833;MnAlRh2
10505;12099;Mn2AlV
10507;32001;AlMo3
10512;34950;NbAlNi2
10513;19296;NdAl2
10514;27669;NdAl3
10515;17948;NdAl3Ni2
10516;5509;AlNi
10518;31770;Al3Ni5
10520;19705;PrAl3Ni2
10521;33507;PrAl5Ni2
10522;10910;ScAlNi2
10523;10915;TaAlNi2
10524;33316;TbAl2Ni
10526;17924;ThAl3Ni2
10527;32672;TmAl2Ni
10529;25259;UAlNi4
10531;12923;AlVNi2
10532;33446;YAl2Ni
10534;10947;ZrAlNi2
10535;30927;ZrAl5Ni2
10537;10421;NpAl3
10539;6239;ScAl
10540;19456;Sc2Al
10541;19434;ScAl2
10542;5873;SmAl
10543;10970;Sm3Al
10544;5789;AlOs
10545;7931;Al2Os
10546;14669;Al3Os2
10550;5792;AlPd
10551;32606;AlPd
10553;8395;Al2Pd
10554;14254;Al3Pd2
10556;11035;ScAlPd2
10557;11041;ZrAlPd2
10558;6030;PrAl
10559;11059;Pr3Al
10560;11332;PrAl3
10561;6032;AlPt
10562;29102;AlPt
10564;8163;Al2Pt
10565;14759;Al3Pt2
10567;34542;ZrAlPt2
10568;19534;PuAl2
10570;11120;PuAl3
10573;6332;AlRe
10574;8306;AlRe2
10576;6242;AlRh
10579;19617;Al2Ru
10582;19639;SmAl2
10583;19628;SrAl2
10584;19630;SrAl2
10587;11495;Tb3Al
10588;19677;TbAl2
10592;16081;ThAl
10593;20455;Th2Al
10596;31599;ThAl3
10598;30324;Ti3Al
10600;19733;TmAl2
10601;11542;TmAl3
10602;11571;UAl3
10603;28518;AlV3
10604;11762;Al3V
10608;12815;YAl
10609;6710;YAl
10611;11763;Y3Al
10612;19896;YAl2
10614;11726;YAl3
10616;34477;YAl3
10617;19934;YbAl2
10618;11924;YbAl3
10619;13982;ZrAl
10620;19902;Zr2Al
10623;6522;ErAg
10626;8949;ErAg2
10627;14722;ErInAg2
10628;53652;EuAg
10629;21936;EuAg2
10631;20027;EuAg5
10632;6553;GdAg
10633;13643;GdInAg2
10634;13383;TiAgHg2
10635;9150;HoAg2
10636;14349;HoInAg2
10637;20051;In2Ag
10638;11885;InAg3
10639;6592;LaAg
10640;13384;LaInAg2
10641;12135;Li2InAg
10642;16137;NdInAg2
10643;13769;PrInAg2
10644;12895;ScInAg2
10646;13385;TmInAg2
10647;22579;YInAg2
10648;7603;LaAg
10649;6862;LiAg
10650;12412;Li2AgPb
10651;12817;Li2AgSn
10652;12263;Li2AgSn
10653;12668;LiAg2Sn
10654;16461;LuAg4
10655;12039;MgAg3
10656;13387;PrMg2Ag
10657;13489;SmMg2Ag
10658;12413;MgZnAg2
10659;20282;NaAg2
10660;7080;NdAg
10661;13211;NdAg2
10662;7112;PrAg
10663;12247;PrAg2
10664;12527;AgPt3
10665;7060;ScAg
10666;16504;ScAg4
10667;7115;SmAg
10669;20306;SrAg2
10671;20419;SrAg5
10672;6873;TbAg
10673;6930;TbAg
10674;7812;TbAg2
10676;3983;TiAg
10677;8798;Ti3Ag
10678;3987;TmAg
10679;7905;TmAg2
10680;8882;TmAg3
10681;3992;YAg
10682;22667;YbAg
10683;3998;YbAg
10684;16634;YbAg2
10687;7813;TmAu2
10688;7323;YbAu2
10690;9450;ZrAg
10691;7838;Zr2Ag
10692;9464;Zr3Ag
10693;7395;BaAu2
10694;17431;BaAu5
10695;21868;BeAu
10696;17768;Be5Au
10697;7787;CaBiAu
10698;9487;Li2BiAu
10702;19065;CaAu5
10704;9513;CdAu
10705;4359;CdAu
10707;9527;CdAu3
10709;55183;CeInAu
10710;9539;CeInAu2
10711;4382;CsAu
10712;4388;RbAu
10714;9560;Zn2CuAu
10715;4398;DyAu
10716;7939;DyAu2
10717;10821;DyInAu2
10718;7878;DyPbAu
10720;4456;ErAu
10721;7874;ErAu2
10722;10685;ErInAu2
10723;8039;ErPbAu
10724;17955;EuAu5
10726;7809;Ga2Au
10728;10192;Li2GaAu
10729;4804;GdAu
10730;55224;GdInAu
10731;10703;GdInAu2
10732;7975;GdPbAu
10733;7856;Hf2Au
10734;12323;HfInAu2
10736;5040;HoAu
10738;7635;HoAu2
10739;31721;HoAu3
10740;15491;HoAu4
10741;10735;HoInAu2
10742;8148;HoPbAu
10743;8110;HoSnAu
10746;55032;LaInAu
10747;10071;Li2InAu
10748;10762;LuInAu2
10750;11331;NdInAu2
10751;60077;PrInAu
10752;10790;PrInAu2
10753;10792;ScInAu2
10755;16128;SmInAu2
10756;10807;TbInAu2
10758;34934;TiInAu2
10759;10828;TmInAu2
10760;16129;UInAu2
10762;10842;YInAu2
10763;55068;YbInAu
10764;10852;YbInAu2
10765;12583;ZrInAu2
10768;10519;Li3Au
10769;10871;LiAu3
10770;19309;Na2Au
10771;10878;Li2PbAu
10772;10881;Li2SbAu
10773;10887;Li2SnAu
10774;10892;Li2TlAu
10775;5920;LuAu
10776;8099;LuSnAu
10777;5558;MgAu
10779;32763;Mg3Au
10783;8084;Mn2Au
10784;8126;MnAu2
10785;27131;Mn2Au5
10787;29164;Nb3Au
10788;7963;NbAu2
10789;5745;NdAu
10791;8208;TbPbAu
10792;9328;YPbAu
10793;5748;PrAu
10795;24099;PrAu2
10797;5870;ScAu
10798;8244;ScSnAu
10799;5875;SmAu
10800;32546;SmAu3
10804;8299;TmSnAu
10808;19462;SrAu5
10810;5932;TbAu
10811;8319;TbAu2
10812;20347;Th2Au
10813;5937;TiAu
10814;11448;Ti3Au
10816;10493;TiAu2
10817;5793;TmAu
10818;9340;UAu2
10819;11535;V3Au
10820;29397;V3Au
10821;19524;VAu2
10822;6150;YAu
10823;6088;YbAu
10825;31653;YbAu3
10828;14515;YbAu4
10833;29558;Zr3Au
10835;11177;BaBi3
10836;33659;BaCdBi2
10838;34728;BaZnBi2
10840;6419;BaCd
10841;19832;BaCd2
10843;31814;BaCu
10844;31879;BaCuSn2
10845;8349;BaGa2
10846;6465;BaHg
10847;20589;BaHg2
10848;19825;BaIn2
10849;15415;BaIn4
10852;16292;BaNiSn3
10858;19794;BaPd2
10859;19791;BaPd5
10860;15272;BaSn3Pd
10861;19790;BaPt2
10862;19757;BaPt5
10863;16342;BaSn3Pt
10864;13157;BaSn
10866;19805;BaTl2
10867;6583;BaZn
10868;19897;BaZn2
10870;19948;CaIn2
10872;20203;EuGa2
10879;6678;BeCu
10880;19966;Be2Cu
10883;8449;HfBe2
10884;19991;HfBe5
10887;29915;BeMo3
10890;20095;Be2Nb
10894;6538;BeNi
10896;6860;BePd
10897;20115;Be5Pd
10900;6799;BeRh
10901;20179;ScBe5
10903;20190;Ta2Be
10906;6863;TiBe
10907;20208;TiBe2
10911;8674;ZrBe2
10912;20247;ZrBe5
10916;34185;SrCdBi2
10917;7811;CeBi
10918;7759;CeBi
10919;13389;Cs3Bi
10920;20785;EuCuBi
10922;9080;MgCuBi
10924;20357;SrCuBi
10925;7793;DyBi
10926;9390;DyNiBi
10927;9391;DyBiPt
10928;7852;ErBi
10929;9394;ErBiPt
10930;5349;GdBi
10932;8017;GdNiBi
10933;7634;GdBiPt
10934;7591;HoBiPt
10935;9407;K3Bi
10936;6600;LaBi
10937;3994;LiBi
10938;8885;Li3Bi
10940;5636;LuBi
10941;8036;LuNiBi
10944;4162;NaBi
10945;21993;Nb3Bi
10946;10639;NiBi
10948;7888;ScNiBi
10949;8082;TmNiBi
10950;9299;YNiBi
10951;27692;BiPd2Pb
10955;9494;YBiPd2
10956;7992;YbBiPd
10957;6322;PrBi
10958;10648;BiPt
10961;9518;Rb3Bi
10963;5811;ScBi
10964;9191;SrBi3
10965;5640;ThBi
10966;24291;ThBi2
10968;7612;TlBi2
10969;6293;TmBi
10971;6296;YBi
10972;4401;CaCd
10973;19879;CaCd2
10975;57276;CaCdPb
10976;57587;CaCdSn
10978;19023;CaCu5
10979;16255;Ca2GaCu2
10980;7715;CaGa2
10986;4807;CaHg
10987;7710;CaHg2
10989;10356;Ca3Hg
10991;5035;CaIn
10992;10717;Ca3In
10995;57944;LiCaSn
10997;5105;CaPb
10999;10538;Ca3Pb
11000;5499;CaPd
11001;19163;CaPd2
11002;17835;CaPt5
11003;9992;CaSn3
11005;5218;CaTl
11006;10074;CaTl3
11007;10785;Ca3Tl
11008;10246;CaZn
11009;19201;CaZn2
11010;17559;CaZn5
11011;32009;Ca3Zn
11012;5505;CeCd
11013;6008;CeCd
11015;10829;CeCd3
11018;10843;ZrCdCu2
11019;5375;DyCd
11020;8119;DyCd2
11021;31717;DyCd3
11022;5424;ErCd
11023;7997;ErCd2
11024;6607;EuCd
11025;22693;EuCd2
11026;9322;GdCd2
11028;8296;CdHg2
11029;8316;Cd2Hg
11030;10893;TiCdHg2
11031;5921;HoCd
11032;7902;HoCd2
11038;33619;LiInTe2
11041;15650;Sc2CCl2
11042;15641;Sc2NCl2
11057;54714;LiPrGe
11060;8136;SrSbPt
11061;8133;BaSbPt
11062;19440;SrAsPt
11070;21491;KCu4As2
11075;19560;GdClO
11096;32028;CsSbO2
11110;13080;Nd3In
11111;12031;NdIn3
11112;62799;NdInPt
11114;6896;InNi
11115;31640;InNi
11116;21106;InNi2
11117;11572;InNi3
11120;12999;ScInNi2
11121;34625;TbIn2Ni
11122;27054;UInNi4
11127;57402;ZrInNi4
11128;6653;InPd
11130;11845;InPd3
11131;15766;In3Pd2
11133;13026;ScInPd2
11134;12782;TmInPd2
11135;17354;YInPd2
11136;55394;YbInPd
11137;6837;PrIn
11139;12256;PrIn3
11144;12967;ScInPt2
11145;55614;TmInPt
11146;57720;YInPt
11148;16136;ZrInPt2
11152;16412;RbIn4
11153;6809;InRh
11156;20276;Sc2In
11157;11974;Sc3In
11158;11976;ScIn3
11159;6946;SmIn
11162;12926;SmIn3
11164;21465;Tb2In
11165;12052;TbIn3
11166;6927;InTe
11168;13563;ThIn3
11171;7058;TmIn
11172;20301;Tm2In
11173;12127;TmIn3
11174;13741;UIn3
11175;7279;YIn
11176;13867;YIn3
11177;7031;YbIn
11179;20350;YbIn2
11180;12129;YbIn3
11186;22173;ZrCuSiP
11194;13108;CaZn2Si2
11195;14756;EuZn2Ge2
11242;55961;CeInPd
11246;57366;K2TaCl6
11248;15310;LaFeGe3
11251;31755;Hg2GeSe4
11253;27599;CsYbSe2
11261;27619;KClO2
11283;28441;InGaTe2
11292;33838;KSbS2
11298;10934;NbF3
11299;8915;MnBr2
11301;6608;UP
11303;61848;KNiIO6
11310;9290;UN
11311;14705;ScCu2Si2
11312;5790;TlSb
11315;7864;Li2Se
11316;8137;Li2Te
11317;8287;Na2O
11318;8078;Na2Te
11319;8114;K2Se
11320;8160;K2Te
11321;6458;TlI
11326;8128;V2H
11332;21565;YClO
11333;14145;NaVF3
11344;19624;NaMnBi
11362;19863;EuAsPt
11367;33434;ScCuO2
11368;12290;YCuO2
11374;20597;NaCu3Te2
11397;20015;RbHO
11398;20024;RbHO
11400;60198;Ta2PdS6
11413;29623;K2CuP
11414;20181;NaZnP
11415;21750;K4CdP2
11419;20209;NaLiS
11420;20213;RbNaO
11424;16466;CaP2Ru2
11425;16470;EuP2Ru2
11434;16505;Pr2O3
11437;17338;SrSb2Pd2
11439;15860;BaSb2Pd2
11467;12989;BaPaO3
11468;15309;BaNpO3
11469;4561;CuO
11482;31758;TbH2Br
11505;5642;CsBr
11506;6502;CsI
11507;5918;TlCl
11508;5366;TlBr
11509;5697;RbBr
11510;5447;RbI
11511;5541;KI
11512;5543;KBr
11514;5596;CsF
11516;5984;ScO
11517;5703;TaO
11523;29488;NaPrO2
11524;27678;NaTbO2
11534;29532;ZnCu2GeS4
11543;34186;CsHg
11552;32889;CaHClO
11554;22164;WBr6
11567;14112;TlIO3
11589;6241;PbS
11590;6722;SeS
11594;19545;LuHCl
11595;16237;Lu2CCl2
11596;20568;NdO2
11602;6789;NpAs
11625;15741;YNi2Ge2
11634;61673;BaSm2NiO5
11635;61387;BaGd2NiO5
11638;65225;BaTm2NiO5
11666;30506;CuAuF5
11669;13180;Ca2NCl
11670;13487;Ca2BrN
11671;15275;CsGeCl3
11672;15197;CsGeBr3
11673;15226;CsGeI3
11684;58168;BaNd2NiO5
11711;13167;GdCr2Si2
11714;13244;TmSi2Rh2
11722;9488;PbO
11764;10729;NdRhC2
11780;22661;Li3N
11818;31839;CuCClO
11826;31781;TbCl3
11834;31646;BaPdS2
11837;19489;SrSnP
11855;56078;Cs2ReCl6
11875;8685;Te2Au
11876;11723;Ag
11882;8558;FeCl2
11902;16373;K2Au3
11906;7353;ThP
11907;29318;Na3SbSe4
11931;21914;Rb2CaH4
11932;53170;InBr3
11966;7507;TiF2
11968;16659;KSnAs
11990;12626;BaIrO3
11994;19011;Sr2CuBrO2
11997;19678;LaBr2
12023;41444;CsBrF6
12036;17685;Ta2Se
12054;3681;Ne
12055;3763;Ne
12056;4117;Ne
12057;4536;Ne
12058;4537;Ne
12059;4483;Ne
12060;4907;Ne
12061;4844;Ne
12062;4845;Ne
12063;4908;Ne
12064;4847;Ne
12065;5073;Ne
12066;5727;Ne
12067;5129;Ne
12068;5399;Ne
12069;5130;Ne
12070;5131;Ne
12071;5587;Ne
12072;5588;Ne
12073;5133;Ne
12074;5080;Ne
12075;22278;Pr2CuO4
12124;16269;Rb2NiO2
12126;13230;NaRhO2
12135;31861;NdSi2Ru
12139;57901;InSiTe3
12141;9356;NbS2
12150;54542;Li3Cu2O4
12160;31763;FeCuO2
1216058;2454;Lu
1216098;2689;Tm
12162;20085;CuAgS
12164;55841;Ba2TlCuO5
12165;55168;GeO2
12191;20242;CaB2Rh3
12218;22434;CaMnSi
12219;21906;CaMnSn
12220;17605;SrMnSn
12233;28644;PrFeSi2
12234;32524;NdFeSi2
12238;22691;Na4I2O
12257;17319;RbLiS
12258;21370;Na4HgP2
12259;21471;K4ZnP2
12260;23954;Na4CdP2
12261;21208;K4HgP2
12263;12963;Li3BrO
12266;19068;KLiTe
12268;19136;KLiSe
12270;23973;Na4Br2O
12273;12860;Na3ClO
12276;10730;SmRhC2
12278;10236;NaTaN2
12279;13303;EuAl2Si2
12301;55205;Cr2N
12304;10865;SnS
12305;8330;NbS2
12309;53100;Dy2Fe2Si2C
12310;13791;TbCr2Si2
12311;14087;HoCr2Si2
12315;8014;MnBr2
12325;21429;LiGeBO4
12326;22329;LiSiBO4
12351;8492;TaS2
12355;65246;La2Fe2Se2O3
12364;23968;ErFe2O4
12371;11449;AlP
12372;11685;AlAs
12373;12214;GaP
12375;12215;ZnTe
12376;6660;AlAs
12378;6463;Si
12381;59564;Na4IrO4
12385;20328;CdTe
12399;55136;BaYFeCuO5
12400;25459;Gd2B3C2
12404;54830;Ba2Zn3As2O2
12413;15117;Na2H2Pd
12426;15281;Te3As2
12427;22156;GeTe4As2
12428;55438;Ge2Te5As2
12435;16424;LaNi2As2
12436;17494;CeNi2As2
12441;22644;Ca4P2O
12442;21539;Ca4As2O
12443;16441;ThFe2Si2
12463;31614;ZnGeAs2
12472;21139;K2MgH4
12475;15983;SrClF
12477;53412;UTe3
12487;22224;LuFe2O4
12489;18923;TaS2
12490;17852;RbNaS
12493;21356;K4Br2O
12494;22199;GdSi
12495;22259;Mg2SiPt
12504;54341;Mg2H6Os
12514;59082;Ce3B2N4
12525;39700;Sr2Cu2O3
12526;30189;Li4FeN2
12527;10712;PbS
12529;13377;PbS
12538;57628;BaY2NiO5
12540;10751;Gd2CCl
12545;34733;AlF3
12560;21920;Sr2VO4
12568;16258;Ca2ZnN2
12582;10944;CsBr2F
12583;54908;Cs2IrCl6
12601;14120;SrRuO3
12618;61806;Sb2Te
12624;16076;CeS
12625;6124;CsH
12639;22034;Na2Ti2Sb2O
12646;21051;CrSBr
12647;19724;CePPd
12649;53535;Cs2MnF5
12650;32899;Na3As
12652;21506;Rb2MgF4
12668;12447;CuO
12670;31812;UB2C
12676;22155;Sr2FeO4
12677;27544;Ba2ZrS4
12694;15019;CsSnI3
12699;20512;HgS
12701;21301;Cu2GeSe3
12711;61960;CdSb2O6
12718;20657;UBN
12719;20987;TlAg3Te2
12720;33799;GaSe
12721;14747;InSe
12727;9403;TaCuN2
12728;24196;Nd2NiO4
12736;21961;Sm2CuO4
12748;13313;DySi2Pd2
12749;14025;TmFe2Si2
12767;10669;SnSe
12776;13881;Li2NiO2
12787;7540;CrSi2
12788;54383;Si2Mo
12789;54754;Si2W
12803;10797;KErTe2
12819;19310;CeAsPd
12820;19841;NdAsPd
12821;19316;NdAsPd
12822;19322;SmAsPd
12824;54897;YbAsPd
12826;15314;Ho2CF2
12828;22732;Mn3N2
12830;14089;ZnB2Ir2
12833;19369;NaTeAu
12834;20556;KTeAu
12835;17925;RbTeAu
12836;17959;CsTeAu
12837;19776;RbAuS
12838;17857;CsAuSe
12841;31767;NdSi2Ni
12842;33447;PrSi2Ni
12848;21473;K2H4Pd
12870;33939;LaSi2Ru
12884;14169;SrMoO3
12886;19601;ScSiAu
12887;19778;LuSiAu
12888;21254;YSiAu
12890;8239;YHSe
12899;19667;CeClO
12907;9353;NdI2
12908;10039;LaI2
12941;22157;Rb2HgF4
12942;22243;Cs2HgF4
12962;20243;Mg2Ni3P
12966;9010;Te2Au
12973;16506;PrMn2Si2
12986;21567;Cu2WS4
12991;9424;NaNbN2
12997;56244;BaDy2NiO5
13006;9300;NbS2
13029;30201;Sc3FeC4
13030;29167;Sc3RuC4
13042;13100;Ca3AuN
13055;15054;ThSi2Tc2
13056;15573;NpSi2Ru2
13058;14788;PuSi2Ru2
13059;15055;PuSi2Rh2
13060;15259;PuSi2Pd2
13061;16185;NpSi2Os2
13064;15451;NpSi2Au2
13065;15313;PuSi2Os2
13067;31017;PuSi2Au2
13108;13691;KPdF3
13113;31811;KTe
13114;11004;RbS
13130;20558;RbNa2NiO2
13152;21502;Li2MgBr4
13173;34913;ZrVF6
13178;12781;GaSe
13183;34363;KInTe2
13191;13848;NaYbS2
13192;13787;NaLuS2
13200;14784;CsLaS2
13205;16032;CsEuS2
13208;14502;CsDyS2
13209;13275;CsHoS2
13210;13276;CsErS2
13212;13239;CsYbS2
13213;13644;CsLuS2
13214;13866;RbCeS2
13215;13612;KSmTe2
13227;58526;U3Si2C2
13232;58511;RbGeIO6
13238;13107;BaTiO3
13242;8999;AuSe
13268;13245;Li2NiO2
13288;22176;NbCu3Se4
13293;10696;NiAgO2
13306;10738;BaHgO2
13331;33084;CuBiSeO
13332;31875;CaP3
13335;7740;LiZnAs
13337;17450;NaH2Pd3
13345;54836;SrSb2O6
13346;56296;BaSb2O6
13372;8675;LaC2
13373;9084;CeC2
13374;8112;TbC2
13375;8553;YbC2
13376;8490;LuC2
13377;8554;UC2
13390;21238;NbInS2
13391;11131;TaInS2
13400;14635;RbBrO3
13401;14736;CsBrO3
13411;53111;BaCeN2
13420;38441;LiPF6
13421;64194;LiAsF6
13429;12106;CdHgO2
13439;16365;CsFe2As2
13450;33190;BaZrN2
13475;13562;LiCuO2
13477;8108;Pr
13491;20396;RbTeAu
13496;7625;ThSiAu
13499;8971;MgCN2
13503;17895;LaMnSi
13504;16635;CeMnSi
13505;16639;PrMnSi
13507;16652;NdMnSi
13508;17316;NdMnSi
13531;22038;CsCu4Se3
13532;28622;KPH2SO3
13536;21702;Y2Al3Si2
13552;28016;RbInTe2
13556;41558;NbCrF6
13561;9173;CrS2
13566;53074;Ba2Mn2As2O
13573;13199;Rb3AuO
13587;17667;BaTe2
13599;19353;LuNi2B2C
13603;20480;SiO2
13620;10976;CaCuO2
13624;14472;Hf3Te2
13630;31833;FeWN2
13637;6224;WN
13639;13057;ZrTaNO
13640;8591;Ta2N
13641;6886;ZrO
13643;22582;Zr3PO2
13645;19535;TaO2
13646;11116;NbP
13648;8509;Sm
13649;31726;UTe2
13650;4260;Th
13651;16240;LaGaO3
13652;16025;CeGaO3
13658;14593;Mn3NiN
13659;14507;Mn3PdN
13660;14508;Mn3PtN
13661;14614;Mn3RhN
13662;16330;Mn3SnN
13664;31725;Th2MnN3
13666;16272;Mn3ZnN
13668;12660;MnNi2Sb
13670;9064;MnSbPd
13671;12405;MnSbPd2
13674;19722;ZrBeSi
13675;21150;GdB6
13676;19729;Cr2B
13677;7352;HfB
13686;9139;Ge2Mo
13687;57770;GePt2
13689;19872;HoClO
13690;12219;MnSbRh2
13691;6576;MnS
13692;12850;MnSe
13694;14018;Mn3Si
13695;15241;SmMn2Si2
13698;19904;YMnSi
13700;7907;MnTe
13702;8613;MgNiBi
13703;7490;USb
13704;19987;UP2
13705;4220;Np
13706;55844;K2RuCl6
13708;54796;LiErGe
13709;57061;LiHoGe
13710;57178;LiNdGe
13711;54779;LiSmGe
13714;20031;YAlGe
13716;55848;Y3Al3NiGe2
13727;20773;ScGe2
13728;31806;YGe2
13729;20214;Y2GeRh3
13741;7162;MoP
13743;7364;NbN
13744;24240;Nb4N3
13746;18357;Nd3SnN
13747;18912;Nd3TlN
13748;18989;Ni4N
13749;12502;TiSb
13751;8811;HCN
13752;9293;HCN
13755;16594;YOF
13757;16603;PuOF
13758;13658;TlClO3
13761;4069;TaN
13762;5144;TaN
13766;15995;U2N3
13767;60667;Ce2CuGe6
13780;9510;NaVS2
