entry_id;calculation_id;name
10309;16231;NpGe2Rh2
10312;11108;YbTlS2
10315;6706;TmN
10320;6848;YbP
10323;6358;USb
10325;4546;Se
10329;13484;CuNiSb2
10332;14900;DySi2Ir2
10335;13816;DyTlS2
10337;16288;ErSi2Os2
10338;8612;ErSbPd
10342;15336;GdSi2Ru2
10343;13766;GdTlS2
10345;11690;Li2AlAg
10347;12406;Cd2AgAu
10349;11922;Zn2AgAu
10355;12047;Li2AgBi
10359;6598;CdAg
10360;16281;CeCd2Ag
10361;6661;CeAg
10362;6727;CeAg
10363;13518;CeInAg2
10365;6430;DyAg
10366;8721;DyAg2
10370;7025;InSb
10372;8806;MnSbPt
10374;8722;NpSb
10375;6531;NpTe
10381;7041;AlAu
10384;8597;Al2Au
10385;12894;HfAlAu2
10386;12701;MnAlAu2
10387;13237;ScAlAu2
10389;12665;TiAlAu2
10391;15062;BaAl4
10394;15838;Nd3AlC
10399;15460;CaAl2Zn2
10401;7257;CeAl
10403;16476;CeAl4
10408;15749;Ce3AlN
10410;15773;CeAl2Zn2
10426;7262;AlCr2
10427;9151;AlCrCu2
10428;10033;AlCrFe2
10429;9429;AlCrNi2
10431;12788;Al3Cu2
10433;9446;HfAlCu2
10435;9457;MnAlCu2
10438;9469;ScAlCu2
10440;9477;TiAlCu2
10443;9493;ZrAlCu2
10445;4664;DyAl
10446;10183;DyAl3
10447;9509;DyAl3
10461;10197;AlFe3
10462;10198;MnAlFe2
10463;10312;AlFe2Mo
10464;10677;AlFe2Ni
10466;10234;TiAlFe2
10471;10191;HfAl3
10473;10447;HfAlNi2
10474;10355;HfAlPd2
10477;9927;HoAl3
10480;5039;AlIr
10485;15859;LaAl4
10488;13330;Li3Al2
10489;9991;LiAl3
10494;10242;LuAl3
10497;5267;MnAl
10500;10806;MnAlNi2
10503;10827;MnAlPt2
10504;10833;MnAlRh2
10505;12099;Mn2AlV
10516;5509;AlNi
10522;10910;ScAlNi2
10523;10915;TaAlNi2
10531;12923;AlVNi2
10534;10947;ZrAlNi2
10537;10421;NpAl3
10539;6239;ScAl
10542;5873;SmAl
10543;10970;Sm3Al
10544;5789;AlOs
10545;7931;Al2Os
10546;14669;Al3Os2
10550;5792;AlPd
10553;8395;Al2Pd
10554;14254;Al3Pd2
10556;11035;ScAlPd2
10557;11041;ZrAlPd2
10558;6030;PrAl
10559;11059;Pr3Al
10560;11332;PrAl3
10561;6032;AlPt
10564;8163;Al2Pt
10565;14759;Al3Pt2
10570;11120;PuAl3
10573;6332;AlRe
10574;8306;AlRe2
10576;6242;AlRh
10587;11495;Tb3Al
10592;16081;ThAl
10601;11542;TmAl3
10602;11571;UAl3
10604;11762;Al3V
10608;12815;YAl
10609;6710;YAl
10611;11763;Y3Al
10614;11726;YAl3
10618;11924;YbAl3
10619;13982;ZrAl
10623;6522;ErAg
10626;8949;ErAg2
10627;14722;ErInAg2
10632;6553;GdAg
10633;13643;GdInAg2
10634;13383;TiAgHg2
10635;9150;HoAg2
10636;14349;HoInAg2
10638;11885;InAg3
10639;6592;LaAg
10640;13384;LaInAg2
10641;12135;Li2InAg
10642;16137;NdInAg2
10643;13769;PrInAg2
10644;12895;ScInAg2
10646;13385;TmInAg2
10648;7603;LaAg
10649;6862;LiAg
10650;12412;Li2AgPb
10651;12817;Li2AgSn
10652;12263;Li2AgSn
10653;12668;LiAg2Sn
10654;16461;LuAg4
10655;12039;MgAg3
10656;13387;PrMg2Ag
10657;13489;SmMg2Ag
10658;12413;MgZnAg2
10660;7080;NdAg
10661;13211;NdAg2
10662;7112;PrAg
10663;12247;PrAg2
10664;12527;AgPt3
10665;7060;ScAg
10666;16504;ScAg4
10667;7115;SmAg
10672;6873;TbAg
10673;6930;TbAg
10674;7812;TbAg2
10676;3983;TiAg
10677;8798;Ti3Ag
10678;3987;TmAg
10679;7905;TmAg2
10680;8882;TmAg3
10681;3992;YAg
10683;3998;YbAg
10684;16634;YbAg2
10687;7813;TmAu2
10688;7323;YbAu2
10690;9450;ZrAg
10691;7838;Zr2Ag
10692;9464;Zr3Ag
10693;7395;BaAu2
10697;7787;CaBiAu
10698;9487;Li2BiAu
10704;9513;CdAu
10705;4359;CdAu
10707;9527;CdAu3
10710;9539;CeInAu2
10711;4382;CsAu
10712;4388;RbAu
10714;9560;Zn2CuAu
10715;4398;DyAu
10716;7939;DyAu2
10717;10821;DyInAu2
10718;7878;DyPbAu
10720;4456;ErAu
10721;7874;ErAu2
10722;10685;ErInAu2
10723;8039;ErPbAu
10726;7809;Ga2Au
10728;10192;Li2GaAu
10729;4804;GdAu
10731;10703;GdInAu2
10732;7975;GdPbAu
10733;7856;Hf2Au
10734;12323;HfInAu2
10736;5040;HoAu
10738;7635;HoAu2
10740;15491;HoAu4
10741;10735;HoInAu2
10742;8148;HoPbAu
10743;8110;HoSnAu
10747;10071;Li2InAu
10748;10762;LuInAu2
10750;11331;NdInAu2
10752;10790;PrInAu2
10753;10792;ScInAu2
10755;16128;SmInAu2
10756;10807;TbInAu2
10759;10828;TmInAu2
10760;16129;UInAu2
10762;10842;YInAu2
10764;10852;YbInAu2
10765;12583;ZrInAu2
10768;10519;Li3Au
10769;10871;LiAu3
10771;10878;Li2PbAu
10772;10881;Li2SbAu
10773;10887;Li2SnAu
10774;10892;Li2TlAu
10775;5920;LuAu
10776;8099;LuSnAu
10777;5558;MgAu
10783;8084;Mn2Au
10784;8126;MnAu2
10788;7963;NbAu2
10789;5745;NdAu
10791;8208;TbPbAu
10792;9328;YPbAu
10793;5748;PrAu
10797;5870;ScAu
10798;8244;ScSnAu
10799;5875;SmAu
10804;8299;TmSnAu
10810;5932;TbAu
10811;8319;TbAu2
10813;5937;TiAu
10814;11448;Ti3Au
10816;10493;TiAu2
10817;5793;TmAu
10818;9340;UAu2
10819;11535;V3Au
10822;6150;YAu
10823;6088;YbAu
10828;14515;YbAu4
10835;11177;BaBi3
10840;6419;BaCd
10845;8349;BaGa2
10846;6465;BaHg
10849;15415;BaIn4
10852;16292;BaNiSn3
10860;15272;BaSn3Pd
10863;16342;BaSn3Pt
10864;13157;BaSn
10867;6583;BaZn
10879;6678;BeCu
10883;8449;HfBe2
10894;6538;BeNi
10896;6860;BePd
10900;6799;BeRh
10906;6863;TiBe
10911;8674;ZrBe2
10917;7811;CeBi
10918;7759;CeBi
10919;13389;Cs3Bi
10922;9080;MgCuBi
10925;7793;DyBi
10926;9390;DyNiBi
10927;9391;DyBiPt
10928;7852;ErBi
10929;9394;ErBiPt
10930;5349;GdBi
10932;8017;GdNiBi
10933;7634;GdBiPt
10934;7591;HoBiPt
10935;9407;K3Bi
10936;6600;LaBi
10937;3994;LiBi
10938;8885;Li3Bi
10940;5636;LuBi
10941;8036;LuNiBi
10944;4162;NaBi
10946;10639;NiBi
10948;7888;ScNiBi
10949;8082;TmNiBi
10950;9299;YNiBi
10955;9494;YBiPd2
10956;7992;YbBiPd
10957;6322;PrBi
10958;10648;BiPt
10961;9518;Rb3Bi
10963;5811;ScBi
10964;9191;SrBi3
10965;5640;ThBi
10968;7612;TlBi2
10969;6293;TmBi
10971;6296;YBi
10972;4401;CaCd
10979;16255;Ca2GaCu2
10980;7715;CaGa2
10986;4807;CaHg
10987;7710;CaHg2
10989;10356;Ca3Hg
10991;5035;CaIn
10992;10717;Ca3In
10997;5105;CaPb
10999;10538;Ca3Pb
11000;5499;CaPd
11003;9992;CaSn3
11005;5218;CaTl
11006;10074;CaTl3
11007;10785;Ca3Tl
11008;10246;CaZn
11012;5505;CeCd
11013;6008;CeCd
11015;10829;CeCd3
11018;10843;ZrCdCu2
11019;5375;DyCd
11020;8119;DyCd2
11022;5424;ErCd
11023;7997;ErCd2
11024;6607;EuCd
11026;9322;GdCd2
11028;8296;CdHg2
11029;8316;Cd2Hg
11030;10893;TiCdHg2
11031;5921;HoCd
11032;7902;HoCd2
11041;15650;Sc2CCl2
11042;15641;Sc2NCl2
11060;8136;SrSbPt
11061;8133;BaSbPt
11110;13080;Nd3In
11111;12031;NdIn3
11114;6896;InNi
11117;11572;InNi3
11120;12999;ScInNi2
11128;6653;InPd
11130;11845;InPd3
11131;15766;In3Pd2
11133;13026;ScInPd2
11134;12782;TmInPd2
11135;17354;YInPd2
11137;6837;PrIn
11139;12256;PrIn3
11144;12967;ScInPt2
11148;16136;ZrInPt2
11152;16412;RbIn4
11153;6809;InRh
11157;11974;Sc3In
11158;11976;ScIn3
11159;6946;SmIn
11162;12926;SmIn3
11165;12052;TbIn3
11166;6927;InTe
11168;13563;ThIn3
11171;7058;TmIn
11173;12127;TmIn3
11174;13741;UIn3
11175;7279;YIn
11176;13867;YIn3
11177;7031;YbIn
11180;12129;YbIn3
11194;13108;CaZn2Si2
11195;14756;EuZn2Ge2
11248;15310;LaFeGe3
11298;10934;NbF3
11299;8915;MnBr2
11301;6608;UP
11310;9290;UN
11311;14705;ScCu2Si2
11312;5790;TlSb
11315;7864;Li2Se
11316;8137;Li2Te
11317;8287;Na2O
11318;8078;Na2Te
11319;8114;K2Se
11320;8160;K2Te
11321;6458;TlI
11326;8128;V2H
11333;14145;NaVF3
11368;12290;YCuO2
11424;16466;CaP2Ru2
11425;16470;EuP2Ru2
11434;16505;Pr2O3
11437;17338;SrSb2Pd2
11439;15860;BaSb2Pd2
11467;12989;BaPaO3
11468;15309;BaNpO3
11469;4561;CuO
11505;5642;CsBr
11506;6502;CsI
11507;5918;TlCl
11508;5366;TlBr
11509;5697;RbBr
11510;5447;RbI
11511;5541;KI
11512;5543;KBr
11514;5596;CsF
11516;5984;ScO
11517;5703;TaO
11567;14112;TlIO3
11589;6241;PbS
11590;6722;SeS
11595;16237;Lu2CCl2
11602;6789;NpAs
11625;15741;YNi2Ge2
11669;13180;Ca2NCl
11670;13487;Ca2BrN
11671;15275;CsGeCl3
11672;15197;CsGeBr3
11673;15226;CsGeI3
11711;13167;GdCr2Si2
11714;13244;TmSi2Rh2
11722;9488;PbO
11764;10729;NdRhC2
11875;8685;Te2Au
11876;11723;Ag
11882;8558;FeCl2
11902;16373;K2Au3
11906;7353;ThP
11966;7507;TiF2
11968;16659;KSnAs
11990;12626;BaIrO3
12054;3681;Ne
12055;3763;Ne
12056;4117;Ne
12057;4536;Ne
12058;4537;Ne
12059;4483;Ne
12060;4907;Ne
12061;4844;Ne
12062;4845;Ne
12063;4908;Ne
12064;4847;Ne
12065;5073;Ne
12066;5727;Ne
12067;5129;Ne
12068;5399;Ne
12069;5130;Ne
12070;5131;Ne
12071;5587;Ne
12072;5588;Ne
12073;5133;Ne
12074;5080;Ne
12124;16269;Rb2NiO2
12126;13230;NaRhO2
12141;9356;NbS2
1216058;2454;Lu
1216098;2689;Tm
12257;17319;RbLiS
12263;12963;Li3BrO
12273;12860;Na3ClO
12276;10730;SmRhC2
12278;10236;NaTaN2
12279;13303;EuAl2Si2
12304;10865;SnS
12305;8330;NbS2
12310;13791;TbCr2Si2
12311;14087;HoCr2Si2
12315;8014;MnBr2
12351;8492;TaS2
12371;11449;AlP
12372;11685;AlAs
12373;12214;GaP
12375;12215;ZnTe
12376;6660;AlAs
12378;6463;Si
12413;15117;Na2H2Pd
12426;15281;Te3As2
12435;16424;LaNi2As2
12443;16441;ThFe2Si2
12475;15983;SrClF
12527;10712;PbS
12529;13377;PbS
12540;10751;Gd2CCl
12568;16258;Ca2ZnN2
12582;10944;CsBr2F
12601;14120;SrRuO3
12624;16076;CeS
12625;6124;CsH
12668;12447;CuO
12694;15019;CsSnI3
12721;14747;InSe
12727;9403;TaCuN2
12748;13313;DySi2Pd2
12749;14025;TmFe2Si2
12767;10669;SnSe
12776;13881;Li2NiO2
12787;7540;CrSi2
12803;10797;KErTe2
12826;15314;Ho2CF2
12830;14089;ZnB2Ir2
12884;14169;SrMoO3
12890;8239;YHSe
12907;9353;NdI2
12908;10039;LaI2
12966;9010;Te2Au
12973;16506;PrMn2Si2
12991;9424;NaNbN2
13006;9300;NbS2
13042;13100;Ca3AuN
13055;15054;ThSi2Tc2
13056;15573;NpSi2Ru2
13058;14788;PuSi2Ru2
13059;15055;PuSi2Rh2
13060;15259;PuSi2Pd2
13061;16185;NpSi2Os2
13064;15451;NpSi2Au2
13065;15313;PuSi2Os2
13108;13691;KPdF3
13114;11004;RbS
13178;12781;GaSe
13191;13848;NaYbS2
13192;13787;NaLuS2
13200;14784;CsLaS2
13205;16032;CsEuS2
13208;14502;CsDyS2
13209;13275;CsHoS2
13210;13276;CsErS2
13212;13239;CsYbS2
13213;13644;CsLuS2
13214;13866;RbCeS2
13215;13612;KSmTe2
13238;13107;BaTiO3
13242;8999;AuSe
13268;13245;Li2NiO2
13293;10696;NiAgO2
13306;10738;BaHgO2
13335;7740;LiZnAs
13372;8675;LaC2
13373;9084;CeC2
13374;8112;TbC2
13375;8553;YbC2
13376;8490;LuC2
13377;8554;UC2
13391;11131;TaInS2
13400;14635;RbBrO3
13401;14736;CsBrO3
13429;12106;CdHgO2
13439;16365;CsFe2As2
13475;13562;LiCuO2
13477;8108;Pr
13496;7625;ThSiAu
13499;8971;MgCN2
13504;16635;CeMnSi
13505;16639;PrMnSi
13507;16652;NdMnSi
13508;17316;NdMnSi
13561;9173;CrS2
13573;13199;Rb3AuO
13620;10976;CaCuO2
13624;14472;Hf3Te2
13637;6224;WN
13639;13057;ZrTaNO
13640;8591;Ta2N
13641;6886;ZrO
13646;11116;NbP
13648;8509;Sm
13650;4260;Th
13651;16240;LaGaO3
13652;16025;CeGaO3
13658;14593;Mn3NiN
13659;14507;Mn3PdN
13660;14508;Mn3PtN
13661;14614;Mn3RhN
13662;16330;Mn3SnN
13666;16272;Mn3ZnN
13668;12660;MnNi2Sb
13670;9064;MnSbPd
13671;12405;MnSbPd2
13677;7352;HfB
13686;9139;Ge2Mo
13690;12219;MnSbRh2
13691;6576;MnS
13692;12850;MnSe
13694;14018;Mn3Si
13695;15241;SmMn2Si2
13700;7907;MnTe
13702;8613;MgNiBi
13703;7490;USb
13705;4220;Np
13741;7162;MoP
13743;7364;NbN
13749;12502;TiSb
13751;8811;HCN
13752;9293;HCN
13755;16594;YOF
13757;16603;PuOF
13758;13658;TlClO3
13761;4069;TaN
13762;5144;TaN
13766;15995;U2N3
13780;9510;NaVS2
13781;9514;NaYS2
13782;9519;NaVSe2
13784;4789;NbS
13789;8109;NbSe2
13795;5731;NdP
13797;14431;NdSi2Pt2
13807;5308;NiO
13810;16283;UNi2P2
13812;15148;ZrNi2P2
13814;15998;PrSi2Ni2
13815;10358;Ni3Sb
13817;8064;TiNiSb
13818;10451;TiNi2Sb
13819;7980;VNiSb
13820;10742;ZrNi2Sb
13822;14993;TmSi2Ni2
13823;10747;NiTe
13825;5985;NdSb
13826;10072;CrH
13828;13170;ZnFe3C
13829;7667;CeC
13833;15805;Ce3SnC
13834;15605;Ce3TlC
13843;13400;DyRh3C
13844;14766;Dy3TlC
13845;14870;Er3GaC
13847;15778;Er3PbC
13848;15095;Er3SnC
13849;15143;Er3TlC
13850;13402;EuRh3C
13853;13590;Fe3SnC
13854;14758;Ho3GaC
13856;15587;Nd3GaC
13857;15609;Pr3GaC
13862;4191;Li
13865;14407;TlBrO3
13866;14408;TlIO3
13869;14938;Tm3GaC
13872;13795;GdRh3C
13873;15384;Gd3SnC
13874;15038;Gd3TlC
13875;14109;Ni3GeC
13877;14113;HoRh3C
13878;15552;Ho3SnC
13879;15096;Ho3TlC
13882;15898;InPt3C
13886;15056;ScIr3C
13888;8853;LuC2
13892;10269;ZnI2
13894;11077;ScF3
13901;15317;SrGe2Ru2
13902;15645;SrGe2Rh2
13903;15847;BaGe2Rh2
13904;14332;LuRh3C
13905;14166;MgNi3C
13906;16238;Mn3SnC
13907;6333;MoC
13911;14298;Rb3BrO
13913;14734;NbRu3C
13915;14636;NdRh3C
13916;16266;Nd3SnC
13917;16267;Nd3TlC
13918;12289;TbNiC2
13919;14724;ZnNi3C
13920;7784;NpC
13922;16273;Pt3PbC
13923;15270;Sc3PbC
13927;14420;CsCaBr3
13928;14421;CsYbBr3
13935;14713;ZrRu3C
13937;16337;Pr3TlC
13938;14650;PrRh3C
13939;7130;PuC
13946;7337;ReC
13949;8446;MgCuSb
13955;15102;ScRh3C
13956;15059;SmRh3C
13957;14806;TbRh3C
13958;14807;TmRh3C
13959;15060;YRh3C
13960;14839;YbRh3C
13961;14903;ScRu3C
13962;15345;TaRu3C
13963;14841;ThRu3C
13966;14943;Sc3SnC
13967;16392;Sm3SnC
13968;16398;Tb3SnC
13969;16400;Tm3SnC
13970;15194;Yb3SnC
13981;15495;Yb3TlC
13984;13240;NaVSe2
13988;9384;PbO2
13989;7990;PdO
13991;7662;PrO
13994;15274;ThTaN3
13996;8802;Rb2O
13998;7663;SmO
14007;13390;TbSi2Os2
14009;7853;SmPPt
14010;7484;TbPPt
14011;7136;TmPPt
14012;7761;YPPt
14013;6501;PuP
14014;4554;SnP
14025;5145;TmP
14026;8608;UP
14029;5590;YP
14032;5239;ZrP
14033;6907;Pa
14034;4665;PbS
14035;5021;PbSe
14036;4964;TePb
14041;13525;TbSi2Pd2
14042;15053;ThSi2Pd2
14047;7428;YbI2
14048;7539;CIN
14050;5813;PrS
14051;4792;PrSb
14052;4755;PrTe
14054;7879;ScSbPt
14055;7880;TbSbPt
14056;7818;TmSbPt
14057;8489;YbSbPt
14060;7810;SiPt2
14064;14927;ThSi2Pt2
14065;16120;USi2Pt2
14066;15746;YbSi2Pt2
14069;6787;PuSe
14070;13876;RbTiS2
14100;10858;CuI
14102;6198;CuCl
14103;11491;CuBr
14105;6258;CuBr
14158;14582;SrCu2As2
14225;8515;HoHSe
14226;15295;Li2H2Pt
14237;16435;EuCd2Sb2
14238;15875;YbCd2Sb2
14241;12451;SrSi
14248;15248;K3AuO
14262;15817;CaMg2N2
14301;8282;BiTeI
14401;8245;TiS2
14402;11109;Hg
14435;16275;HoNi2Ge2
14436;15264;YbSi2Ni2
14489;9377;SiTe2
14503;15370;CsGeBr3
14518;16552;Sr2ZnN2
14519;13215;Ba2ZnN2
14531;9433;PrNiC2
14532;9436;NdNiC2
14533;9440;DyNiC2
14534;9180;HoNiC2
14535;9452;ErNiC2
14539;15308;LaMn2Si2
14554;9534;NaCuO2
14572;10691;CaHgO2
14613;10232;Sr
14625;8123;HoNiSb
14657;11005;RbPrS2
14658;11007;RbNdS2
14659;11015;RbSmS2
14660;13814;RbEuS2
14661;11029;RbGdS2
14662;11036;RbTbS2
14663;11042;RbDyS2
14664;11050;RbHoS2
14666;11070;RbTmS2
14667;12029;RbYbS2
14668;11084;RbLuS2
14682;11164;NbP
14727;16370;YFe2Ge2
14730;16381;LaNi2Ge2
14731;16382;LaCu2Ge2
14796;7101;FeO
14824;13247;NaSn2As2
14825;14764;SrSn2As2
14849;10743;SrHfN2
14901;14417;YMn2Si2
14990;12700;LaI
15014;12264;VSe
15019;16140;RuCl2O
15020;14095;OsCl2O
15031;9025;NbFeSb
15032;9026;NbSbRu
15045;15985;YbCuSb
15069;15447;DyFe2Ge2
15080;10670;CuI
15125;10848;CrWN2
15217;13081;LiAg2Ge
15225;15924;BaNi2P2
15265;14416;NaO3
15282;15479;MgAl2C2
15297;7393;AgCN
15309;16678;GdMnSi
15310;16685;LaFeSi
15312;16697;NdGeRu
15433;8153;VS2
15462;8510;TiSi2
15476;16302;CeFeGe3
15495;15890;EuSi2Ni2
15496;16497;EuNi2Ge2
15497;16371;EuCu2Ge2
15560;10630;KMnTe2
15561;10633;RbMnTe2
15580;17336;MgC2
15602;14129;SmSi2Pd2
15604;16118;SmGe2Pd2
15623;14130;TbNi2P2
15624;13729;DyNi2P2
15625;14075;HoNi2P2
15626;13730;ErNi2P2
15640;14103;YbZn2As2
15700;9342;NiO2
15711;15005;Sc2BC2
15722;14486;CrAuS2
15780;15456;YAl2Si2
15781;15496;SmAl2Si2
15782;15497;TbAl2Si2
15783;15457;DyAl2Si2
15784;16453;Ce2TeO2
15785;16458;Pr2TeO2
15788;16467;Gd2TeO2
15789;16471;Tb2TeO2
15790;16474;Dy2TeO2
15795;15639;BaCu2S2
15796;15637;BaCu2Se2
15826;16708;YbSiAu
15895;13219;SrAl2H2
15899;8902;ZnFeSb
15947;11565;TlF
16037;7195;PrSb
16038;7327;NdSb
16042;12704;NaLi2N
16043;12123;NaLi2N
16044;14059;NaLi2N
16045;12124;NaLi2N
16047;13213;Na2LiN
16108;13650;Y2AlSi2
16109;13683;Ho2AlSi2
16110;13393;Er2AlSi2
16111;13790;Tm2AlSi2
16112;13248;Lu2AlSi2
16167;10258;BC2N
16169;13269;EuH3Pd
16316;16548;Rb2PtC2
16318;16103;Cs2PtC2
16327;14763;Pr2SeO2
16345;14795;Nd2TeS2
16374;13728;CeBPt3
16382;10484;CuAgO2
16414;10875;CdCN2
16415;13054;CdCN2
16467;14733;BaP2Ir2
16479;14803;SrCeN2
16488;12250;NaC
16513;8720;YC2
16542;15831;Y2H2C
16543;16425;Pm2O3
16596;12551;CuO2
16616;14702;Zr2SN2
16642;14991;PrBPt3
16643;14610;NdBPt3
16663;10834;NaErO2
16685;8125;Te
16688;10524;LiCrO2
16709;14730;KIO3
16720;3788;P
16721;7255;P
16737;14768;TbSi2Ag2
16739;14735;KCu2Se2
16746;7110;LaAs
16754;16290;Tb3InN
16757;16296;Dy3InN
16758;14726;Ho3InN
16759;14737;Er3InN
16760;14684;Tm3InN
16761;14683;Lu3InN
16763;15159;BaAl2Ge2
16771;12327;NdNiO2
16782;14057;KLaTe2
16783;15073;KNdTe2
16784;14247;KGdTe2
16785;12851;CsNdTe2
16807;12816;TiGa3
16829;15339;Ti3SnH
16840;16017;YAlSi
16880;14503;BaTbO3
16895;13110;RbUO3
16942;6743;NiHg
16943;13591;CaMg2As2
16944;13460;CaMg2Sb2
16945;13688;SrMg2Sb2
16946;13538;BaMg2Sb2
16947;14728;BaMg2Bi2
16949;14104;Li3Ga2
16953;14252;CaZn2P2
16954;14495;CaCd2P2
16955;14470;CaZn2As2
16956;14428;CaCd2As2
16983;15575;ThCu2P2
16984;14382;YbZn2P2
1700;16587;BaMn2Sn2
17032;15214;Ca3PbO
17033;15082;Sr3PbO
17034;14771;Ba3PbO
1704;14096;SrNi2Ge2
1705;14960;SrCu2Ge2
17053;7079;LaCd
17054;12296;Li2CdPb
17055;12297;Li2CdPb
17057;11927;MgCd
1706;13216;SrZn2Ge2
17060;12298;Na2CdPb
17062;12051;NbCd3
17063;6905;CdPd
17064;7026;PrCd
17065;12262;ZnCdPt2
17067;6925;SrCd
17068;9143;TbCd2
17072;12896;TiCd
17073;9041;Ti2Cd
17075;13278;V3Cd
17076;16096;YCd3
17078;12593;ZrCd3
1708;13726;SrSi2Au2
17082;16101;CeMg2Cu
17084;13280;Ce3Ga
17085;9082;CeHg2
1709;13523;SrAg2Sn2
17090;8870;CePt3
17140;10688;ErInCu2
17141;7646;Ga2Cu
17142;10689;ScGaCu2
17144;13376;HfCuHg2
17145;13173;TiCuHg2
17146;13447;ZrCuHg2
17149;10707;HoInCu2
17150;10499;LuInCu2
17151;10315;MnInCu2
17152;10718;TmInCu2
17154;10215;Li2CuSn
17156;10861;CuNi2Sn
17157;10070;ZnCu2Ni
17158;10220;Cu3Pd
17159;9989;Cu3Pd
17162;10748;CuSnRh2
17168;5503;TbCu
17170;5919;TiCu
17171;10253;Ti3Cu
17172;14765;Ti2Cu3
17176;10835;ZrZnCu2
17179;10417;DyGa3
17180;7982;DyHg2
17181;10856;DyInPd2
17183;10863;DyIr3
17186;8094;ErHg2
17187;5605;ErIn
17188;10882;ErInPd2
17190;10254;ErPb3
17196;10521;ErSn3
17197;5831;ErTl
17206;10361;DySn3
17207;5780;DyTl
17212;5867;EuHg
17213;8223;EuHg2
17215;6121;EuPb
17219;7958;EuSi2
17221;10997;EuTl3
17222;11002;GaFe2Ni
17224;11008;TiGaFe2
17225;6025;FeNi
17227;11876;Fe3Pd
17229;11043;FeSnRu2
17231;11961;Fe3Sn
17233;11079;VFe2Sn
17243;11132;HfGa3
17248;6303;GaIr
17251;11179;LiMg2Ga
17253;8408;LiGaSi
17258;16268;Nd3GaN
17259;15047;NaGa4
17263;12813;Nd3Ga
17264;12370;NdGa3
17269;12776;ScGaNi2
1727;17359;LaCO
17271;13380;TaGaNi2
17273;12777;TiGaNi2
17275;12779;VGaNi2
17278;13450;ZrGaNi2
17280;13260;ScGaPd2
17283;13320;Pr3Ga
17286;11844;GaPt3
17288;9077;Ga2Pt
17292;13656;Pu3Ga
17297;6529;GaRu
17300;13102;Sm3Ga
17302;13083;TaGa3
17303;11815;TbGa3
17304;8859;ThGa2
17306;6534;TiGa
17314;6919;YbGa
17317;15951;ZrGa3
17319;3804;Gd
17320;6906;GdHg
17321;7056;GdIn
17322;13348;GdInPd2
17333;12186;GdPt3
17342;12131;Ni3Ge
17349;4337;Tb
17350;3749;Tb
17351;9408;TiTe
17352;3991;UTe
17353;4694;ZnTe
17355;8107;Th
17360;4004;YbZn
17363;8985;HfIr3
17365;16698;HfMo2
17366;16709;HfNi2
17378;9304;HfNiSn
17379;9528;HfNi2Sn
17380;4368;HfOs
17382;8190;Hf2Pd
17383;4710;HfPt
17385;8883;HfSnPt
17386;4395;HfRh
17387;9837;HfRh3
17389;4442;HfRu
17392;4458;HfTc
17397;4512;HoHg
17398;7921;HoHg2
17399;5147;InHg
17402;4808;LaHg
17403;7972;LaHg2
