entry_id;calculation_id;delta_e
1946;105076;-2.71982
30363;10508;-0.225248
17918;10516;-0.168191
10768;10519;-0.412732
17196;10521;-0.452168
18732;10522;-0.245038
16688;10524;-2.44933
30123;10525;-0.461442
5429;10527;-1.36362
10999;10538;-0.391227
4130;10539;-2.76277
17472;10542;-1.03722
17728;10543;-0.147623
29096;10545;-0.487018
17477;10546;-0.47002
17675;10549;-0.116658
18791;105490;-0.0223712
11125;105495;-0.464433
29821;10550;-0.163553
17953;10552;-0.531274
18799;105526;-0.0913156
21804;10553;-0.2313
18810;105569;-0.401319
17465;10557;-0.254535
18811;105573;-0.409688
7711;105972;-2.01514
13788;105988;-0.0516056
28988;10600;-0.306693
29033;10602;-0.344705
29037;10603;-0.110815
3853;10607;-2.1732
18929;106071;-2.98811
24225;10609;-0.427866
20117;10615;0.0506305
17815;10616;0.0768087
18842;10617;-0.185709
18845;10618;-0.181688
27651;10619;-0.0511929
28957;10623;-0.135647
18368;10624;-0.148694
27077;106291;-0.306184
15560;10630;-0.466241
15561;10633;-0.465887
3361;106340;-3.17799
8382;10636;0.0804232
21459;10638;0.667257
10946;10639;0.265655
19027;106393;-0.601437
27958;10640;-0.333689
19031;106409;-0.478876
4286;10642;-1.42454
10183;10643;-0.606386
10184;10644;-0.579359
19933;10647;-0.352337
10958;10648;-0.0084317
5833;10650;-1.54633
28742;10652;0.186949
21996;10656;-2.3129
3025;10658;-2.94242
27214;10659;-0.335588
3026;10661;-2.95735
3027;10662;-2.0874
3028;10664;-2.97233
18925;10666;-2.33174
4310;10667;-0.863702
12767;10669;-0.437419
15080;10670;-0.244436
19113;106752;0.19116
4825;10676;-0.0185233
10464;10677;-0.0986682
30292;10679;-0.590176
30805;10683;-0.815556
10722;10685;-0.709834
19140;106863;-1.17129
30295;10687;-0.606529
17140;10688;-0.334252
17142;10689;-0.383667
30810;10690;-0.675231
14572;10691;-1.95031
5089;10693;-1.00603
31068;10695;-0.816732
13293;10696;-0.747164
19166;106977;-0.393919
2015;10698;-1.62434
30302;10701;-0.306275
10731;10703;-0.717656
30304;10705;-0.346672
19186;107062;-2.16247
19187;107066;-0.175866
17149;10707;-0.335323
20992;10708;-2.02854
30305;10710;-0.5896
19198;107118;-0.375742
12527;10712;-0.625956
19710;10713;-0.301937
31074;10714;-0.935122
19206;107155;-1.45462
10992;10717;-0.233682
17152;10718;-0.330933
4843;10720;-1.07266
19219;107205;0.0756964
19220;107210;-0.327997
17922;10725;-0.548115
18690;10726;-0.856
9971;10728;-0.648965
11764;10729;-0.281219
12276;10730;-0.302402
10741;10735;-0.713419
19254;107350;-0.0398921
13306;10738;-1.80311
13820;10742;-0.427644
14849;10743;-1.48735
1775;10745;-1.4567
13823;10747;-0.200238
17162;10748;-0.384803
1776;10749;-1.45619
19286;107490;-0.927007
12540;10751;-1.18835
3059;10754;-1.4329
7919;107589;-0.585388
10748;10762;-0.690111
19212;10763;-0.331638
28016;10765;0.0454492
28528;10767;-0.489777
5879;10770;-2.42721
18701;10774;-0.102455
21264;10775;0.314529
5880;10779;-2.72589
6137;10783;-1.88507
11007;10785;-0.183286
17679;10787;-0.436221
19215;10788;-0.125308
10752;10790;-0.687117
23317;10791;-0.283372
10753;10792;-0.632146
22805;10794;-2.52194
29045;10795;-0.124017
30325;10796;-0.578951
12803;10797;-1.38133
18706;10798;-0.401862
21269;10799;-0.29738
19411;108000;-0.0714229
6141;10802;-2.86666
19419;108035;-0.114157
3067;10804;0.000231132
7937;10805;-0.829378
10500;10806;-0.410076
10756;10807;-0.553289
19427;108070;-0.0803557
19436;108108;-0.443078
19437;108112;-0.433627
30286;10819;-0.629142
10717;10821;-0.7159
10503;10827;-0.696191
10759;10828;-0.704118
11015;10829;-0.313598
18711;10831;-0.432445
7941;10832;-0.834511
19492;108321;-1.93129
10504;10833;-0.692823
16663;10834;-3.08455
17176;10835;-0.222654
17688;10836;-0.467094
30332;10837;-0.105039
7942;10838;-0.77352
19510;108401;-0.537934
7943;10841;-0.816013
10762;10842;-0.715002
11018;10843;-0.155867
4099;10845;-0.306554
15125;10848;-0.393994
18715;10849;-0.0289291
19483;10850;-0.263582
10764;10852;-0.705887
18460;10853;-0.00440682
20766;10854;-0.82996
17181;10856;-0.830944
5897;10857;-1.6735
14100;10858;-0.222628
31270;108603;-0.733133
17156;10861;-0.173769
30586;108613;-0.458379
20742;10862;1.22335
17183;10863;-0.418495
19564;108635;-0.290994
12304;10865;-0.582303
17440;10867;0.026496
18720;10868;-0.319551
22307;10869;0.317217
10769;10871;-0.368729
19586;108729;0.0579289
28805;10873;-0.270875
16414;10875;-0.00790002
4620;10876;-1.59994
10771;10878;-0.411662
23336;10880;-0.482085
10772;10881;-0.547509
17188;10882;-0.849248
17956;10883;-0.728395
19609;108835;-2.97687
19610;108839;-3.16274
23337;10885;-0.412826
19613;108850;0.0581105
7954;10886;-0.654993
10773;10887;-0.557468
17957;10888;-0.920774
23338;10890;-0.492752
30345;10891;-0.603731
19627;108912;-0.619438
10774;10892;-0.369051
11030;10893;0.0652466
17958;10894;-0.896763
23339;10896;-0.525075
3086;10897;-0.231367
10263;10898;-0.241757
17959;10899;-0.850532
21290;10900;-0.565806
23340;10901;-2.57672
29835;10902;0.0689413
30859;10903;-0.374222
3087;10904;-0.313671
30348;10907;-0.604979
20523;10908;-1.42644
10522;10910;-0.637088
18986;10911;0.256421
10010;10914;-1.40853
19684;109149;-3.21198
10523;10915;-0.468372
19686;109157;-3.20387
17451;10916;-0.376018
28815;10917;-0.28391
17964;10919;-0.484887
30608;10920;-0.122372
19697;109204;-3.27742
20014;10921;-0.876461
27281;10922;-0.323271
18478;10923;-1.38215
18479;10925;-1.3937
25234;10926;-1.57069
30355;10927;0.153942
18480;10928;-1.22827
30868;10929;-0.115443
19718;109290;-2.29311
10273;10930;-0.216104
18481;10931;-1.39033
11298;10934;-2.89331
18482;10935;-1.38749
28822;10937;-0.251104
29590;10938;-0.294608
19739;109385;-0.142405
18483;10941;-1.38268
28824;10943;-0.277619
12582;10944;-1.63375
19754;109444;-1.4657
23958;10945;-0.745708
10534;10947;-0.606367
17975;10949;-0.213401
28827;10950;-0.289944
29083;10951;-0.570406
19771;109512;-2.53047
19773;109522;-2.58647
18489;10954;-0.301131
6948;10955;-0.565167
30366;10956;-0.666822
20542;10960;0.131617
22592;10961;-1.09661
17469;10963;-0.909392
17726;10966;-0.73298
28834;10968;-0.213215
3110;10969;-1.32143
10543;10970;-0.175866
21570;10973;-1.14733
6698;10974;-0.301905
13620;10976;-2.02243
19834;109766;-0.300395
23366;10978;-0.507112
28836;10979;-0.0977769
5162;10980;-0.282393
6699;10981;-0.539608
10289;10982;-0.346569
17985;10983;-0.235194
21316;10984;-0.385348
6700;10986;-0.301331
17986;10987;-0.859316
4908;10988;-1.6489
17732;10992;-0.169053
21319;10994;-1.17539
21575;10995;-0.93805
25255;10996;0.371528
17221;10997;-0.331612
30377;10999;-0.445693
17222;11002;-0.0230916
13114;11004;-1.05798
14657;11005;-1.96283
6450;11006;-0.57927
14658;11007;-1.97047
17224;11008;-0.384792
17480;11009;-0.197949
30343;110092;-0.343344
30380;11010;-0.35358
19912;110102;-0.747574
19913;110107;-1.56469
7476;11012;-0.343927
7990;11013;-0.623603
8503;11014;-0.389527
14659;11015;-1.98325
25260;11017;0.349905
5171;11022;-0.243352
17738;11025;-0.232045
19947;110259;-1.92
17994;11026;-0.681797
4403;11028;-1.35694
14661;11029;-1.99774
30127;11032;-0.865009
3891;11033;0.0296367
10556;11035;-0.950133
14662;11036;-1.83545
18252;11037;-0.259276
18508;11038;-0.552068
19980;110385;-0.751763
4405;11039;-0.540464
19981;110391;-0.569305
10557;11041;-0.803049
14663;11042;-2.00081
17229;11043;-0.0451409
17741;11044;-0.423734
17997;11045;-1.0467
18509;11046;-0.431001
30129;11047;-0.672403
6200;11048;-0.495488
20005;110497;-2.32511
14664;11050;-2.00026
17998;11051;-0.918372
18510;11052;-0.38934
30386;11054;-0.0928569
3126;11055;-1.53574
3382;11056;-2.01968
20025;110583;-1.97622
10559;11059;-0.166175
26547;11065;-1.26106
30387;11066;-0.0928569
30643;11067;-0.871849
14666;11070;-1.99616
25779;11073;-1.42118
20062;110734;-0.282532
26548;11074;-0.924988
30644;11075;-0.389527
13894;11077;-4.26778
17233;11079;-0.0186239
17745;11080;-0.388889
25780;11081;-1.41726
14668;11084;-1.98603
25781;11085;-1.41078
7744;11086;-0.85488
10307;11087;-0.218188
20097;110876;-0.519195
17491;11090;-0.181395
17747;11091;-0.518648
20106;110917;0.00781438
28855;11092;-0.322235
2362;11093;-1.73061
20113;110945;-0.127656
18004;11097;-0.40898
3900;11099;-0.207463
20127;110998;-2.37998
18261;11100;-0.288343
20129;111007;-2.24924
22361;11101;-0.300545
7747;11102;-0.362696
21081;11103;-0.641177
3391;11105;-1.22039
10312;11108;-1.25747
14402;11109;0.0181663
20951;111097;-2.12378
17752;11111;-0.124591
20152;111117;-0.0619194
20153;111121;-0.0723309
23390;11113;-0.229644
13646;11116;-0.517661
3649;11117;-0.425549
10570;11120;-0.266834
17498;11122;-0.323485
30398;11124;-0.30867
3138;11125;-1.11094
4932;11126;-1.13941
13391;11131;-1.01866
17243;11132;-0.382191
7496;11134;0.032357
20210;111359;-0.484893
18012;11136;-0.835964
21087;11138;-2.39751
30400;11139;-0.900987
30656;11140;-0.830945
1858;11141;-1.15728
20223;111411;-0.211502
7497;11142;-1.29288
20232;111453;-0.222917
17502;11152;-0.59071
20249;111524;-0.178448
18782;11153;-0.335163
19038;11154;-1.0169
20255;111549;-0.429464
22536;11155;-0.202849
20259;111561;-2.72478
3142;11157;-2.94005
20262;111573;-2.73758
7241;11158;-0.0890993
10062;11160;-0.548162
20270;111606;-0.579352
17759;11162;-0.16343
14682;11164;-1.11663
29125;11171;-0.133707
31173;11172;-0.0752513
7759;11173;-0.928243
4684;11176;-0.649403
10835;11177;-0.471463
17251;11179;-0.17917
20322;111829;-1.57156
20336;111887;-0.462958
20365;112007;-1.72496
20414;112216;-1.69935
20417;112228;-0.23279
20418;112232;-2.31782
20459;112387;-0.147807
20474;112455;-1.38486
20475;112458;-2.08711
28581;11247;-0.524103
5428;11248;1.16983
20496;112556;-2.86949
20517;112644;-2.39584
20524;112672;-2.98585
20536;112722;-2.83411
20555;112782;-0.170487
20556;112786;-0.179541
20577;112876;-3.01496
20628;113092;-1.0269
20645;113170;-0.0355572
20646;113177;-0.139527
20647;113183;-0.210422
20648;113188;-2.82909
20659;113233;-3.41098
20664;113257;-0.432974
20669;113277;-0.0608166
10750;11331;-0.696182
10560;11332;-0.347827
20751;113610;-3.42385
20752;113614;-3.42447
20753;113618;-3.42357
20777;113718;0.123552
20801;113810;-1.5409
20812;113855;-3.2781
20833;113944;-3.64007
20857;114045;-0.0193485
20861;114063;-1.60352
20870;114100;-3.47365
20871;114104;-3.47268
18000;11415;-0.911127
23395;11417;-0.442735
12114;114398;-2.86853
10814;11448;-0.276161
12371;11449;-0.732877
6041;114491;-1.58732
5374;114497;-2.38625
7246;11450;-0.0412271
18021;11452;-1.07083
20993;114633;-0.864774
20995;114640;-0.722273
21006;114694;-0.481435
21016;114745;-0.0180725
23693;114756;-0.0320094
21028;114799;-0.144807
21029;114803;-0.000534801
20430;11488;0.0000480975
4311;11489;-0.836304
21048;114890;-0.0948736
21049;114894;-3.14456
31338;11490;0.153194
14103;11491;-0.397305
17765;11494;-0.784145
21063;114945;-0.153137
10587;11495;0.306675
18029;11496;-0.432787
29905;11497;-0.272156
17518;11498;-0.688221
18031;11499;-0.981133
18034;11500;-0.790495
17524;11501;-0.721585
21077;115015;-0.348558
21100;115105;0.181331
21143;115294;-2.91906
10819;11535;0.0804061
30424;11537;-0.248038
29914;11538;-1.01996
18039;11539;-1.01725
3167;11540;-2.96621
10601;11542;-0.409516
21200;115538;-0.264332
21218;115618;-0.383243
21219;115622;-0.186012
15947;11565;-1.92224
17775;11568;-0.56485
17777;11569;-0.301766
18037;11570;-0.325846
10602;11571;-0.12081
11117;11572;-0.0652887
17533;11573;-0.473119
10093;11574;-0.378463
18815;11575;-0.123946
21251;115770;-1.97934
21280;115892;-0.513611
21300;115989;-0.25859
21310;116027;0.385811
7498;11604;-0.633605
5969;11605;-0.952739
5970;11606;-0.790042
10071;11607;-0.320288
30161;11608;-0.137155
30421;11609;-0.518874
5987;11610;-1.50986
5478;11611;-0.334516
22919;11612;-0.186042
22407;11613;0.101048
5487;11614;-2.93299
22409;11615;-0.177887
20428;116294;0.00202194
21377;116318;-1.46836
30199;116319;-0.474603
26474;116335;-2.29773
2993;116340;-2.09548
2896;11647;-1.3425
17544;11649;-0.713949
18314;11650;-0.893598
21457;116643;-0.194932
21466;116684;-0.171319
21467;116690;-0.185165
21483;116756;-2.21976
21496;116819;-1.22597
27476;11682;-0.259271
17507;11684;-0.850015
21501;116840;-0.396529
12372;11685;-0.482227
17764;11686;-0.367353
18026;11687;-0.230669
2642;11688;-0.23612
4437;11689;0.0358764
10345;11690;-0.255566
10099;11691;-0.136172
20619;11692;-0.400442
17803;11694;-0.46467
21543;117018;-1.85441
21544;117022;-1.38386
21573;117146;-0.275638
21586;117201;-0.0138752
21097;11721;0.129562
11876;11723;0
29152;11724;-0.392577
21599;117254;-1.11111
10614;11726;-0.421757
18055;11728;-0.615306
17808;11730;-0.224211
30454;117301;-0.685934
18320;11731;-0.914086
21615;117320;-1.33672
21629;117385;-2.55635
21631;117395;-2.98218
21643;117450;-3.01256
21653;117490;-2.54622
4700;11761;-0.316206
10604;11762;-0.282319
10611;11763;-0.186823
20623;11764;-1.35075
18066;11765;-0.612925
21691;117653;-0.205051
21694;117667;-2.36129
23013;117685;-2.42212
21699;117694;-1.79242
21702;117708;-2.76735
21710;117742;-1.94702
21711;117749;-2.46362
21746;117900;-0.473702
21766;117982;-0.262067
8280;11805;-0.712735
26847;11807;-0.45957
21787;118072;-2.58693
10100;11810;-0.417773
30964;11812;-0.473944
21800;118122;-2.27247
18834;11813;-0.611539
10118;11814;-0.369873
17303;11815;-0.365988
31227;11816;-0.417266
21374;118196;-0.16788
21834;118273;-2.9298
21835;118277;-2.93076
21836;118284;-2.73859
21837;118288;-1.60807
21840;118299;-2.83506
21851;118360;-1.42174
17504;11840;-0.156314
17769;11841;-0.844631
5716;11842;-0.293964
30682;11843;-0.687055
17286;11844;-0.438565
11130;11845;-0.438352
18074;11848;-0.637218
21894;118538;-1.86526
17227;11876;0.0626909
5981;11877;-0.557577
21951;118787;-1.47532
17529;11879;-0.638759
7023;11880;0.0751257
18071;11881;-0.726908
21957;118816;-0.178537
10122;11882;-0.00384997
10638;11885;-0.0397651
21972;118888;-0.361569
22004;119022;-0.167889
22024;119117;-0.376185
6466;11916;-0.273375
17514;11918;-0.276598
16052;119187;0.0562491
22041;119197;-1.67684
27614;11921;-0.16349
10349;11922;-0.157887
18046;11923;-0.435221
10618;11924;-0.172981
29948;11925;-0.214826
22057;119252;-2.5013
18081;11926;-0.373146
22060;119267;-2.14732
17057;11927;-0.110533
22070;119308;-0.0825413
22075;119329;-0.224338
22078;119341;-3.0419
22079;119345;-1.91336
22085;119370;-1.46587
22120;119510;-1.5386
22130;119554;0.519802
30569;11956;-0.190394
3061;11957;-2.54295
17231;11961;0.0573968
18511;11962;-0.29155
18787;11964;-0.352326
26573;11966;-2.26756
7812;11972;-0.36482
11157;11974;-0.293799
11158;11976;-0.307454
30987;11977;-0.852272
19112;11978;0.0158212
22194;119832;0.23312
20049;11991;0.0143982
4696;11995;-0.242676
22224;119950;-0.276897
31226;11997;-0.385926
17569;11998;-0.815376
22231;119980;-2.33315
22232;119984;-2.33604
29195;11999;-0.575536
7834;12000;-0.299651
22274;120153;-0.638368
4612;12027;0.0657357
5148;12028;-2.47009
14667;12029;-1.44036
5720;12030;-0.253743
11111;12031;-0.478156
27631;12034;0.0123437
5507;12035;-2.17752
22325;120355;-0.642875
7825;12037;-0.200584
17578;12038;-0.640334
10655;12039;-0.165356
8276;12044;-0.545731
20846;12045;0.0978032
10355;12047;-0.372668
4466;12048;0.00078857
29167;12049;-0.229614
5764;12050;0.0111989
17062;12051;0.13569
11165;12052;-0.268065
18866;12053;-0.606246
22427;120792;-1.6907
3643;12082;-0.248454
1876;12085;-0.00118043
5217;12087;-0.672852
21388;12088;-0.458542
20620;12089;-0.437641
20621;12091;-0.435494
19086;12092;-0.686602
22163;12095;0.0362524
5824;12096;0.22287
19953;12097;-0.869413
3555;12098;-0.613944
10505;12099;-0.309352
22373;12101;-0.309506
22481;121028;-0.300189
4457;12105;-2.50945
13429;12106;-0.863035
22489;121060;-0.284894
3451;12107;-0.617658
18078;12113;-0.672581
22179;12115;-2.76114
22182;12116;-2.73561
18089;12119;-0.682506
7832;12120;-0.445817
29199;12121;-0.320586
29969;12122;-0.513626
22532;121221;0.386568
22533;121223;0.40075
16043;12123;-0.0262967
16045;12124;-0.249905
21687;12126;-0.0411453
22546;121269;-2.16595
11173;12127;-0.367028
30235;12128;-0.107857
11180;12129;-0.370974
18109;12130;-0.374706
22554;121304;-2.92762
22555;121309;-2.49652
17342;12131;-0.2997
22431;12133;0.0386195
10641;12135;-0.305218
17582;12137;-0.238569
18878;12139;-2.41886
18880;12140;-0.187957
22584;121437;-3.32091
22611;121561;-2.5032
22630;121645;-1.66081
22636;121675;-2.58623
2923;121718;-3.57339
4404;12172;-0.695105
5717;12173;-0.284833
28881;12174;-0.341869
5722;12175;-0.422698
24284;12177;-1.58014
22660;121778;-2.51579
10123;12179;-0.024385
22666;121806;-0.0749973
22667;121813;-0.0710296
18854;12182;0.242066
17581;12183;-0.342117
22673;121837;-2.59703
5787;12184;-2.02932
17333;12186;-0.977741
17589;12187;-0.202369
30238;12188;-0.0806188
22686;121891;-0.0621786
18112;12190;-0.27748
22724;122055;-2.938
12373;12214;-0.524583
12375;12215;-0.465529
13690;12219;-0.303085
22756;122190;-2.50618
22757;122194;-2.10636
22678;12220;-0.708511
22770;122248;-1.09703
22771;122255;-2.77761
23116;122347;-1.36603
22804;122384;-3.80213
22812;122417;-1.48988
10663;12247;-0.277154
20575;12248;-2.90753
22830;122495;-1.58068
16488;12250;0.16739
20083;12253;-0.248991
5225;12255;-0.393683
11139;12256;-0.482026
22847;122567;-2.5974
22176;12259;-3.01845
17568;12260;-0.442703
17573;12261;-0.847712
17065;12262;-0.454431
10652;12263;-0.401656
22864;122639;-1.82827
15014;12264;-0.491905
17599;12265;-0.3166
22905;122805;-0.357506
22910;122824;-0.478038
22911;122831;0.100774
22924;122887;-0.657172
13918;12289;-0.166331
11368;12290;-2.63868
17054;12296;-0.246765
17055;12297;-0.276202
22944;122977;-2.42948
17060;12298;-0.218749
18364;12300;-0.482976
22949;123000;-1.28561
22956;123032;-0.661057
22962;123059;-1.07866
22971;123096;-3.04308
22976;123118;-3.38514
22980;123136;-1.51436
22988;123173;-0.911474
6054;123183;-3.55539
10734;12323;-0.396465
5699;12324;-1.42627
18042;12326;-0.407542
16771;12327;-2.31377
22452;12330;-0.462071
18098;12331;-0.323851
23022;123325;-1.75808
23034;123379;-2.97624
23048;123436;-2.88022
23054;123465;-3.00318
23074;123554;-2.20065
30930;12366;0.336418
21576;12368;-0.994526
30921;12369;-0.663874
17264;12370;-0.509154
5218;12371;-0.679675
28390;12372;-0.376601
17560;12373;-0.135843
23136;123820;-2.83835
23155;123900;-1.43084
23156;123908;-2.96192
23167;123954;-1.67831
22045;12400;-2.6565
4658;12401;-2.47397
22372;12403;-0.0555103
23188;124045;-2.75605
13671;12405;-0.330678
10347;12406;-0.141624
23194;124073;-4.12354
23197;124088;-1.65333
22428;12411;-0.171028
10650;12412;-0.278279
10658;12413;-0.172838
20403;12414;-0.132469
8105;12416;0.0352949
23228;124205;-1.98136
23232;124218;-2.48311
23233;124224;-2.99697
23245;124281;-0.418319
23257;124330;-0.166474
23272;124397;-1.54589
23273;124401;-1.96996
17720;12442;-1.0394
28628;12443;-0.353764
8039;12445;-0.0153817
12668;12447;-0.8028
19859;12448;-0.829075
23294;124485;-0.381303
27645;12450;-0.100272
14241;12451;-0.470345
17588;12452;-0.109441
23304;124525;-0.0234223
25372;12453;0.221124
18875;12454;-0.230709
19391;12455;-0.38924
6316;12456;0.730958
5554;12457;-2.91635
23323;124594;-0.105841
23335;124644;-2.98042
19460;12481;0.194028
23375;124814;-0.387932
23376;124818;-0.404666
17531;12485;-0.523466
24544;12486;0.281294
5763;12490;-0.376629
20637;12491;-0.0865352
23397;124916;-2.11208
30719;12492;-0.123751
23399;124920;-2.48155
17829;12493;-0.365959
23725;12494;-0.514979
7828;12495;-0.0630781
21688;12498;-0.0927253
23415;124985;-2.6698
23416;124989;-2.67126
18358;12499;-0.52555
23417;124993;-2.67166
10996;124996;-0.182994
4772;12500;-1.31657
23419;125002;-1.70709
18367;12501;-0.191847
13749;12502;-0.493082
23424;125023;-0.935751
20436;12505;-1.11882
23444;125097;-3.16215
19462;12514;0.00643917
23455;125144;-3.28174
21291;12515;-0.56701
3872;12516;-0.42831
23461;125166;-1.72621
26833;12518;-2.40462
23467;125189;-0.216515
10083;12520;0.0473896
30684;12521;-1.57857
28171;12523;-0.543749
23478;125238;-0.419694
23485;125267;-2.25882
10664;12527;0.0274022
23486;125271;-1.31854
18354;125276;-0.194937
23493;125303;-1.62849
23512;125388;-1.73158
23534;125485;-0.440581
23536;125498;-0.408717
23537;125503;-0.403684
16596;12551;-0.411173
21057;12553;0.134
22378;12556;-0.0871679
23552;125566;-1.30011
18794;12557;-0.348561
21106;12558;-0.407681
17534;12559;-0.301469
23560;125600;-1.51892
20632;12562;-0.553136
7817;12564;-0.216132
17595;12566;-0.425627
8367;12567;-0.492749
20169;12568;-2.29434
8398;12569;-0.809386
23592;125753;-0.197309
23595;125765;-0.223602
23596;125772;-0.882765
10765;12583;-0.459293
5216;12586;-0.21917
23619;125866;-3.12149
23620;125870;-0.412307
4724;12588;3.46091
18855;12591;0.476722
17078;12593;-0.114021
23633;125930;-0.517529
18360;12594;-0.492091
10172;12595;-1.20254
19409;12596;-0.0317507
25652;12597;-0.724034
3031;12599;-2.21662
23663;126056;-1.60574
23671;126093;-0.905675
23687;126168;-2.83105
23690;126181;-1.48452
18268;12621;-1.07892
18793;12622;-0.284487
30685;12623;-1.36326
11990;12626;-1.70405
3032;12627;-2.18317
23718;126304;-3.01897
23738;126395;-2.23589
23743;126417;-1.07142
23748;126438;0.0058109
23785;126591;-0.969843
13668;12660;-0.135722
23790;126611;-0.723309
19087;12662;-0.3699
20631;12664;-0.857901
10389;12665;-0.448429
10653;12668;-0.263539
19382;12672;-1.13924
13024;126729;-3.1846
3493;12673;-0.679675
6051;126734;-3.5234
23822;126761;-0.879534
23823;126766;-1.22758
23825;126777;-0.781433
23836;126823;-2.87116
23839;126836;-2.46158
23882;126880;-0.345763
18926;12696;-2.16766
18484;12698;-1.08009
14990;12700;-1.16256
10386;12701;-0.250428
29201;12703;-0.217855
16042;12704;-0.027445
20674;12706;0.0846695
18928;12710;-2.84874
23998;127134;-1.55817
23999;127138;-1.53789
24022;127243;-0.646135
31053;12735;0.115894
20633;12739;-0.301892
7813;12740;-0.200787
29193;12741;-0.469412
8412;12744;-0.834626
24072;127456;-4.165
24081;127497;-1.36254
24103;127598;-0.0721744
30322;127606;-0.378054
17338;127620;-0.45527
17942;127625;-0.0779242
24131;127733;-2.2489
17269;12776;-0.581652
17273;12777;-0.561365
24283;12778;-1.74605
17275;12779;-0.287001
13178;12781;-0.587287
11134;12782;-0.857068
18359;12785;-0.668964
