entry_id;calculation_id;band_gap
29989;7063;0
17053;7079;0
10660;7080;0
14796;7101;1.259
21497;7103;0
18755;7107;0
8270;7109;0
16746;7110;0
19092;7111;0
10662;7112;0
30236;7113;0
10667;7115;0
17597;7117;0
13939;7130;0
30745;7134;0
5808;7135;0
14011;7136;0
18312;7140;0
30158;7144;0
22455;7148;0
13741;7162;0
10173;7166;0
30736;7170;0
17600;7172;0
3814;7183;1.06
18776;7191;0
22433;7193;0
16037;7195;0
30751;7197;0
5805;7199;0
20934;7200;1.063
30247;7201;0
30750;7208;0
20394;7231;0
18374;7243;0
8477;7245;0
31001;7253;0
16721;7255;0
10401;7257;0
10103;7259;0
10426;7262;0
8282;7263;0
17603;7268;0
5807;7269;0
20679;7274;0
10165;7275;0.95
11175;7279;0
18110;7280;0
18378;7281;0
8265;7296;0
18789;7297;0
8297;7298;0
10102;7302;0
18319;7304;0.364
5806;7314;0
20929;7320;0
10688;7323;0
16038;7327;0
13946;7337;0
22450;7338;0
13677;7352;0
11906;7353;0
22369;7358;0
18322;7362;0
18105;7363;0
13743;7364;0
18108;7365;0
15297;7393;3.218
10693;7395;0
8179;7398;0
17637;7403;0
5847;7404;0
17649;7405;0.281
5087;7406;0
4570;7418;0
5848;7419;0
20081;7425;0.331
5539;7427;7.225
14047;7428;3.824
3580;7429;0.821
21461;7450;0
7530;7476;0.3
14010;7484;0
13703;7490;0
31022;7493;0
17653;7494;0
8428;7495;0
11966;7507;0.747
22228;7524;0
29771;7526;0
21472;7537;0.623
14048;7539;4.343
12787;7540;0
18102;7544;0
28939;7552;0
19195;7556;0
8476;7564;0
8221;7566;0
10934;7591;0
10648;7603;0
20395;7604;2.422
8088;7605;0
30512;7607;0
6332;7608;1.807
10968;7612;0
8473;7613;0
8417;7619;0
20427;7623;0
29197;7624;0
13496;7625;0
10933;7634;0
10738;7635;0
8471;7637;0
18731;7638;1.61
26158;7641;0.649
17411;7643;0
17141;7646;0
8475;7647;0
8296;7649;0
3845;7653;0
19398;7660;0
13991;7662;0
13998;7663;0
5066;7664;0
13829;7667;0
10166;7668;0.951
31278;7669;0
28211;7670;0
19776;7689;0
23364;7693;7.857
8353;7694;3.764
20918;7695;0
30525;7697;0.591
27972;7698;0
5585;7699;7.8
5073;7700;0
5586;7701;3.306
19477;7707;0
10987;7710;0
17899;7712;3.344
10980;7715;0
18682;7716;0
21410;7721;0
30998;7722;0
6063;7724;0
7378;7725;0
23310;7734;0
13335;7740;1.023
8210;7741;0
4581;7744;2.368
3841;7750;0
10918;7759;0
14012;7761;0
18376;7762;0.602
8085;7770;18.407
18900;7771;0
28232;7772;0
17417;7774;0
30574;7775;0
5113;7777;2.438
19775;7779;0
13920;7784;0
10697;7787;0
10925;7793;0
17426;7795;0
19194;7800;0
3842;7801;0
10726;7809;0
14060;7810;0
10917;7811;0
10674;7812;0
10687;7813;0
28725;7814;0.221
18898;7815;0
14056;7818;0.267
8253;7822;0.411
25148;7824;0
3102;7828;0
30779;7834;0
30529;7836;0
10691;7838;0
17430;7839;0
27515;7845;0
7955;7851;0
10928;7852;0
14009;7853;0
2779;7855;1.334
10733;7856;0
9974;7863;0
11315;7864;3.305
28999;7865;0
5147;7872;0
10721;7874;0
18738;7876;0
10718;7878;0
14054;7879;0.869
14055;7880;0.372
20796;7884;0
8505;7885;0.684
8474;7886;0
10948;7888;0.438
5068;7889;0
28235;7891;0
3838;7893;0
19196;7895;0
9973;7897;0
6396;7898;0
31109;7900;0
8469;7901;0
11032;7902;0
10679;7905;0
13700;7907;0
19121;7908;0
8354;7909;5.709
28728;7911;0
17715;7912;0
10276;7913;0
27299;7915;0
30523;7918;1.349
31036;7920;0
17398;7921;0
8151;7927;0.759
31133;7930;0
10545;7931;0.418
31163;7935;0.752
28719;7937;0.245
18899;7938;0.953
10716;7939;0
7901;7940;0
5145;7953;0
4880;7955;3.244
17219;7958;0
10788;7963;0
8222;7965;2.438
18185;7967;0
17403;7972;0
10732;7975;0
13819;7980;0
17180;7982;0
10256;7984;0
17447;7986;0
13989;7990;0
27949;7991;0
10956;7992;0
29783;7994;0
3840;7996;0
11023;7997;0
8501;8002;1.942
21463;8010;0
17444;8012;0
12315;8014;1.627
10932;8017;0.361
25430;8018;0
4577;8019;3.152
3101;8020;0
7680;8022;0
2349;8024;0
17485;8025;0
10941;8036;0.277
28727;8037;0.261
4569;8038;1.044
10723;8039;0
31059;8060;0
4583;8061;2.389
25956;8062;0
13817;8064;0
18742;8065;0
4090;8067;0.615
3843;8069;0
30622;8071;0
18456;8072;0
7899;8073;0
11318;8078;2.357
10949;8082;0.272
10783;8084;0
3098;8085;0
30368;8087;0
8181;8088;0
18165;8089;0
8492;8090;0
3844;8093;0
17186;8094;0
3637;8095;1.163
10058;8096;2.628
20830;8097;0
10776;8099;0
30349;8100;0
17971;8102;0
3099;8103;0
30362;8104;0
7473;8105;0
21054;8106;0
17355;8107;0
13477;8108;0
13789;8109;0
10743;8110;0.25
13374;8112;0
11319;8114;2.303
18978;8115;0
17683;8117;0
11020;8119;0
14625;8123;0.391
16685;8125;0
10784;8126;0
4898;8127;5.632
11326;8128;0
4663;8131;0
11061;8133;0
4879;8135;0
11060;8136;0
11316;8137;2.611
18972;8145;0
6104;8147;0
10742;8148;0
15433;8153;0
4179;8154;5.091
18537;8156;0.267
22603;8159;0
11320;8160;2.398
18001;8161;0
10564;8163;0
7489;8164;0
8177;8170;0
8441;8179;0
3846;8181;0
29587;8182;0
10075;8183;0
17382;8190;0
4343;8191;0
19560;8193;0
1870;8194;0
10073;8195;0
28229;8203;0
5084;8204;0
31125;8205;0
3100;8206;0
23355;8207;1.044
10791;8208;0
3747;8213;0
4390;8216;0
4391;8217;0
17927;8219;0
10094;8220;0
26209;8222;0
17213;8223;0
3894;8225;0
3135;8227;0
10059;8228;0
7881;8235;0
30528;8236;0
18757;8238;0.795
12890;8239;1.768
31058;8243;0
10798;8244;0.431
14401;8245;0
27587;8247;0
10076;8250;0
18971;8255;0
19825;8260;0
30054;8262;0
20616;8281;0
14301;8282;1.337
4571;8283;0
4576;8284;2.349
11317;8287;2.219
17984;8293;0
6102;8295;0
11028;8296;0
10804;8299;0
18756;8300;0
10574;8306;0
23356;8311;0.925
18538;8312;0
11029;8316;0
7474;8318;0.644
10811;8319;0
2619;8322;0
12305;8330;0
30395;8331;0.357
10055;8333;1.077
10845;8349;0
3675;8350;5.607
23343;8352;0
18005;8357;0.85
30676;8358;0
21370;8359;0
19296;8362;0
18540;8363;0
21129;8366;0
22351;8373;0
5051;8375;0
4925;8377;0
10089;8381;0
21090;8384;4.627
20513;8393;0
10553;8395;0
7477;8396;0
9303;8398;0
21130;8402;0
17253;8408;0.404
7257;8410;7.434
3681;8412;5.526
10096;8418;0
7002;8422;0
2614;8431;0
10098;8433;0
3170;8443;0
7536;8444;1.413
20617;8445;0
13949;8446;0
10883;8449;0
8288;8458;0
3449;8461;0
30681;8469;0
9314;8472;0
5629;8473;0
30077;8474;0
5657;8475;1.541
8052;8481;0
10186;8487;0.575
14057;8489;0
13376;8490;0
12351;8492;0
18536;8499;0.832
21292;8505;0
8332;8506;0
13648;8509;0
15462;8510;0
8061;8514;0
14225;8515;1.785
10088;8527;0
10090;8528;0
29046;8540;0
20618;8543;0
8057;8545;0
5762;8547;0
13375;8553;1.124
13377;8554;0
17743;8555;0
6973;8556;0
11882;8558;0
21148;8563;0
18535;8564;0
10097;8567;0
17963;8570;0
17497;8572;0
19345;8574;0
20470;8582;0.475
22486;8584;0
30786;8585;0
18163;8586;0
17420;8587;0
5631;8588;0
13640;8591;0
18264;8592;0
18539;8593;0
5486;8596;0
10384;8597;0
18857;8605;0
14026;8608;0
10338;8612;0.38
13702;8613;0
6319;8617;1.157
21149;8619;0
10131;8632;0
19518;8642;0
10080;8654;0
17784;8655;0.406
8180;8667;0
8352;8668;2.245
10911;8674;0
13372;8675;0
18762;8676;0
30885;8679;0
5321;8680;5.01
30790;8681;0
3097;8683;0
25011;8684;0
11875;8685;0
3943;8686;4.418
28749;8699;0.347
5617;8701;0
4091;8703;0.186
27652;8704;0
16513;8720;0
10366;8721;0
10374;8722;0
29938;8726;0
31222;8729;0
5508;8737;0
