entry_id;calculation_id;delta_e
17350;3749;0.144857
12055;3763;0.309144
16720;3788;0.132208
7513;3794;0.110752
7521;3798;0
17319;3804;0.146084
22514;3829;0.00035509
22516;3833;0.0907973
7505;3845;0.161452
7512;3847;0.0685294
7519;3849;0.0620481
7522;3853;0
6321;3859;-2.10616
5810;3861;0.106576
18114;3908;-0.327448
22472;3911;0.53432
8391;3976;0.274825
7509;3977;0.0396869
7520;3980;0.136493
17859;3981;-0.262073
10676;3983;0.069534
17860;3984;-0.249743
6320;3986;-1.67985
10678;3987;-0.350774
17352;3991;-0.439348
10681;3992;-0.343094
10937;3994;-0.387425
21452;3995;0.144659
17610;3997;-0.233202
10683;3998;-0.429266
18891;3999;-0.399049
17612;4001;-0.0441488
19149;4003;-0.0137219
17360;4004;-0.337539
4566;4007;-0.208229
8134;4044;0.00552397
8138;4047;0
31044;4049;0.0433077
8144;4050;0
8520;4060;0.00535497
3925;4064;0.0112921
13761;4069;-1.25385
30000;4071;-0.887234
18895;4073;-0.311093
8143;4075;0.00104637
7648;4076;-2.04363
7649;4086;-1.66066
8390;4108;0.114333
9214;4113;0.315362
12056;4117;0.320075
9277;4136;0.168443
9287;4137;0.536882
28966;4153;-0.530551
30508;4154;-0.0662705
31023;4158;-0.767789
31025;4160;-0.360045
31283;4161;-0.0527719
10944;4162;-0.366483
30004;4164;-0.0665642
8386;4165;-0.539797
18984;4183;0.307863
13862;4191;0.00102457
20540;4200;0.132543
20541;4201;0.132543
8534;4208;0.00305485
8568;4213;0
13705;4220;0.443724
8597;4222;0.0288302
17585;4224;0.00337199
19150;4236;-0.0129459
30264;4237;-0.124238
31032;4239;-0.282995
22272;4247;0.343545
18780;4258;0.227599
13650;4260;0.145153
9316;4265;0.0317803
5499;4267;1.18766
5517;4268;1.19774
21449;4274;-0.282521
8118;4276;-1.52807
21453;4278;0.718864
8122;4280;-1.72191
18131;4281;0.023257
17621;4283;-0.971832
18903;4284;-0.536498
18904;4286;0.302794
17625;4289;-1.01333
20443;4291;0.0174154
17627;4295;-0.450737
18140;4297;-0.427958
8139;4299;0.0170585
17629;4306;-0.355226
17630;4308;-0.114858
8141;4310;0.00294909
19423;4314;-0.449193
22242;4316;-0.988541
6318;4333;-0.246103
17349;4337;0.012259
18896;4340;-0.310025
18136;4342;-0.720321
30785;4346;-0.410521
19422;4352;-0.22633
8142;4353;0.00009971
22243;4357;-1.05655
28740;4358;-0.3876
10705;4359;-0.179908
18145;4361;-0.501043
27974;4363;-0.435995
8145;4366;0.00138838
17380;4368;-0.708118
18148;4370;-0.023228
28744;4372;-0.366611
30536;4374;-0.00718433
30025;4376;-0.931356
17638;4378;-0.744475
10711;4382;-0.320393
10712;4388;-0.27691
17640;4390;-0.119384
18152;4392;-0.0123909
18153;4394;-0.0120051
17386;4395;-0.86226
10715;4398;-0.864565
29007;4399;-0.304949
10972;4401;-0.373641
9301;4419;0.0135588
22248;4439;-0.0657903
18156;4441;-0.526868
17389;4442;-0.812477
18157;4443;-0.365396
8156;4445;-0.822247
17646;4446;-0.476044
20463;4448;-0.12278
20464;4452;-0.111143
20721;4453;-0.243948
10720;4456;-0.885063
17392;4458;-0.482266
17904;4460;-0.735973
20465;4461;-0.0990956
20466;4463;-0.0927261
17650;4464;-0.104368
17906;4466;-0.527704
18674;4468;-0.389183
20467;4469;-0.0665711
22309;4478;0.37549
12059;4483;0.329782
9297;4491;0.0827653
22473;4495;0.433607
8119;4498;-1.11664
20684;4500;-0.932217
22262;4505;0.389169
29784;4509;-0.276469
30040;4511;-0.935677
17397;4512;-0.451316
22264;4514;0.568325
12057;4536;0.304207
12058;4537;0.313932
10325;4546;0.171544
10105;4549;0.019484
14014;4554;-0.1691
8123;4556;-1.24385
4543;4559;-0.182984
11469;4561;-0.673436
29003;4563;-0.333069
20469;4566;0.893523
5497;4601;1.18768
4523;4610;-0.248713
22475;4611;0.765138
17907;4625;-1.61907
29018;4627;-0.418949
10182;4659;-0.617803
9672;4660;0
10445;4664;-0.395508
14034;4665;-0.429746
30534;4668;-0.14274
29013;4672;-0.32667
8162;4674;-1.54241
22476;4692;1.2496
17353;4694;-0.469457
22221;4696;1.10668
17383;4710;-0.982982
8155;4714;-1.2116
8115;4734;0.023749
18147;4742;-0.980509
30535;4744;0.0785405
30537;4749;-0.140154
17898;4752;-2.52231
14052;4755;-1.34831
8163;4761;-1.16521
21451;4787;-0.0076204
30533;4788;0.234145
13784;4789;-1.03673
14051;4792;-1.19753
20468;4794;0.347587
4578;4802;-0.349269
10729;4804;-0.839998
17657;4805;0.243048
18169;4806;-0.287715
10986;4807;-0.533782
17402;4808;-0.466645
12061;4844;0.307363
12062;4845;0.317994
12064;4847;0.335427
8165;4866;-1.13506
4579;4870;-0.358397
17404;4871;-0.347599
17660;4873;-0.0342188
18172;4874;-0.372959
3311;4880;-0.173991
18967;4904;0.0243249
19480;4905;0.100074
12060;4907;0.300986
12063;4908;0.331719
8164;4918;-1.53561
17661;4919;-0.0567627
5624;4944;-2.29508
5625;4948;-2.07249
5626;4955;-2.31352
4177;4961;0.030611
14036;4964;-0.180984
29020;4966;-0.32599
29022;4967;-0.323784
5627;4976;-1.57959
6912;5002;-0.437866
14035;5021;-0.330549
5578;5023;-2.25997
22263;5029;0.0361604
29023;5031;-0.32378
17406;5033;-0.434266
18174;5034;-0.497092
10991;5035;-0.486725
17407;5036;-0.190403
17663;5037;-0.109401
20737;5038;-2.96038
10480;5039;-0.94632
10736;5040;-0.875038
18176;5041;-0.353206
2562;5057;0
12065;5073;0.337412
12074;5080;0.308315
4672;5084;0.0167203
8159;5092;-1.44513
17655;5093;-0.0562701
8166;5095;-1.2778
8167;5096;-1.51824
29029;5099;-0.29912
30309;5100;-0.375707
5613;5101;0.72048
9972;5103;-0.585042
10997;5105;-0.530219
17413;5108;0.36427
1797;5115;-0.972484
12067;5129;0.297622
12069;5130;0.301137
12070;5131;0.302994
12073;5133;0.306961
17557;5139;0.0128823
22474;5140;1.27094
13762;5144;-0.950523
14025;5145;-1.73043
8154;5146;-1.40931
17399;5147;0.0394401
6117;5149;0.0138199
31334;5151;-0.24032
17414;5153;0.364252
29034;5155;-0.324796
3084;5174;-0.125659
4110;5176;-2.10517
18981;5184;0.385971
18988;5187;0.103233
8147;5192;0.000665275
8158;5194;-1.82562
7652;5196;-0.956002
8168;5198;-1.09633
8170;5199;-1.50264
22530;5200;-0.254073
22284;5209;0.416841
30061;5210;-0.307504
22285;5213;-0.898907
21518;5214;2.24081
29039;5215;-0.315895
22287;5216;-0.0655237
11005;5218;-0.452265
4111;5224;-1.92283
14032;5239;-1.45754
8146;5242;0
8173;5248;-2.05211
5615;5249;0.580881
20234;5250;-1.56869
17419;5251;-0.444434
31087;5254;0.0232259
17935;5259;-0.563821
29043;5261;-0.360276
30067;5262;-0.351746
29044;5264;-0.419281
10497;5267;-0.267636
20242;5271;0.277669
2577;5281;-2.94594
2578;5284;-2.03613
2580;5289;-1.23937
8117;5295;-1.74064
20685;5297;-1.642
6116;5304;-0.17636
6628;5305;-0.00377387
13807;5308;-1.24139
17670;5310;-0.0126506
21515;5311;0.246177
20235;5312;-0.8796
17676;5313;-0.193653
31091;5315;-0.720356
17424;5316;-0.444481
19476;5317;-0.352413
17429;5318;-0.503041
17686;5320;-0.184872
9226;5322;0.000193606
5404;5336;-1.21725
10930;5349;-0.918095
8121;5351;-2.11875
18905;5352;-1.48941
6119;5355;-0.137295
21508;5362;0.945778
31079;5364;-0.3803
11508;5366;-1.03649
22537;5368;0.0592433
21516;5370;1.22474
29816;5371;0.0908797
17432;5372;-0.120493
17944;5374;-0.907404
11019;5375;-0.324651
5664;5381;-0.535124
4641;5390;-0.736775
12068;5399;0.29902
8171;5405;-1.06849
21510;5411;1.4115
21517;5414;1.55837
30063;5415;-0.306175
18193;5418;-0.662758
30843;5419;-0.101101
9225;5420;0.00124735
17436;5422;-0.0071199
11022;5424;-0.321877
8169;5446;-1.20824
11510;5447;-1.55082
18721;5449;-0.436031
4138;5459;-2.01741
5677;5461;-1.15673
6958;5469;-1.50366
5166;5473;-1.99984
4656;5477;-0.248924
5426;5483;-1.70728
5427;5488;-1.28651
8157;5497;-0.57071
17671;5498;-0.0302652
11000;5499;-0.688369
30060;5501;-1.20824
17168;5503;0.0897797
17680;5504;-0.350873
11012;5505;-0.324852
6913;5506;-1.79522
29826;5507;-0.290914
17441;5508;-0.44625
10516;5509;-0.66938
17700;5510;-0.284458
17446;5511;-0.619811
4149;5523;-0.947618
4150;5529;-0.392429
5176;5535;-2.01994
22268;5539;0.110588
11511;5541;-1.51418
11512;5543;-1.85554
17685;5550;-0.168088
5632;5551;-1.41558
8206;5557;-1.24151
10777;5558;-0.615379
5177;5560;-1.78517
7484;5566;-3.14988
5179;5572;-0.583268
5181;5581;-3.19367
6974;5582;-0.568947
8001;5584;-0.0862825
12071;5587;0.304192
12072;5588;0.305833
14029;5590;-1.75393
5611;5593;0.162875
21513;5594;-0.184368
8182;5595;0.648549
11514;5596;-2.70096
29551;5597;0.0221578
21520;5598;0.4905
17427;5600;-0.397764
22298;5602;-2.52621
17187;5605;-0.446332
21289;5606;-0.55781
29834;5607;-0.106489
20780;5609;-1.9959
8480;5611;-0.636806
5182;5615;-2.94106
6975;5617;-0.408236
4671;5626;-1.42565
5183;5628;-2.68244
18160;5630;0.00016886
10940;5636;-0.750152
8383;5637;-0.988323
8389;5638;-1.67544
6095;5639;-1.99337
10965;5640;-0.550875
30819;5641;-1.42528
11505;5642;-1.96327
21509;5643;1.03261
5616;5645;-0.340387
22308;5652;-0.236791
17457;5654;-0.853058
17970;5655;-0.486716
8112;5690;0.21469
5834;5693;0.231853
6118;5695;-0.4672
11509;5697;-1.87287
30058;5698;-1.20825
21514;5699;-0.169007
11517;5703;-1.09755
17425;5704;0.0785408
7682;5705;0.161157
8196;5706;0.000177385
9221;5707;0.274682
22306;5710;0.557986
31121;5712;-0.363082
31126;5714;-0.282259
17460;5715;-0.0731024
4163;5722;-1.05877
12066;5727;0.296069
17861;5729;0.812972
13795;5731;-1.66654
4568;5732;-1.41567
7651;5734;0
8172;5735;-0.819582
22305;5737;1.0707
17454;5740;-0.460543
30357;5744;-0.503551
10789;5745;-0.767247
5151;5746;-2.06958
10793;5748;-0.748712
20282;5749;-1.06102
20241;5767;-0.0700427
17439;5773;0.0247376
30618;5779;-0.511196
17207;5780;-0.338407
20281;5781;-1.19455
17467;5784;-0.913744
17980;5785;-0.947993
30370;5787;-0.522931
10544;5789;-0.395587
11312;5790;0.163748
17987;5791;-0.867783
10550;5792;-0.875974
10817;5793;-0.89355
31106;5810;0.00016789
10963;5811;-0.681828
6096;5812;-1.51519
14050;5813;-2.16815
18158;5814;-1.16368
5081;5815;-1.54916
20743;5820;1.02127
20744;5821;1.27912
28037;5826;-1.5424
17443;5827;-0.480004
4108;5828;-1.58381
17448;5830;-0.1404
17197;5831;-0.306187
17459;5832;-0.0730864
17492;5833;-0.972293
5709;5836;-0.787763
7247;5847;0
7248;5852;0
5714;5858;0
18159;5860;-1.30921
22281;5862;1.47517
20243;5863;-0.383193
22304;5864;0.955575
17212;5867;-0.673061
8235;5869;-0.0223691
10797;5870;-0.803702
30881;5872;-0.262073
10542;5873;-0.373343
10799;5875;-0.800737
17474;5876;-0.904027
29867;5878;-0.450664
17746;5880;-0.410518
6836;5914;0.0956113
6100;5916;-1.36912
11507;5918;-1.20411
17170;5919;-0.0682901
10775;5920;-0.901568
11031;5921;-0.323945
18741;5923;-0.215531
21569;5925;-1.25291
30632;5926;-0.488919
17989;5927;-0.571749
17479;5928;-0.32415
29100;5929;-0.441581
29868;5930;-0.472334
17481;5931;-0.347938
10810;5932;-0.524168
17995;5933;-1.22879
10813;5937;-0.334147
4949;5943;-1.51377
3670;5955;-0.0661037
3671;5958;0.0525446
17750;5970;-0.152127
18015;5972;-0.79979
30774;5978;4.32647
8161;5980;-1.16804
11516;5984;-3.104
13825;5985;-1.19402
21519;5986;0.468742
17422;5987;-0.142571
19509;5993;-3.50831
31332;6004;-0.286915
17677;6006;-0.192155
11013;6008;-0.323277
3679;6014;-1.15817
30376;6023;-0.491884
21321;6024;-1.7817
17225;6025;-0.0687964
7479;6027;0.292395
10558;6030;-0.337692
17486;6031;-0.342531
10561;6032;-0.936785
5180;6033;-2.48674
4707;6039;-1.23618
21307;6043;-1.17514
21563;6044;-0.00977664
3685;6049;-2.1302
17703;6050;0.0663329
7452;6051;-0.228883
30616;6054;-0.14221
30631;6057;-0.866833
7523;6062;-0.718695
3682;6068;-1.796
3683;6069;-2.1411
5736;6073;-2.15655
21324;6076;1.48883
6924;6084;-1.36391
4109;6085;-1.60054
17490;6087;-0.248667
10823;6088;-0.958232
5734;6091;-2.30989
3684;6094;-1.92805
5735;6095;-1.59231
3686;6097;-1.92758
8120;6100;-0.857157
4567;6105;-0.126934
17421;6113;0.23413
20240;6114;-0.146736
1897;6116;-1.37674
1898;6119;-0.942371
17215;6121;-0.673616
4151;6122;-0.812009
17751;6123;-0.180215
12625;6124;-0.156557
18797;6126;-0.29845
5737;6127;-1.44256
5738;6128;-2.17272
30095;6145;-0.574772
21322;6147;0.817296
4657;6148;-0.13334
10822;6150;-0.861786
5236;6154;-1.9998
6097;6158;-2.61667
18979;6159;0.291109
22310;6160;-0.0519698
22313;6161;0.89983
5686;6162;-2.974
8487;6165;-0.0842171
21323;6166;0.840573
30124;6167;-0.673625
21326;6168;1.37714
22360;6169;0.000252246
7540;6176;-0.196037
29026;6190;-0.658127
18199;6194;-1.57043
14102;6198;-0.396377
21332;6200;1.61981
17780;6203;-0.318208
8051;6210;-0.321121
18488;6222;-1.05571
21327;6223;1.5779
13637;6224;-0.177579
17496;6226;-0.142209
5242;6231;-1.79549
8472;6235;0.721564
28054;6236;-0.050696
10539;6239;-0.449509
11589;6241;-0.684794
10576;6242;-1.09712
10087;6245;0.0415147
29922;6246;-0.873495
21308;6249;-1.02033
8239;6251;-1.48604
5695;6253;-1.79089
17500;6254;-0.511162
5238;6256;-1.84848
14105;6258;-0.240067
20836;6261;-0.890308
4708;6262;-0.167779
5239;6288;-1.84217
20089;6291;0.106327
6099;6292;-1.21246
10969;6293;-0.801531
6101;6294;0.101179
10971;6296;-0.914214
21522;6298;0.366223
21330;6300;0.174892
21338;6301;1.61101
8519;6302;0.00359173
17248;6303;-0.387828
18785;6305;-0.326067
30405;6306;-0.804842
18050;6310;-0.418388
17795;6311;-0.51584
22410;6312;-0.126312
30778;6320;0.231853
8394;6321;0.00595278
10957;6322;-0.980339
20522;6327;-0.83221
27280;6328;-0.0725831
21325;6329;1.45458
20565;6330;0.323664
10573;6332;0.0126065
13907;6333;-0.0880465
22370;6334;1.48467
20837;6335;-0.613084
18788;6337;0.00399461
5241;6343;-2.20688
4731;6349;-2.88757
8113;6351;-0.144528
8384;6352;-1.5085
22368;6356;2.24877
10323;6358;-0.204518
30152;6359;-0.562253
17512;6360;-1.03015
8063;6365;-0.280227
18987;6374;0.0745776
8273;6377;-0.10725
29642;6378;-0.22178
8506;6384;-1.41436
6098;6415;-2.69164
5614;6416;-0.0812901
10840;6419;-0.327498
18025;6422;-0.544864
17522;6427;-0.866266
20622;6429;-1.35087
10365;6430;-0.335555
5771;6433;-2.47033
7823;6445;-0.0527099
8079;6446;0.0135505
8080;6450;-0.34345
11321;6458;-0.762285
17484;6459;0.0473437
21331;6460;0.396672
12378;6463;0.000012775
10846;6465;-0.491164
30932;6466;-0.563829
17525;6467;-0.921172
18038;6469;-0.912492
30426;6470;-0.364488
4497;6472;-0.573232
4498;6484;-0.420938
6293;6489;-1.09759
9295;6492;0.0241746
21337;6494;0.660201
14013;6501;-1.29009
11506;6502;-1.65211
6296;6504;-1.8272
8091;6505;-2.73451
22276;6506;-0.567264
21521;6508;0.252138
22303;6510;0.418934
10077;6515;-0.0498988
17776;6516;-0.394271
18036;6517;-0.568832
17530;6519;-0.48892
10623;6522;-0.34775
8254;6528;-1.47155
17297;6529;-0.29822
10375;6531;-0.536375
18839;6532;-0.0485526
18073;6533;-0.749827
17306;6534;-0.503563
27646;6535;0.069533
29950;6536;-0.344136
31231;6537;-0.689779
10894;6538;-0.470011
7826;6540;-0.240204
8507;6543;-1.69857
17538;6544;-0.320504
4248;6546;0.0210021
22314;6551;1.47515
10632;6553;-0.319024
29957;6554;-0.344052
3735;6559;-2.05011
21309;6563;0.0043681
8252;6564;0.0941217
5178;6565;-0.467185
21334;6566;-0.787445
10066;6567;-0.0729678
8281;6570;-0.582945
30434;6573;-0.337417
17536;6574;-0.784881
5995;6575;-2.06506
13691;6576;-0.631385
9288;6579;0.508218
18044;6581;-0.160822
27877;6582;-0.267649
10867;6583;-0.165115
17541;6584;-0.766822
21113;6587;-1.23864
17788;6588;-0.101117
18067;6589;-0.511459
10125;6591;0.00134922
10639;6592;-0.264895
30950;6597;-0.571749
10359;6598;-0.0670945
10936;6600;-1.06468
5822;6601;-0.733636
18457;6604;-1.06262
18458;6605;-0.559778
23862;6606;-0.0879823
11024;6607;-0.471244
11301;6608;-1.08693
8484;6609;0.101845
21329;6625;-0.756917
30413;6628;-1.16516
30414;6629;-1.1652
9319;6633;0.00718885
1949;6640;-0.804125
10280;6643;0.172855
21336;6644;0.5719
8272;6645;-1.52923
30156;6646;-0.37636
7771;6647;0.141663
18818;6648;-0.278676
19332;6649;-0.391573
19333;6650;-0.251309
18054;6651;-1.02687
21386;6652;-0.812661
11128;6653;-0.507142
5783;6654;-2.22464
22367;6659;0.479685
12376;6660;-0.487819
10361;6661;-0.244194
18313;6662;-0.895767
18829;6663;-0.0793983
19341;6664;-0.0521182
29686;6665;-0.267041
21407;6667;-0.632339
18088;6668;-0.752099
21306;6673;-0.92884
21335;6675;0.0947358
8278;6677;0.0984507
10879;6678;-0.0955462
17583;6679;-0.315976
5793;6691;-1.89995
2466;6692;-0.246014
8431;6694;-0.773462
18454;6695;-0.303236
30415;6700;-1.1652
8485;6705;0.0136332
10315;6706;-1.92933
20574;6707;0.279526
10081;6709;-0.158703
10609;6710;-0.416773
18057;6711;-0.715152
19339;6712;-0.194183
11590;6722;0.24545
8285;6725;-1.55573
30423;6726;-1.33856
10362;6727;-0.242656
16942;6743;0.233642
20278;6744;-0.108083
30151;6745;-1.59909
8535;6747;0
3678;6748;-0.633138
7553;6750;-0.534169
18100;6753;-0.225129
28120;6775;-1.11276
8090;6780;-1.89393
9275;6786;0.0480369
14069;6787;-1.54597
8260;6788;-0.681358
11602;6789;-0.543942
18072;6790;-0.767071
10900;6799;-0.615992
22454;6800;-0.659526
18717;6808;0.210925
11153;6809;-0.431759
31237;6810;-0.900016
11137;6837;-0.504482
8149;6843;-2.17073
21328;6846;-1.46486
10320;6848;-0.871958
8293;6850;-1.58647
7552;6853;-0.167088
18325;6854;-0.5746
17558;6855;-0.115284
18076;6856;-0.96668
21409;6858;-1.03586
10896;6860;-0.586193
10128;6861;-0.0905041
10649;6862;-0.232342
10906;6863;-0.163735
18090;6864;-0.533249
8355;6865;-1.62052
18106;6866;-0.379279
1956;6870;-0.577646
10672;6873;0.00103123
8385;6882;-0.191959
13641;6886;-2.4235
8517;6887;-0.910115
8269;6889;-0.839846
30411;6890;-2.1672
8286;6893;-1.07898
11114;6896;-0.114484
18819;6897;-0.222215
28662;6899;-1.62319
18079;6901;-0.360169
18083;6904;-0.84222
17063;6905;-0.418948
17320;6906;-0.447708
14033;6907;0.00021851
21512;6909;0.562743
8251;6910;0.00479585
8295;6916;-1.18181
5237;6918;-1.8496
17314;6919;-0.519116
30990;6923;-0.54487
17067;6925;-0.335899
11166;6927;-0.296954
18097;6929;-0.788425
10673;6930;0.00200788
5809;6935;-0.732019
22432;6945;0.23325
11159;6946;-0.50061
18099;6948;-0.22513
3258;6956;-1.36276
18759;6981;-0.946816
7551;6984;-0.352948
19093;6985;0.145763
18867;6987;-0.783705
22456;6988;-0.437809
17895;7003;0.339314
8294;7005;-1.69988
30994;7008;-0.568829
30230;7010;-0.0687937
18101;7011;-0.642829
17590;7012;-0.278829
17591;7013;-0.277327
17596;7014;-0.431157
5240;7024;-1.82086
10370;7025;0.0580997
17064;7026;-0.324471
8089;7027;-0.197465
17838;7028;-0.377979
18094;7029;-0.317244
18869;7030;-0.0425309
11177;7031;-0.518755
10164;7032;-0.988265
2587;7040;-1.89815
10381;7041;-0.246224
8279;7053;-1.39823
22430;7055;-0.00281962
17321;7056;-0.489807
17580;7057;-0.421915
11171;7058;-0.427594
10665;7060;-0.286917
18111;7062;-0.381575
