entry_id;calculation_id;spacegroup
12057;4536;Fm-3m
12058;4537;Fm-3m
10325;4546;R-3m
10105;4549;Fm-3m
14014;4554;Fm-3m
8123;4556;Fm-3m
4543;4559;F-43m
11469;4561;Fm-3m
29003;4563;Pm-3m
20469;4566;F-43m
5497;4601;Fm-3m
4523;4610;F-43m
22475;4611;F-43m
17907;4625;Fm-3m
29018;4627;P4/mmm
10182;4659;Fm-3m
9672;4660;R-3m
10445;4664;Pm-3m
14034;4665;Pm-3m
30534;4668;P4/mmm
29013;4672;Pm-3m
8162;4674;Fm-3m
22476;4692;Fm-3m
17353;4694;F-43m
22221;4696;Fm-3m
17383;4710;Pm-3m
8155;4714;Fm-3m
8115;4734;Cmcm
18147;4742;Fm-3m
30535;4744;P4/mmm
30537;4749;P4/mmm
17898;4752;Fm-3m
14052;4755;Pm-3m
8163;4761;Fm-3m
21451;4787;Fm-3m
30533;4788;P4/mmm
13784;4789;P-6m2
14051;4792;Fm-3m
20468;4794;F-43m
4578;4802;Fm-3m
10729;4804;Pm-3m
17657;4805;Pm-3m
18169;4806;Pm-3m
10986;4807;Pm-3m
17402;4808;Pm-3m
12061;4844;Fm-3m
12062;4845;Fm-3m
12064;4847;Fm-3m
8165;4866;Fm-3m
4579;4870;F-43m
17404;4871;Pm-3m
17660;4873;Pm-3m
18172;4874;Pm-3m
3311;4880;I4mm
18967;4904;R-3m
19480;4905;Fmmm
12060;4907;Fm-3m
12063;4908;Fm-3m
8164;4918;Fm-3m
17661;4919;Pm-3m
5624;4944;Fm-3m
5625;4948;Fm-3m
5626;4955;Fm-3m
4177;4961;Fm-3m
14036;4964;Pm-3m
29020;4966;Pm-3m
29022;4967;P4/mmm
5627;4976;Fm-3m
6912;5002;Fm-3m
14035;5021;Pm-3m
5578;5023;Fm-3m
22263;5029;Fm-3m
29023;5031;P4/mmm
17406;5033;Pm-3m
18174;5034;Pm-3m
10991;5035;Pm-3m
17407;5036;Pm-3m
17663;5037;Pm-3m
20737;5038;F-43m
10480;5039;Pm-3m
10736;5040;Pm-3m
18176;5041;Pm-3m
2562;5057;P63/mmc
12065;5073;Fm-3m
12074;5080;Fm-3m
4672;5084;I4/mmm
8159;5092;Fm-3m
17655;5093;Pm-3m
8166;5095;Fm-3m
8167;5096;Fm-3m
29029;5099;Pm-3m
30309;5100;Pm-3m
5613;5101;Fm-3m
9972;5103;Pm-3m
10997;5105;P4/mmm
17413;5108;Pm-3m
1797;5115;Fm-3m
12067;5129;Fm-3m
12069;5130;Fm-3m
12070;5131;Fm-3m
12073;5133;Fm-3m
17557;5139;Fm-3m
22474;5140;Fm-3m
13762;5144;Fm-3m
14025;5145;Fm-3m
8154;5146;Fm-3m
17399;5147;R-3m
6117;5149;Fm-3m
31334;5151;P4/mmm
17414;5153;P4/mmm
29034;5155;Pm-3m
3084;5174;P-6m2
4110;5176;Pm-3m
18981;5184;P4/mmm
18988;5187;I4/mmm
8147;5192;P63/mmc
8158;5194;Fm-3m
7652;5196;F-43m
8168;5198;Fm-3m
8170;5199;Fm-3m
22530;5200;Pm-3m
22284;5209;Pm-3m
30061;5210;Pm-3m
22285;5213;Pm-3m
21518;5214;P-6m2
29039;5215;Pm-3m
22287;5216;Pm-3m
11005;5218;Pm-3m
4111;5224;Pm-3m
14032;5239;Fm-3m
8146;5242;P63/mmc
8173;5248;Fm-3m
5615;5249;Fm-3m
20234;5250;F-43m
17419;5251;Pm-3m
31087;5254;P4/mmm
17935;5259;P4/mmm
29043;5261;Pm-3m
30067;5262;Pm-3m
29044;5264;Pm-3m
10497;5267;P4/mmm
20242;5271;Pm-3m
2577;5281;Fm-3m
2578;5284;Fm-3m
2580;5289;Fm-3m
8117;5295;Fm-3m
20685;5297;F-43m
6116;5304;Fm-3m
6628;5305;F-43m
13807;5308;C2/m
17670;5310;P4/mmm
21515;5311;P-6m2
20235;5312;F-43m
17676;5313;P4/mmm
31091;5315;P4/mmm
17424;5316;Pm-3m
19476;5317;Pm-3m
17429;5318;Pm-3m
17686;5320;Pm-3m
9226;5322;P63/mmc
5404;5336;Fm-3m
10930;5349;Fm-3m
8121;5351;Fm-3m
18905;5352;Fm-3m
6119;5355;F-43m
21508;5362;F-43m
31079;5364;P4/mmm
11508;5366;Fm-3m
22537;5368;F-43m
21516;5370;P-6m2
29816;5371;Pm-3m
17432;5372;Pm-3m
17944;5374;Pm-3m
11019;5375;Pm-3m
5664;5381;F-43m
4641;5390;F-43m
12068;5399;Fm-3m
8171;5405;Fm-3m
21510;5411;Pm-3m
21517;5414;P-6m2
30063;5415;P4/mmm
18193;5418;Pm-3m
30843;5419;P4/mmm
9225;5420;P63/mmc
17436;5422;P4/mmm
11022;5424;Pm-3m
8169;5446;Fm-3m
11510;5447;Pm-3m
18721;5449;P4/mmm
4138;5459;Fm-3m
5677;5461;Pm-3m
6958;5469;Fm-3m
5166;5473;Fm-3m
4656;5477;F-43m
5426;5483;Fm-3m
5427;5488;Fm-3m
8157;5497;Fm-3m
17671;5498;Pm-3m
11000;5499;Pm-3m
30060;5501;Fm-3m
17168;5503;P4/mmm
17680;5504;P4/mmm
11012;5505;Pm-3m
6913;5506;Fm-3m
29826;5507;Pm-3m
17441;5508;Pm-3m
10516;5509;Pm-3m
17700;5510;Pm-3m
17446;5511;Pm-3m
4149;5523;Fm-3m
4150;5529;Fm-3m
5176;5535;Fm-3m
22268;5539;F-43m
11511;5541;Pm-3m
11512;5543;Pm-3m
17685;5550;P4/mmm
5632;5551;Fm-3m
8206;5557;R-3m
10777;5558;Pm-3m
5177;5560;Fm-3m
7484;5566;Fm-3m
5179;5572;Fm-3m
5181;5581;Fm-3m
6974;5582;Fm-3m
8001;5584;R3m
12071;5587;Fm-3m
12072;5588;Fm-3m
14029;5590;Fm-3m
5611;5593;P4/mmm
21513;5594;P-6m2
8182;5595;P-6m2
11514;5596;Pm-3m
29551;5597;Fm-3m
21520;5598;F-43m
17427;5600;Pm-3m
22298;5602;Pm-3m
17187;5605;Pm-3m
21289;5606;P4/mmm
29834;5607;Pm-3m
20780;5609;Pm-3m
8480;5611;Pm-3m
5182;5615;Fm-3m
6975;5617;Fm-3m
4671;5626;Fm-3m
5183;5628;Fm-3m
18160;5630;Fm-3m
10940;5636;Fm-3m
8383;5637;Fm-3m
8389;5638;Fm-3m
6095;5639;Fm-3m
10965;5640;Pm-3m
30819;5641;Fm-3m
11505;5642;Fm-3m
21509;5643;Fm-3m
5616;5645;Fmmm
22308;5652;P-6m2
17457;5654;Pm-3m
17970;5655;Pm-3m
8112;5690;Fm-3m
5834;5693;Fm-3m
6118;5695;F-43m
11509;5697;Pm-3m
30058;5698;Fm-3m
21514;5699;P-6m2
11517;5703;Fm-3m
17425;5704;P4/mmm
7682;5705;Imma
8196;5706;P63/mmc
9221;5707;P63/mmc
22306;5710;P-6m2
31121;5712;Pm-3m
31126;5714;Pm-3m
17460;5715;Pm-3m
4163;5722;Fm-3m
12066;5727;Fm-3m
17861;5729;F-43m
13795;5731;Fm-3m
4568;5732;Fm-3m
7651;5734;Fd-3m
8172;5735;Fm-3m
22305;5737;Pm-3m
17454;5740;Pm-3m
30357;5744;P4/mmm
10789;5745;Pm-3m
5151;5746;Pm-3m
10793;5748;Pm-3m
20282;5749;Pm-3m
20241;5767;Fm-3m
17439;5773;Pm-3m
30618;5779;P4/mmm
17207;5780;Pm-3m
20281;5781;Pm-3m
17467;5784;Pm-3m
17980;5785;Pm-3m
30370;5787;P4/mmm
10544;5789;Pm-3m
11312;5790;Pm-3m
17987;5791;Pm-3m
10550;5792;Pm-3m
10817;5793;Pm-3m
31106;5810;Fm-3m
10963;5811;Fm-3m
6096;5812;Fm-3m
14050;5813;Fm-3m
18158;5814;Fm-3m
5081;5815;Fm-3m
20743;5820;F-43m
20744;5821;Fm-3m
28037;5826;Fm-3m
17443;5827;Pm-3m
4108;5828;Fm-3m
17448;5830;P4/mmm
17197;5831;P4/mmm
17459;5832;Pm-3m
17492;5833;Pm-3m
5709;5836;F-43m
7247;5847;P63/mmc
7248;5852;P63/mmc
5714;5858;Fd-3m
18159;5860;Fm-3m
22281;5862;Fm-3m
20243;5863;P-6m2
22304;5864;Fm-3m
17212;5867;Pm-3m
8235;5869;F-43m
10797;5870;Pm-3m
30881;5872;P4/mmm
10542;5873;Pm-3m
10799;5875;Pm-3m
17474;5876;Pm-3m
29867;5878;Pm-3m
17746;5880;P4/mmm
6836;5914;Fmmm
6100;5916;Fm-3m
11507;5918;Fm-3m
17170;5919;P4/mmm
10775;5920;Pm-3m
11031;5921;Pm-3m
18741;5923;Pm-3m
21569;5925;P-6m2
30632;5926;P4/mmm
17989;5927;P4/mmm
17479;5928;Pm-3m
29100;5929;Pm-3m
29868;5930;Pm-3m
17481;5931;Pm-3m
10810;5932;Pm-3m
17995;5933;Pm-3m
10813;5937;Pm-3m
4949;5943;Fm-3m
3670;5955;I4mm
3671;5958;I4mm
17750;5970;Pm-3m
18015;5972;Pm-3m
30774;5978;P63/mmc
8161;5980;Fm-3m
11516;5984;Fm-3m
13825;5985;I4/mmm
21519;5986;F-43m
17422;5987;P4/mmm
19509;5993;Fm-3m
31332;6004;Fm-3m
17677;6006;Pm-3m
11013;6008;P4/mmm
3679;6014;Fm-3m
30376;6023;Pm-3m
21321;6024;F-43m
17225;6025;P4/mmm
7479;6027;Imma
10558;6030;Pm-3m
17486;6031;Pm-3m
10561;6032;Pm-3m
5180;6033;Fm-3m
4707;6039;Fm-3m
21307;6043;Pm-3m
21563;6044;Fm-3m
3685;6049;Fm-3m
17703;6050;Pm-3m
7452;6051;F-43m
30616;6054;P4/mmm
30631;6057;P4/mmm
7523;6062;F-43m
3682;6068;Fm-3m
3683;6069;Fm-3m
5736;6073;Fm-3m
21324;6076;Fm-3m
6924;6084;Fm-3m
4109;6085;Fm-3m
17490;6087;P-6m2
10823;6088;Pm-3m
5734;6091;Fm-3m
3684;6094;Fm-3m
5735;6095;Fm-3m
3686;6097;Fm-3m
8120;6100;Fm-3m
4567;6105;Fm-3m
17421;6113;P4/mmm
20240;6114;F-43m
1897;6116;Fm-3m
1898;6119;Fm-3m
17215;6121;P4/mmm
4151;6122;Fm-3m
17751;6123;P4/mmm
12625;6124;Fm-3m
18797;6126;Pm-3m
5737;6127;Fm-3m
5738;6128;Fm-3m
30095;6145;P4/mmm
21322;6147;Fm-3m
4657;6148;F-43m
10822;6150;Pm-3m
5236;6154;Fm-3m
6097;6158;Fm-3m
18979;6159;I41/amd
22310;6160;F-43m
22313;6161;F-43m
5686;6162;Fm-3m
8487;6165;Pm-3m
21323;6166;Fm-3m
30124;6167;P4/mmm
21326;6168;Fm-3m
22360;6169;P-6m2
7540;6176;I4/mmm
29026;6190;Fm-3m
18199;6194;Fm-3m
14102;6198;Fm-3m
21332;6200;F-43m
17780;6203;Pm-3m
8051;6210;I-4m2
18488;6222;P4mm
21327;6223;Fm-3m
13637;6224;P-6m2
17496;6226;P4/mmm
5242;6231;Fm-3m
8472;6235;F-43m
28054;6236;Fm-3m
10539;6239;Pm-3m
11589;6241;Fm-3m
10576;6242;Pm-3m
10087;6245;Fm-3m
29922;6246;Pm-3m
21308;6249;Pm-3m
8239;6251;Fm-3m
5695;6253;Fm-3m
17500;6254;P4/mmm
5238;6256;Fm-3m
14105;6258;Fm-3m
20836;6261;Pm-3m
4708;6262;F-43m
5239;6288;Fm-3m
20089;6291;Pm-3m
6099;6292;Fm-3m
10969;6293;Fm-3m
6101;6294;Fm-3m
10971;6296;Fm-3m
21522;6298;F-43m
21330;6300;F-43m
21338;6301;F-43m
8519;6302;P63/mmc
17248;6303;Pm-3m
18785;6305;Pm-3m
30405;6306;Pm-3m
18050;6310;Pm-3m
17795;6311;Pm-3m
22410;6312;Pm-3m
30778;6320;Fm-3m
8394;6321;P63/mmc
10957;6322;Fm-3m
20522;6327;Pm-3m
27280;6328;R-3m
21325;6329;Fm-3m
20565;6330;Fm-3m
10573;6332;Pm-3m
13907;6333;P-6m2
22370;6334;Fm-3m
20837;6335;Pm-3m
18788;6337;Pm-3m
5241;6343;Fm-3m
4731;6349;F-43m
8113;6351;Fm-3m
8384;6352;Fm-3m
22368;6356;F-43m
10323;6358;Pm-3m
30152;6359;Pm-3m
17512;6360;Pm-3m
8063;6365;Fm-3m
18987;6374;Immm
8273;6377;Fm-3m
29642;6378;Pm-3m
8506;6384;Fm-3m
6098;6415;Fm-3m
5614;6416;Fmmm
10840;6419;Pm-3m
18025;6422;P4/mmm
17522;6427;P4/mmm
20622;6429;Cm
10365;6430;Pm-3m
5771;6433;Fm-3m
7823;6445;P4/mmm
8079;6446;P63/mmc
8080;6450;Pm-3m
11321;6458;Fm-3m
17484;6459;Pm-3m
21331;6460;F-43m
12378;6463;Fd-3m
10846;6465;Pm-3m
30932;6466;P4/mmm
17525;6467;Pm-3m
18038;6469;Pm-3m
30426;6470;Pm-3m
4497;6472;F-43m
4498;6484;F-43m
6293;6489;Pm-3m
9295;6492;P63/mmc
21337;6494;F-43m
14013;6501;Fm-3m
11506;6502;Fm-3m
6296;6504;Fm-3m
8091;6505;Pm-3m
22276;6506;F-43m
21521;6508;F-43m
22303;6510;F-43m
10077;6515;Fm-3m
17776;6516;Pm-3m
18036;6517;P4/mmm
17530;6519;P4/mmm
10623;6522;Pm-3m
8254;6528;Fm-3m
17297;6529;Pm-3m
10375;6531;Pm-3m
18839;6532;Pm-3m
18073;6533;Pm-3m
17306;6534;P4/mmm
27646;6535;P4/mmm
29950;6536;P4/mmm
31231;6537;Pm-3m
10894;6538;Pm-3m
7826;6540;P4/mmm
8507;6543;Fm-3m
17538;6544;Pm-3m
4248;6546;C2/c
22314;6551;Fm-3m
10632;6553;Pm-3m
29957;6554;Pm-3m
3735;6559;Fm-3m
21309;6563;F-43m
8252;6564;Pmm2
5178;6565;Fm-3m
21334;6566;F-43m
10066;6567;Fm-3m
8281;6570;Pm-3m
30434;6573;Pm-3m
17536;6574;Pm-3m
5995;6575;Pm-3m
13691;6576;F-43m
9288;6579;P63/mmc
18044;6581;Pm-3m
27877;6582;P4/mmm
10867;6583;Pm-3m
17541;6584;Pm-3m
21113;6587;Fm-3m
17788;6588;P4/mmm
18067;6589;Pm-3m
10125;6591;P63/mmc
10639;6592;Pm-3m
30950;6597;P4/mmm
10359;6598;Pm-3m
10936;6600;Fm-3m
5822;6601;R3m
18457;6604;Fm-3m
18458;6605;Fm-3m
23862;6606;Pm-3m
11024;6607;Pm-3m
11301;6608;Fm-3m
8484;6609;Pm-3m
21329;6625;F-43m
30413;6628;Fm-3m
30414;6629;Fm-3m
9319;6633;P63/mmc
1949;6640;Fm-3m
10280;6643;Fm-3m
21336;6644;F-43m
8272;6645;Fm-3m
30156;6646;Pm-3m
7771;6647;Fm-3m
18818;6648;Pm-3m
19332;6649;Pm-3m
19333;6650;Pm-3m
18054;6651;Pm-3m
21386;6652;Fm-3m
11128;6653;Pm-3m
5783;6654;Fm-3m
22367;6659;F-43m
12376;6660;F-43m
10361;6661;Pm-3m
18313;6662;Pm-3m
18829;6663;Pm-3m
19341;6664;Pm-3m
29686;6665;Pm-3m
21407;6667;Pm-3m
18088;6668;Pm-3m
21306;6673;Pm-3m
21335;6675;F-43m
8278;6677;Fm-3m
10879;6678;Pm-3m
17583;6679;Pm-3m
5793;6691;Fmmm
2466;6692;F-43m
8431;6694;Fm-3m
18454;6695;I4/mmm
30415;6700;Fm-3m
8485;6705;Fm-3m
10315;6706;Fm-3m
20574;6707;Pm-3m
10081;6709;Fm-3m
10609;6710;Pm-3m
18057;6711;Pm-3m
19339;6712;P-6m2
11590;6722;Fm-3m
8285;6725;Fm-3m
30423;6726;Fm-3m
10362;6727;P4/mmm
16942;6743;P4/mmm
20278;6744;P4/mmm
30151;6745;Pm-3m
8535;6747;P63/mmc
3678;6748;Fm-3m
7553;6750;F-43m
18100;6753;P4/mmm
28120;6775;Pm-3m
8090;6780;Pm-3m
9275;6786;I4/mmm
14069;6787;Fm-3m
8260;6788;Fm-3m
11602;6789;Pm-3m
18072;6790;P4/mmm
10900;6799;Pm-3m
22454;6800;Fm-3m
18717;6808;P-6m2
11153;6809;Pm-3m
31237;6810;P-6m2
11137;6837;Pm-3m
8149;6843;Fm-3m
21328;6846;F-43m
10320;6848;Fm-3m
8293;6850;Fm-3m
7552;6853;F-43m
18325;6854;P4/mmm
17558;6855;Pm-3m
18076;6856;Pm-3m
21409;6858;P-6m2
10896;6860;Pm-3m
10128;6861;Pm-3m
10649;6862;Pm-3m
10906;6863;Pm-3m
18090;6864;Pm-3m
8355;6865;Pm-3m
18106;6866;Pm-3m
1956;6870;Fm-3m
10672;6873;Pm-3m
8385;6882;Fm-3m
13641;6886;Fm-3m
8517;6887;Fm-3m
8269;6889;Pm-3m
30411;6890;Fm-3m
8286;6893;Fm-3m
11114;6896;Pm-3m
18819;6897;Pm-3m
28662;6899;Pm-3m
18079;6901;P4/mmm
18083;6904;Pm-3m
17063;6905;P4/mmm
17320;6906;Pm-3m
14033;6907;Fm-3m
21512;6909;P-6m2
8251;6910;Imm2
8295;6916;Fm-3m
5237;6918;Fm-3m
17314;6919;P4/mmm
30990;6923;P4/mmm
17067;6925;Pm-3m
11166;6927;Fm-3m
18097;6929;Pm-3m
10673;6930;P4/mmm
5809;6935;P6/mmm
22432;6945;P-6m2
11159;6946;Pm-3m
18099;6948;Pm-3m
3258;6956;P-3m1
18759;6981;Fm-3m
7551;6984;F-43m
19093;6985;Pm-3m
18867;6987;Pm-3m
22456;6988;Fm-3m
17895;7003;Fm-3m
8294;7005;Fm-3m
30994;7008;P4/mmm
30230;7010;P4/mmm
18101;7011;Pm-3m
17590;7012;Pm-3m
17591;7013;R-3m
17596;7014;Pm-3m
5240;7024;Fm-3m
10370;7025;Pmm2
17064;7026;P4/mmm
8089;7027;Fm-3m
17838;7028;Pm-3m
18094;7029;P4/mmm
18869;7030;Pm-3m
11177;7031;Pm-3m
10164;7032;P-6m2
2587;7040;I4/mmm
10381;7041;Pm-3m
8279;7053;Fm-3m
22430;7055;F-43m
17321;7056;P4/mmm
17580;7057;Pm-3m
11171;7058;Pm-3m
10665;7060;Pm-3m
18111;7062;Pm-3m
29989;7063;Pm-3m
17053;7079;P4/mmm
10660;7080;Pm-3m
14796;7101;R-3m
21497;7103;Fm-3m
18755;7107;Pm-3m
8270;7109;Fm-3m
16746;7110;P4/mmm
19092;7111;Pm-3m
10662;7112;Pm-3m
30236;7113;P4/mmm
10667;7115;Pm-3m
17597;7117;P-6m2
13939;7130;Fm-3m
30745;7134;P4/mmm
5808;7135;P6/mmm
14011;7136;P-6m2
18312;7140;Fm-3m
30158;7144;P63/mmc
22455;7148;Fm-3m
13741;7162;P-6m2
10173;7166;Imma
30736;7170;P4/mmm
17600;7172;P-6m2
3814;7183;R3m
18776;7191;Fm-3m
22433;7193;Fm-3m
16037;7195;P4/mmm
30751;7197;P4/mmm
5805;7199;P6/mmm
20934;7200;P6mm
30247;7201;P4/mmm
30750;7208;P4/mmm
20394;7231;Pm-3m
18374;7243;P6/mmm
8477;7245;Fm-3m
31001;7253;Pm-3m
16721;7255;Imma
10401;7257;Pm-3m
10103;7259;Fm-3m
10426;7262;I4/mmm
8282;7263;Fm-3m
17603;7268;P6/mmm
5807;7269;P6/mmm
20679;7274;Fm-3m
10165;7275;P-6m2
11175;7279;Pm-3m
18110;7280;P4/mmm
18378;7281;P4/mmm
8265;7296;Fm-3m
18789;7297;Pmm2
8297;7298;Fm-3m
10102;7302;Fm-3m
18319;7304;Fm-3m
5806;7314;P6/mmm
20929;7320;Pm-3m
10688;7323;I4/mmm
16038;7327;P4/mmm
13946;7337;Fm-3m
22450;7338;P4/mmm
13677;7352;Fm-3m
11906;7353;Fm-3m
22369;7358;Fm-3m
18322;7362;Fm-3m
18105;7363;Fm-3m
13743;7364;P-6m2
18108;7365;Fm-3m
15297;7393;R3m
10693;7395;P6/mmm
8179;7398;P6/mmm
17637;7403;Fm-3m
5847;7404;P6/mmm
17649;7405;Fm-3m
5087;7406;P6/mmm
4570;7418;Fm-3m
5848;7419;P6/mmm
20081;7425;Fm-3m
5539;7427;I4/mmm
14047;7428;P-3m1
3580;7429;F-43m
21461;7450;P-3m1
7530;7476;F-43m
14010;7484;P-6m2
13703;7490;Fm-3m
31022;7493;I4/mmm
17653;7494;Fm-3m
8428;7495;P6/mmm
11966;7507;Fm-3m
22228;7524;Fm-3m
29771;7526;Fm-3m
21472;7537;Fm-3m
14048;7539;R3m
12787;7540;I4/mmm
18102;7544;Fm-3m
28939;7552;Fm-3m
19195;7556;P6/mmm
8476;7564;P6/mmm
8221;7566;P6/mmm
10934;7591;F-43m
10648;7603;P4/mmm
20395;7604;F-43m
8088;7605;R-3m
30512;7607;I4/mmm
6332;7608;R-3m
10968;7612;P6/mmm
8473;7613;P6/mmm
