entry_id;calculation_id;name
10840;6419;BaCd
18025;6422;VPt
17522;6427;TiIr
20622;6429;BN
10365;6430;DyAg
5771;6433;EuS
7823;6445;CuAu
8079;6446;Ti
8080;6450;SiOs
11321;6458;TlI
17484;6459;GaAg
21331;6460;RhN
12378;6463;Si
10846;6465;BaHg
30932;6466;YbPb
17525;6467;TmIr
18038;6469;ZrPt
30426;6470;GdTl
4497;6472;CuCl
4498;6484;CuBr
6293;6489;ThTe
9295;6492;Sm
21337;6494;IrN
14013;6501;PuP
11506;6502;CsI
6296;6504;EuTe
8091;6505;RbF
22276;6506;CrN
21521;6508;ScGe
22303;6510;ReN
10077;6515;NiH
17776;6516;NdTl
18036;6517;ZnPt
17530;6519;VIr
10623;6522;ErAg
8254;6528;LuAs
17297;6529;GaRu
10375;6531;NpTe
18839;6532;FeRh
18073;6533;TiRh
17306;6534;TiGa
27646;6535;TiAg
29950;6536;DyZn
31231;6537;GaRh
10894;6538;BeNi
7826;6540;FePt
8507;6543;LaP
17538;6544;YbIr
4248;6546;Ga
22314;6551;PtC
10632;6553;GdAg
29957;6554;DyZn
3735;6559;NaCl
21309;6563;GaBi
8252;6564;GaAs
5178;6565;NbC
21334;6566;TaN
10066;6567;GeTe
8281;6570;UAs
30434;6573;GdZn
17536;6574;YIr
5995;6575;KCl
13691;6576;MnS
9288;6579;Si
18044;6581;PuRu
27877;6582;MnAl
10867;6583;BaZn
17541;6584;ZrIr
21113;6587;NiO
17788;6588;NiPt
18067;6589;TbRh
10125;6591;Ag
10639;6592;LaAg
30950;6597;ZnPd
10359;6598;CdAg
10936;6600;LaBi
5822;6601;BiO
18457;6604;NpSe
18458;6605;NpTe
23862;6606;NaH
11024;6607;EuCd
11301;6608;UP
8484;6609;InSb
21329;6625;NbN
30413;6628;GdSb
30414;6629;GdSb
9319;6633;Yb
1949;6640;TiC
10280;6643;CrC
21336;6644;OsN
8272;6645;SmAs
30156;6646;EuZn
7771;6647;GeSb
18818;6648;ErCu
19332;6649;GdAl
19333;6650;DyCu
18054;6651;ScRh
21386;6652;MgTe
11128;6653;InPd
5783;6654;BaS
22367;6659;RuC
12376;6660;AlAs
10361;6661;CeAg
18313;6662;DyPd
18829;6663;DyMg
19341;6664;ZnAg
29686;6665;HoCu
21407;6667;PrN
18088;6668;ZrRh
21306;6673;ErN
21335;6675;WN
8278;6677;TeAs
10879;6678;BeCu
17583;6679;LaZn
5793;6691;TlF
2466;6692;CuI
8431;6694;ThGe
18454;6695;MnN
30415;6700;GdSb
8485;6705;InSb
10315;6706;TmN
20574;6707;HgTe
10081;6709;RbH
10609;6710;YAl
18057;6711;SmRh
19339;6712;LiRh
11590;6722;SeS
8285;6725;YAs
30423;6726;GdTe
10362;6727;CeAg
16942;6743;NiHg
20278;6744;SrSi
30151;6745;EuTe
8535;6747;Na
3678;6748;MnS
7553;6750;GaP
18100;6753;VRu
28120;6775;ThAs
8090;6780;NaCl
9275;6786;Sc
14069;6787;PuSe
8260;6788;NpAs
11602;6789;NpAs
18072;6790;TiRh
10900;6799;BeRh
22454;6800;LiS
18717;6808;AlSn
11153;6809;InRh
31237;6810;ZrTe
11137;6837;PrIn
8149;6843;SmS
21328;6846;ZrN
10320;6848;YbP
8293;6850;SmN
7552;6853;GaSb
18325;6854;EuIn
17558;6855;LaMg
18076;6856;TmRh
21409;6858;PrN
10896;6860;BePd
10128;6861;ZnCu
10649;6862;LiAg
10906;6863;TiBe
18090;6864;ScRu
8355;6865;CsI
18106;6866;ScZn
1956;6870;EuN
10672;6873;TbAg
8385;6882;NpSb
13641;6886;ZrO
8517;6887;ThSb
8269;6889;PuAs
30411;6890;GdS
8286;6893;ZrAs
11114;6896;InNi
18819;6897;EuCu
28662;6899;BaTe
18079;6901;VRh
18083;6904;YRh
17063;6905;CdPd
17320;6906;GdHg
14033;6907;Pa
21512;6909;LaC
8251;6910;GaAs
8295;6916;SmSb
5237;6918;CeSe
17314;6919;YbGa
30990;6923;VPt
17067;6925;SrCd
11166;6927;InTe
18097;6929;TiRu
10673;6930;TbAg
5809;6935;VB2
22432;6945;TcN
11159;6946;SmIn
18099;6948;VRu
3258;6956;VCl2
18759;6981;SmBi
7551;6984;GaAs
19093;6985;DyTh
18867;6987;TiIr
22456;6988;KS
17895;7003;PtO
8294;7005;SmP
30994;7008;ZnPt
30230;7010;FeNi
18101;7011;ZrRu
17590;7012;LiPb
17591;7013;LiPb
17596;7014;LiPd
5240;7024;SmSe
10370;7025;InSb
17064;7026;PrCd
8089;7027;KH
17838;7028;TiNi
18094;7029;TaRu
18869;7030;MgSc
11177;7031;YbIn
10164;7032;SrLiP
2587;7040;TlF
10381;7041;AlAu
8279;7053;ThAs
22430;7055;TcN
17321;7056;GdIn
17580;7057;LaTl
11171;7058;TmIn
10665;7060;ScAg
18111;7062;SmTl
29989;7063;ErHg
17053;7079;LaCd
10660;7080;NdAg
14796;7101;FeO
21497;7103;PmN
18755;7107;CeBi
8270;7109;PuAs
16746;7110;LaAs
19092;7111;GdTh
10662;7112;PrAg
30236;7113;FePd
10667;7115;SmAg
17597;7117;LiPd
13939;7130;PuC
30745;7134;MnPd
5808;7135;TiB2
14011;7136;TmPPt
18312;7140;DyN
30158;7144;Fe
22455;7148;NaS
13741;7162;MoP
10173;7166;Sr
30736;7170;MnNi
17600;7172;LiPt
3814;7183;ZrCl2
18776;7191;PaC
22433;7193;TcN
16037;7195;PrSb
30751;7197;MnRh
5805;7199;ZrB2
20934;7200;AuCN
30247;7201;FeSi2
30750;7208;MnPt
20394;7231;YN
18374;7243;TbGa2
8477;7245;ZrB
31001;7253;PuTe
16721;7255;P
10401;7257;CeAl
10103;7259;HgSe
10426;7262;AlCr2
8282;7263;UAs
17603;7268;Li2Pt
5807;7269;TaB2
20679;7274;Si2Ni
10165;7275;BaLiP
11175;7279;YIn
18110;7280;SmTl
18378;7281;Hg2Rh
8265;7296;PaAs
18789;7297;CdTe
8297;7298;NdBi
10102;7302;HgS
18319;7304;ErN
5806;7314;NbB2
20929;7320;AlFe
10688;7323;YbAu2
16038;7327;NdSb
13946;7337;ReC
22450;7338;NaAs
13677;7352;HfB
11906;7353;ThP
22369;7358;RhC
18322;7362;ErS
18105;7363;YbSb
13743;7364;NbN
18108;7365;YSe
15297;7393;AgCN
10693;7395;BaAu2
8179;7398;MnB2
17637;7403;Mg2Pb
5847;7404;CrB2
17649;7405;Mg2Si
5087;7406;MgB2
4570;7418;UO
5848;7419;HfB2
20081;7425;InN
5539;7427;H
14047;7428;YbI2
3580;7429;LiZnN
21461;7450;Ti2Re
7530;7476;InN
14010;7484;TbPPt
13703;7490;USb
31022;7493;Ti2Rh
17653;7494;Mg2Sn
8428;7495;ScB2
11966;7507;TiF2
22228;7524;ThH2
29771;7526;Cu2S
21472;7537;SnO2
14048;7539;CIN
12787;7540;CrSi2
18102;7544;TmS
28939;7552;TlC
19195;7556;DyGa2
8476;7564;YbB2
8221;7566;AlB2
10934;7591;HoBiPt
10648;7603;LaAg
20395;7604;YN
8088;7605;O
30512;7607;Hf2Hg
6332;7608;MnCl2
10968;7612;TlBi2
8473;7613;TmB2
