entry_id;calculation_id;band_gap
17557;5139;0
22474;5140;0
13762;5144;0
14025;5145;0
8154;5146;0
17399;5147;0
6117;5149;0
31334;5151;0
17414;5153;0
29034;5155;0
3084;5174;0
4110;5176;5.181
18981;5184;0
18988;5187;0
8147;5192;0
8158;5194;0
7652;5196;2.319
8168;5198;0
8170;5199;0
22530;5200;0
22284;5209;0
30061;5210;0
22285;5213;0
21518;5214;0
29039;5215;0
22287;5216;0
11005;5218;0
4111;5224;4.487
14032;5239;0
8146;5242;0
8173;5248;2.106
5615;5249;0
20234;5250;3.57
17419;5251;0
31087;5254;0
17935;5259;0
29043;5261;0
30067;5262;0
29044;5264;0
10497;5267;0
20242;5271;0
2577;5281;4.975
2578;5284;0.423
2580;5289;2.62
8117;5295;0
20685;5297;0.967
6116;5304;0
6628;5305;0
13807;5308;2.61
17670;5310;0
21515;5311;0
20235;5312;2.458
17676;5313;0
31091;5315;0
17424;5316;0
19476;5317;0
17429;5318;0
17686;5320;0
9226;5322;0
5404;5336;0
10930;5349;0
8121;5351;0
18905;5352;0
6119;5355;0.161
21508;5362;0
31079;5364;0
11508;5366;2.199
22537;5368;0.342
21516;5370;0
29816;5371;0
17432;5372;0
17944;5374;0
11019;5375;0
5664;5381;1.367
4641;5390;1.751
12068;5399;13.842
8171;5405;0
21510;5411;0
21517;5414;0
30063;5415;0
18193;5418;0
30843;5419;0
9225;5420;0
17436;5422;0
11022;5424;0
8169;5446;0
11510;5447;3.455
18721;5449;0
4138;5459;0
5677;5461;2.323
6958;5469;1.084
5166;5473;6.781
4656;5477;0.366
5426;5483;5.432
5427;5488;4.53
8157;5497;0
17671;5498;0
11000;5499;0
30060;5501;0
17168;5503;0
17680;5504;0
11012;5505;0
6913;5506;0.417
29826;5507;0
17441;5508;0
10516;5509;0
17700;5510;0
17446;5511;0
4149;5523;0
4150;5529;0
5176;5535;0
22268;5539;0
11511;5541;3.367
11512;5543;3.948
17685;5550;0
5632;5551;0
8206;5557;2.611
10777;5558;0
5177;5560;0
7484;5566;9.633
5179;5572;0
5181;5581;3.687
6974;5582;0.686
8001;5584;0.753
12071;5587;14.098
12072;5588;14.103
14029;5590;0
5611;5593;0
21513;5594;0
8182;5595;0
11514;5596;6.315
29551;5597;0
21520;5598;0
17427;5600;0
22298;5602;2.792
17187;5605;0
21289;5606;0
29834;5607;0
20780;5609;1.874
8480;5611;0
5182;5615;3.363
6975;5617;0.966
4671;5626;0
5183;5628;2.111
18160;5630;0
10940;5636;0
8383;5637;0
8389;5638;0
6095;5639;0
10965;5640;0
30819;5641;0
11505;5642;4.521
21509;5643;0
5616;5645;2.341
22308;5652;0
17457;5654;0
17970;5655;0
8112;5690;0
5834;5693;0
6118;5695;0.874
11509;5697;4.153
30058;5698;0
21514;5699;0
11517;5703;0
17425;5704;0
7682;5705;0
8196;5706;0
9221;5707;0
22306;5710;0
31121;5712;0
31126;5714;0
17460;5715;0
4163;5722;0
12066;5727;13.832
17861;5729;0
13795;5731;0
4568;5732;0
7651;5734;0
8172;5735;0
22305;5737;0
17454;5740;0
30357;5744;0
10789;5745;0
5151;5746;5.126
10793;5748;0
20282;5749;0
20241;5767;0
17439;5773;0
30618;5779;0
17207;5780;0
20281;5781;0
17467;5784;0
17980;5785;0
30370;5787;0
10544;5789;0
11312;5790;0
17987;5791;0
10550;5792;0
10817;5793;0
31106;5810;0
10963;5811;0
6096;5812;0
14050;5813;0
18158;5814;0
5081;5815;0
20743;5820;0
20744;5821;0
28037;5826;0
17443;5827;0
4108;5828;3.978
17448;5830;0
17197;5831;0
17459;5832;0
17492;5833;0
5709;5836;1.341
7247;5847;0
7248;5852;0
5714;5858;0.773
18159;5860;0
22281;5862;0
20243;5863;0
22304;5864;0
17212;5867;0
8235;5869;1.416
10797;5870;0
30881;5872;0
10542;5873;0
10799;5875;0
17474;5876;0
29867;5878;0
17746;5880;0
6836;5914;0
6100;5916;0
11507;5918;2.637
17170;5919;0
10775;5920;0
11031;5921;0
18741;5923;0
21569;5925;0
30632;5926;0
17989;5927;0
17479;5928;0
29100;5929;0
29868;5930;0
17481;5931;0
10810;5932;0
17995;5933;0
10813;5937;0
4949;5943;0
3670;5955;0
3671;5958;0
17750;5970;0
18015;5972;0
30774;5978;0
8161;5980;0
11516;5984;0
13825;5985;0
21519;5986;0
17422;5987;0
19509;5993;3.583
31332;6004;0
17677;6006;0
11013;6008;0
3679;6014;0
30376;6023;0
21321;6024;3.359
17225;6025;0
7479;6027;0
10558;6030;0
17486;6031;0
10561;6032;0
5180;6033;8.496
4707;6039;0
21307;6043;0
21563;6044;0
3685;6049;5.121
17703;6050;0
7452;6051;0
30616;6054;0
30631;6057;0
7523;6062;1.499
3682;6068;4.361
3683;6069;5.354
5736;6073;0
21324;6076;0
6924;6084;0
4109;6085;3.87
17490;6087;0
10823;6088;0
5734;6091;0
3684;6094;4.454
5735;6095;0
3686;6097;4.438
8120;6100;0
4567;6105;0
17421;6113;0
20240;6114;0
1897;6116;0
1898;6119;0
17215;6121;0
4151;6122;0
17751;6123;0
12625;6124;2.377
18797;6126;0
5737;6127;0
5738;6128;0
30095;6145;0
21322;6147;0
4657;6148;0.264
10822;6150;0
5236;6154;0
6097;6158;0
18979;6159;0
22310;6160;0
22313;6161;0
5686;6162;6.852
8487;6165;0
21323;6166;0
30124;6167;0
21326;6168;0
22360;6169;0
7540;6176;0
29026;6190;0.372
18199;6194;0
14102;6198;0.549
21332;6200;0
17780;6203;0
8051;6210;0
18488;6222;0
21327;6223;0
13637;6224;0
17496;6226;0
5242;6231;0
8472;6235;0
28054;6236;0
10539;6239;0
11589;6241;0.691
10576;6242;0
10087;6245;0
29922;6246;0
21308;6249;0
8239;6251;0
5695;6253;1.708
17500;6254;0
5238;6256;0
14105;6258;0.422
20836;6261;0
4708;6262;1.376
5239;6288;0
20089;6291;0
6099;6292;0
10969;6293;0
6101;6294;0
10971;6296;0
21522;6298;0
21330;6300;0
21338;6301;0
8519;6302;0
17248;6303;0
18785;6305;0
30405;6306;0
18050;6310;0
17795;6311;0
22410;6312;0
30778;6320;0
8394;6321;18.437
10957;6322;0
20522;6327;0
27280;6328;0.508
21325;6329;0
20565;6330;0
10573;6332;0
13907;6333;0
22370;6334;0
20837;6335;0
18788;6337;0
5241;6343;1.806
4731;6349;0
8113;6351;0
8384;6352;0
22368;6356;0
10323;6358;0
30152;6359;0
17512;6360;0
8063;6365;0
18987;6374;0
8273;6377;0
29642;6378;0
8506;6384;0
6098;6415;0
5614;6416;1.105
10840;6419;0
18025;6422;0
17522;6427;0
20622;6429;4.062
10365;6430;0
5771;6433;2.068
7823;6445;0
8079;6446;0
8080;6450;0
11321;6458;2.172
17484;6459;0
21331;6460;0
12378;6463;0.773
10846;6465;0
30932;6466;0
17525;6467;0
18038;6469;0
30426;6470;0
4497;6472;0.641
4498;6484;0.617
6293;6489;0
9295;6492;0
21337;6494;0
14013;6501;0
11506;6502;3.926
6296;6504;1.484
8091;6505;7.051
22276;6506;0
21521;6508;0
22303;6510;0
10077;6515;0
17776;6516;0
18036;6517;0
17530;6519;0
10623;6522;0
8254;6528;0
17297;6529;0
10375;6531;0
18839;6532;0
18073;6533;0
17306;6534;0
27646;6535;0
29950;6536;0
31231;6537;0
10894;6538;0
7826;6540;0
8507;6543;0
17538;6544;0
4248;6546;0
22314;6551;0
10632;6553;0
29957;6554;0
3735;6559;5.246
21309;6563;0
8252;6564;0
5178;6565;0
21334;6566;0
10066;6567;0.629
8281;6570;0
30434;6573;0
17536;6574;0
5995;6575;5.123
13691;6576;0
9288;6579;0
18044;6581;0
27877;6582;0
10867;6583;0
17541;6584;0
21113;6587;2.627
17788;6588;0
18067;6589;0
10125;6591;0
10639;6592;0
30950;6597;0
10359;6598;0
10936;6600;0
5822;6601;0
18457;6604;0
18458;6605;0
23862;6606;1.313
11024;6607;0
11301;6608;0
8484;6609;0
21329;6625;0
30413;6628;0
30414;6629;0
9319;6633;0
1949;6640;0
10280;6643;0
21336;6644;0
8272;6645;0
30156;6646;0
7771;6647;0
18818;6648;0
19332;6649;0
19333;6650;0
18054;6651;0
21386;6652;0.596
11128;6653;0
5783;6654;2.249
22367;6659;0.696
12376;6660;1.627
10361;6661;0
18313;6662;0
18829;6663;0
19341;6664;0
29686;6665;0
21407;6667;0
18088;6668;0
21306;6673;0
21335;6675;0
8278;6677;0
10879;6678;0
17583;6679;0
5793;6691;2.222
2466;6692;1.195
8431;6694;0
18454;6695;0
30415;6700;0
8485;6705;0
10315;6706;0.368
20574;6707;0
10081;6709;2.953
10609;6710;0
18057;6711;0
19339;6712;0
11590;6722;0
8285;6725;0
30423;6726;0
10362;6727;0
16942;6743;0
20278;6744;0
30151;6745;0.217
8535;6747;0
3678;6748;0
7553;6750;1.754
18100;6753;0
28120;6775;0
8090;6780;4.237
9275;6786;0
14069;6787;0
8260;6788;0
11602;6789;0
18072;6790;0
10900;6799;0
22454;6800;0
18717;6808;0
11153;6809;0
31237;6810;0
11137;6837;0
8149;6843;0
21328;6846;0
10320;6848;0
8293;6850;0
7552;6853;0.366
18325;6854;0
17558;6855;0
18076;6856;0
21409;6858;0
10896;6860;0
10128;6861;0
10649;6862;0
10906;6863;0
18090;6864;0
8355;6865;3.857
18106;6866;0
1956;6870;0
10672;6873;0
8385;6882;0
13641;6886;0
8517;6887;0
8269;6889;0
30411;6890;0
8286;6893;0
11114;6896;0
18819;6897;0
28662;6899;0.894
18079;6901;0
18083;6904;0
17063;6905;0
17320;6906;0
14033;6907;0
21512;6909;0
8251;6910;0
8295;6916;0
5237;6918;0
17314;6919;0
30990;6923;0
17067;6925;0
11166;6927;0
18097;6929;0
10673;6930;0
5809;6935;0
22432;6945;0
11159;6946;0
18099;6948;0
3258;6956;1.198
18759;6981;0
7551;6984;0.574
19093;6985;0
18867;6987;0
22456;6988;0
17895;7003;0
8294;7005;0
30994;7008;0
30230;7010;0
18101;7011;0
17590;7012;0
17591;7013;0
17596;7014;0
5240;7024;0
10370;7025;0
17064;7026;0
8089;7027;3.656
17838;7028;0
18094;7029;0
18869;7030;0
11177;7031;0
10164;7032;0.95
2587;7040;2.089
10381;7041;0
8279;7053;0
22430;7055;0
17321;7056;0
17580;7057;0
11171;7058;0
10665;7060;0
18111;7062;0
29989;7063;0
17053;7079;0
10660;7080;0
14796;7101;1.259
21497;7103;0
18755;7107;0
8270;7109;0
16746;7110;0
19092;7111;0
10662;7112;0
30236;7113;0
10667;7115;0
17597;7117;0
13939;7130;0
30745;7134;0
5808;7135;0
14011;7136;0
18312;7140;0
30158;7144;0
22455;7148;0
13741;7162;0
10173;7166;0
30736;7170;0
17600;7172;0
3814;7183;1.06
18776;7191;0
22433;7193;0
16037;7195;0
30751;7197;0
5805;7199;0
20934;7200;1.063
30247;7201;0
30750;7208;0
20394;7231;0
18374;7243;0
8477;7245;0
31001;7253;0
16721;7255;0
10401;7257;0
10103;7259;0
10426;7262;0
8282;7263;0
17603;7268;0
5807;7269;0
20679;7274;0
10165;7275;0.95
11175;7279;0
18110;7280;0
18378;7281;0
8265;7296;0
18789;7297;0
8297;7298;0
10102;7302;0
18319;7304;0.364
5806;7314;0
20929;7320;0
10688;7323;0
16038;7327;0
13946;7337;0
22450;7338;0
13677;7352;0
11906;7353;0
22369;7358;0
18322;7362;0
18105;7363;0
13743;7364;0
18108;7365;0
15297;7393;3.218
10693;7395;0
8179;7398;0
17637;7403;0
5847;7404;0
17649;7405;0.281
5087;7406;0
4570;7418;0
5848;7419;0
20081;7425;0.331
5539;7427;7.225
14047;7428;3.824
3580;7429;0.821
21461;7450;0
7530;7476;0.3
14010;7484;0
13703;7490;0
31022;7493;0
17653;7494;0
8428;7495;0
11966;7507;0.747
22228;7524;0
29771;7526;0
21472;7537;0.623
14048;7539;4.343
12787;7540;0
18102;7544;0
28939;7552;0
19195;7556;0
8476;7564;0
8221;7566;0
10934;7591;0
10648;7603;0
20395;7604;2.422
8088;7605;0
30512;7607;0
6332;7608;1.807
10968;7612;0
8473;7613;0
