entry_id;calculation_id
5792;10550
32606;10551
8395;10553
14254;10554
11035;10556
11041;10557
6030;10558
11059;10559
11332;10560
6032;10561
29102;10562
8163;10564
14759;10565
34542;10567
19534;10568
11120;10570
6332;10573
8306;10574
6242;10576
19617;10579
19639;10582
19628;10583
19630;10584
11495;10587
19677;10588
16081;10592
20455;10593
31599;10596
30324;10598
19733;10600
11542;10601
11571;10602
28518;10603
11762;10604
12815;10608
6710;10609
11763;10611
19896;10612
11726;10614
34477;10616
19934;10617
11924;10618
13982;10619
19902;10620
6522;10623
8949;10626
14722;10627
53652;10628
21936;10629
20027;10631
6553;10632
13643;10633
13383;10634
9150;10635
14349;10636
20051;10637
11885;10638
6592;10639
13384;10640
12135;10641
16137;10642
13769;10643
12895;10644
13385;10646
22579;10647
7603;10648
6862;10649
12412;10650
12817;10651
12263;10652
12668;10653
16461;10654
12039;10655
13387;10656
13489;10657
12413;10658
20282;10659
7080;10660
13211;10661
7112;10662
12247;10663
12527;10664
7060;10665
16504;10666
7115;10667
20306;10669
20419;10671
6873;10672
6930;10673
7812;10674
3983;10676
8798;10677
3987;10678
7905;10679
8882;10680
3992;10681
22667;10682
3998;10683
16634;10684
7813;10687
7323;10688
9450;10690
7838;10691
9464;10692
7395;10693
17431;10694
21868;10695
17768;10696
7787;10697
9487;10698
19065;10702
9513;10704
4359;10705
9527;10707
55183;10709
9539;10710
4382;10711
4388;10712
9560;10714
4398;10715
7939;10716
10821;10717
7878;10718
4456;10720
7874;10721
10685;10722
8039;10723
17955;10724
7809;10726
10192;10728
4804;10729
55224;10730
10703;10731
7975;10732
7856;10733
12323;10734
5040;10736
7635;10738
31721;10739
15491;10740
10735;10741
8148;10742
8110;10743
55032;10746
10071;10747
10762;10748
11331;10750
60077;10751
10790;10752
10792;10753
16128;10755
10807;10756
34934;10758
10828;10759
16129;10760
10842;10762
55068;10763
10852;10764
12583;10765
10519;10768
10871;10769
19309;10770
10878;10771
10881;10772
10887;10773
10892;10774
5920;10775
8099;10776
5558;10777
32763;10779
8084;10783
8126;10784
27131;10785
29164;10787
7963;10788
5745;10789
8208;10791
9328;10792
5748;10793
24099;10795
5870;10797
8244;10798
5875;10799
32546;10800
8299;10804
19462;10808
5932;10810
8319;10811
20347;10812
5937;10813
11448;10814
10493;10816
5793;10817
9340;10818
11535;10819
29397;10820
19524;10821
6150;10822
6088;10823
31653;10825
14515;10828
29558;10833
11177;10835
33659;10836
34728;10838
6419;10840
19832;10841
31814;10843
31879;10844
8349;10845
6465;10846
20589;10847
19825;10848
15415;10849
16292;10852
19794;10858
19791;10859
15272;10860
19790;10861
19757;10862
16342;10863
13157;10864
19805;10866
6583;10867
19897;10868
19948;10870
20203;10872
6678;10879
19966;10880
8449;10883
19991;10884
29915;10887
20095;10890
6538;10894
6860;10896
20115;10897
6799;10900
20179;10901
20190;10903
6863;10906
20208;10907
8674;10911
20247;10912
34185;10916
7811;10917
7759;10918
13389;10919
20785;10920
9080;10922
20357;10924
7793;10925
9390;10926
9391;10927
7852;10928
9394;10929
5349;10930
8017;10932
7634;10933
7591;10934
9407;10935
6600;10936
3994;10937
8885;10938
5636;10940
8036;10941
4162;10944
21993;10945
10639;10946
7888;10948
8082;10949
9299;10950
27692;10951
9494;10955
7992;10956
6322;10957
10648;10958
9518;10961
5811;10963
9191;10964
5640;10965
24291;10966
7612;10968
6293;10969
6296;10971
4401;10972
19879;10973
57276;10975
57587;10976
19023;10978
16255;10979
7715;10980
4807;10986
7710;10987
10356;10989
5035;10991
10717;10992
57944;10995
5105;10997
10538;10999
5499;11000
19163;11001
17835;11002
9992;11003
5218;11005
10074;11006
10785;11007
10246;11008
19201;11009
17559;11010
32009;11011
5505;11012
6008;11013
10829;11015
10843;11018
5375;11019
8119;11020
31717;11021
5424;11022
7997;11023
6607;11024
22693;11025
9322;11026
8296;11028
8316;11029
10893;11030
5921;11031
7902;11032
33619;11038
15650;11041
15641;11042
54714;11057
8136;11060
8133;11061
19440;11062
21491;11070
19560;11075
32028;11096
13080;11110
12031;11111
62799;11112
6896;11114
31640;11115
21106;11116
11572;11117
12999;11120
34625;11121
27054;11122
57402;11127
6653;11128
11845;11130
15766;11131
13026;11133
12782;11134
17354;11135
55394;11136
6837;11137
12256;11139
12967;11144
55614;11145
57720;11146
16136;11148
16412;11152
6809;11153
20276;11156
11974;11157
11976;11158
6946;11159
12926;11162
21465;11164
12052;11165
6927;11166
13563;11168
7058;11171
20301;11172
12127;11173
13741;11174
7279;11175
13867;11176
7031;11177
20350;11179
12129;11180
22173;11186
13108;11194
14756;11195
55961;11242
57366;11246
15310;11248
31755;11251
27599;11253
27619;11261
28441;11283
33838;11292
10934;11298
8915;11299
6608;11301
61848;11303
9290;11310
14705;11311
5790;11312
7864;11315
8137;11316
8287;11317
8078;11318
8114;11319
8160;11320
6458;11321
8128;11326
21565;11332
14145;11333
19624;11344
19863;11362
33434;11367
12290;11368
20597;11374
20015;11397
20024;11398
60198;11400
29623;11413
20181;11414
21750;11415
20209;11419
20213;11420
16466;11424
16470;11425
16505;11434
17338;11437
15860;11439
12989;11467
15309;11468
4561;11469
31758;11482
5642;11505
6502;11506
5918;11507
5366;11508
5697;11509
5447;11510
5541;11511
5543;11512
5596;11514
5984;11516
5703;11517
29488;11523
27678;11524
29532;11534
34186;11543
32889;11552
22164;11554
14112;11567
6241;11589
6722;11590
19545;11594
16237;11595
20568;11596
6789;11602
15741;11625
61673;11634
61387;11635
65225;11638
30506;11666
13180;11669
13487;11670
15275;11671
15197;11672
15226;11673
58168;11684
13167;11711
13244;11714
9488;11722
10729;11764
22661;11780
31839;11818
31781;11826
31646;11834
19489;11837
56078;11855
8685;11875
11723;11876
8558;11882
16373;11902
7353;11906
29318;11907
21914;11931
53170;11932
7507;11966
16659;11968
12626;11990
19011;11994
19678;11997
41444;12023
17685;12036
3681;12054
3763;12055
4117;12056
4536;12057
4537;12058
4483;12059
4907;12060
4844;12061
4845;12062
4908;12063
4847;12064
5073;12065
5727;12066
5129;12067
5399;12068
5130;12069
5131;12070
5587;12071
5588;12072
5133;12073
5080;12074
22278;12075
16269;12124
13230;12126
31861;12135
57901;12139
9356;12141
54542;12150
31763;12160
2454;1216058
2689;1216098
20085;12162
55841;12164
55168;12165
20242;12191
22434;12218
21906;12219
17605;12220
28644;12233
32524;12234
22691;12238
17319;12257
21370;12258
21471;12259
23954;12260
21208;12261
12963;12263
19068;12266
19136;12268
23973;12270
12860;12273
10730;12276
10236;12278
13303;12279
55205;12301
10865;12304
8330;12305
53100;12309
13791;12310
14087;12311
8014;12315
21429;12325
22329;12326
8492;12351
65246;12355
23968;12364
11449;12371
11685;12372
12214;12373
12215;12375
6660;12376
6463;12378
59564;12381
20328;12385
55136;12399
25459;12400
54830;12404
15117;12413
15281;12426
22156;12427
55438;12428
16424;12435
17494;12436
22644;12441
21539;12442
16441;12443
31614;12463
21139;12472
15983;12475
53412;12477
22224;12487
18923;12489
17852;12490
21356;12493
22199;12494
22259;12495
54341;12504
59082;12514
39700;12525
30189;12526
10712;12527
13377;12529
57628;12538
10751;12540
34733;12545
21920;12560
16258;12568
10944;12582
54908;12583
14120;12601
61806;12618
16076;12624
6124;12625
22034;12639
21051;12646
19724;12647
53535;12649
32899;12650
21506;12652
12447;12668
31812;12670
22155;12676
27544;12677
15019;12694
20512;12699
21301;12701
61960;12711
20657;12718
20987;12719
33799;12720
14747;12721
9403;12727
24196;12728
21961;12736
13313;12748
14025;12749
10669;12767
13881;12776
7540;12787
54383;12788
54754;12789
10797;12803
19310;12819
19841;12820
19316;12821
19322;12822
54897;12824
15314;12826
22732;12828
14089;12830
19369;12833
20556;12834
17925;12835
17959;12836
19776;12837
17857;12838
31767;12841
33447;12842
21473;12848
33939;12870
14169;12884
19601;12886
19778;12887
21254;12888
8239;12890
19667;12899
9353;12907
10039;12908
22157;12941
22243;12942
20243;12962
9010;12966
16506;12973
21567;12986
9424;12991
56244;12997
9300;13006
30201;13029
29167;13030
13100;13042
15054;13055
15573;13056
14788;13058
15055;13059
15259;13060
16185;13061
15451;13064
15313;13065
31017;13067
13691;13108
31811;13113
11004;13114
20558;13130
21502;13152
34913;13173
12781;13178
34363;13183
13848;13191
13787;13192
14784;13200
16032;13205
14502;13208
13275;13209
13276;13210
13239;13212
13644;13213
13866;13214
13612;13215
58526;13227
58511;13232
13107;13238
8999;13242
13245;13268
22176;13288
10696;13293
10738;13306
33084;13331
31875;13332
7740;13335
17450;13337
54836;13345
56296;13346
8675;13372
9084;13373
8112;13374
8553;13375
8490;13376
8554;13377
21238;13390
11131;13391
14635;13400
14736;13401
53111;13411
38441;13420
64194;13421
12106;13429
16365;13439
33190;13450
13562;13475
8108;13477
20396;13491
7625;13496
8971;13499
17895;13503
16635;13504
16639;13505
16652;13507
17316;13508
22038;13531
28622;13532
21702;13536
28016;13552
41558;13556
9173;13561
53074;13566
13199;13573
17667;13587
19353;13599
20480;13603
10976;13620
14472;13624
31833;13630
6224;13637
13057;13639
8591;13640
6886;13641
22582;13643
19535;13645
11116;13646
8509;13648
31726;13649
4260;13650
16240;13651
16025;13652
14593;13658
14507;13659
14508;13660
14614;13661
16330;13662
31725;13664
16272;13666
12660;13668
9064;13670
12405;13671
19722;13674
21150;13675
19729;13676
7352;13677
9139;13686
57770;13687
19872;13689
12219;13690
6576;13691
12850;13692
14018;13694
15241;13695
19904;13698
7907;13700
8613;13702
7490;13703
19987;13704
4220;13705
55844;13706
54796;13708
57061;13709
57178;13710
54779;13711
20031;13714
55848;13716
20773;13727
31806;13728
20214;13729
7162;13741
7364;13743
24240;13744
18357;13746
18912;13747
18989;13748
12502;13749
8811;13751
9293;13752
16594;13755
16603;13757
13658;13758
4069;13761
5144;13762
15995;13766
60667;13767
9510;13780
9514;13781
9519;13782
4789;13784
22078;13787
8109;13789
60946;13791
22111;13792
5731;13795
19148;13796
14431;13797
27621;13801
22528;13802
22463;13803
22101;13805
5308;13807
16283;13810
21242;13811
15148;13812
15998;13814
10358;13815
8064;13817
10451;13818
7980;13819
10742;13820
14993;13822
10747;13823
5985;13825
10072;13826
27561;13827
13170;13828
7667;13829
15805;13833
15605;13834
13400;13843
14766;13844
14870;13845
15778;13847
15095;13848
15143;13849
13402;13850
19325;13851
13590;13853
14758;13854
15587;13856
15609;13857
4191;13862
14407;13865
14408;13866
14938;13869
13795;13872
15384;13873
15038;13874
14109;13875
14113;13877
15552;13878
15096;13879
15898;13882
15056;13886
8853;13888
21924;13891
10269;13892
11077;13894
15317;13901
15645;13902
15847;13903
14332;13904
14166;13905
16238;13906
6333;13907
19623;13908
14298;13911
14734;13913
14636;13915
16266;13916
16267;13917
12289;13918
14724;13919
7784;13920
16273;13922
15270;13923
22580;13925
14420;13927
14421;13928
14713;13935
16337;13937
14650;13938
7130;13939
19785;13941
7337;13946
8446;13949
54354;13951
55944;13953
15102;13955
15059;13956
14806;13957
14807;13958
15060;13959
14839;13960
14903;13961
15345;13962
14841;13963
14943;13966
16392;13967
16398;13968
16400;13969
15194;13970
20065;13973
15495;13981
13240;13984
9384;13988
7990;13989
20390;13990
7662;13991
20774;13992
15274;13994
8802;13996
30529;13997
7663;13998
65241;13999
21167;14000
34227;14002
31855;14003
13390;14007
7853;14009
7484;14010
7136;14011
7761;14012
6501;14013
4554;14014
55397;14015
54572;14017
22246;14018
22465;14019
18917;14021
18992;14023
5145;14025
8608;14026
17809;14027
5590;14029
31592;14031
5239;14032
6907;14033
4665;14034
5021;14035
4964;14036
13525;14041
15053;14042
7428;14047
7539;14048
5813;14050
4792;14051
4755;14052
7879;14054
7880;14055
7818;14056
8489;14057
7810;14060
14927;14064
16120;14065
15746;14066
6787;14069
13876;14070
27928;14071
22018;14079
17869;14081
10858;14100
6198;14102
11491;14103
6258;14105
20467;14106
61584;14116
19577;14145
61588;14151
54723;14152
14582;14158
33005;14180
31595;14184
19859;14194
29476;14198
19898;14201
29462;14220
27070;14221
20036;14224
8515;14225
15295;14226
34695;14232
33677;14233
16435;14237
15875;14238
12451;14241
55402;14243
55257;14244
15248;14248
23988;14256
21949;14257
22690;14258
15817;14262
21992;14277
27785;14278
55211;14280
19954;14300
8282;14301
27633;14305
22419;14315
55443;14338
19386;14346
19217;14347
19251;14348
33304;14349
55413;14360
54367;14375
8245;14401
11109;14402
16275;14435
15264;14436
34816;14444
19865;14454
34325;14459
22427;14461
20033;14483
57532;14484
35004;14485
31711;14486
36509;14487
9377;14489
21945;14492
30274;14495
32749;14502
15370;14503
54799;14507
56071;14509
31635;14511
31764;14512
32616;14516
16552;14518
13215;14519
9433;14531
9436;14532
9440;14533
9180;14534
9452;14535
19661;14538
15308;14539
9534;14554
33378;14557
22114;14569
34863;14570
10691;14572
20429;14591
56009;14604
10232;14613
24385;14617
8123;14625
19330;14626
54579;14646
58012;14655
11005;14657
11007;14658
11015;14659
13814;14660
11029;14661
11036;14662
11042;14663
11050;14664
11070;14666
12029;14667
11084;14668
31990;14680
34561;14681
11164;14682
54618;14692
55352;14698
57406;14700
55407;14705
23984;14707
19941;14725
19943;14726
16370;14727
16381;14730
16382;14731
33678;14751
20811;14766
31689;14775
21151;14792
53524;14794
7101;14796
23978;14803
22533;14804
34590;14805
13247;14824
14764;14825
55888;14845
10743;14849
20217;14850
17624;14851
17908;14852
19181;14855
19308;14856
19189;14857
22594;14858
56147;14861
34010;14870
23957;14873
31705;14878
22509;14881
14417;14901
33479;14934
33810;14935
21496;14937
12700;14990
55222;14993
53143;14994
54614;15009
12264;15014
34877;15018
16140;15019
14095;15020
31912;15030
9025;15031
9026;15032
15985;15045
22605;15053
18927;15058
15447;15069
22017;15072
10670;15080
34210;15114
17584;15120
10848;15125
17486;15128
55241;15134
55532;15144
31634;15149
33548;15160
32933;15162
19618;15189
34591;15201
13081;15217
15924;15225
31854;15235
53655;15250
22637;15258
14416;15265
53426;15268
64635;15275
15479;15282
31676;15290
30621;15293
27640;15294
22384;15295
7393;15297
22073;15300
28244;15306
16678;15309
16685;15310
18920;15311
16697;15312
18935;15317
18997;15318
18999;15319
18939;15320
19032;15321
18962;15322
28162;15329
55516;15337
19061;15351
19070;15352
61774;15359
57218;15394
55002;15398
19370;15402
55054;15408
32988;15412
31224;15413
8153;15433
19654;15445
65369;15448
22647;15461
8510;15462
19676;15463
31949;15464
16302;15476
19795;15478
19808;15482
31530;15484
15890;15495
16497;15496
16371;15497
24269;15502
31739;15503
53149;15504
21980;15528
34955;15535
20351;15543
58535;15556
10630;15560
10633;15561
17336;15580
34546;15591
17795;15594
17694;15596
19056;15598
17571;15599
17573;15600
17579;15601
14129;15602
16118;15604
55329;15608
55520;15609
14130;15623
13729;15624
14075;15625
13730;15626
62775;15632
17676;15633
19218;15634
14103;15640
27760;15647
55448;15656
60114;15657
53090;15664
64746;15685
54811;15686
9342;15700
56635;15708
15005;15711
14486;15722
24316;15744
32562;15748
59997;15755
19972;15757
26195;15773
34471;15774
53226;15775
26048;15776
20191;15779
15456;15780
15496;15781
15497;15782
15457;15783
16453;15784
16458;15785
16467;15788
16471;15789
16474;15790
15639;15795
15637;15796
21255;15803
20433;15804
21551;15805
27638;15817
21342;15823
24396;15824
21203;15825
16708;15826
55616;15850
55236;15851
55621;15855
19266;15862
19143;15870
20260;15871
21384;15872
17946;15877
13219;15895
8902;15899
53013;15910
33857;15912
31926;15927
34581;15946
11565;15947
20383;15951
31708;15953
31387;15979
57321;15990
19852;15998
34960;16030
7195;16037
7327;16038
12704;16042
12123;16043
14059;16044
12124;16045
30745;16046
13213;16047
34997;16048
32563;16050
33968;16051
62680;16053
33862;16061
27874;16063
28429;16065
22412;16066
22656;16069
22287;16071
22133;16072
22379;16073
27627;16074
33942;16075
32013;16076
28127;16077
22446;16078
22668;16079
22263;16080
27824;16081
22657;16082
22587;16083
22397;16084
22236;16085
22398;16086
30497;16087
30634;16088
34818;16089
27588;1609
30560;16090
33804;16091
27605;16092
22673;16093
22399;16094
30200;16095
22619;16096
28128;16097
22504;16098
27651;16099
21367;16106
21527;16107
13650;16108
13683;16109
13393;16110
13790;16111
13248;16112
54814;16124
32540;16128
20640;16134
27664;1616
19317;16160
30132;16166
10258;16167
13269;16169
31698;16176
31970;16177
53628;16179
34445;16180
53616;16181
33917;16182
37699;16183
54980;16191
19651;16192
19442;16193
19519;16194
61262;16198
19470;16200
19490;16201
19498;16202
19502;16203
19782;16235
19668;16236
31830;16275
54541;16288
32568;1630
16548;16316
16103;16318
14763;16327
22662;16334
27685;16338
28440;16339
17578;16342
17540;16343
17585;16344
14795;16345
31829;16350
13728;16374
21375;16377
19076;16379
10484;16382
19625;16385
18323;16388
18587;16389
27580;16393
28018;16397
17826;16398
33981;16404
19886;1641
10875;16414
13054;16415
31782;16421
19450;16449
30304;16450
31000;16451
31218;16452
31602;16453
32218;16454
31951;16455
33787;16456
34138;16457
31869;16458
32620;16459
20292;16460
14733;16467
21495;16471
55036;16477
14803;16479
21499;16481
34880;16483
33852;16485
12250;16488
8720;16513
54409;16520
55114;16521
55133;16522
31732;16527
27649;1653
34389;16537
53875;16538
28712;1654
15831;16542
16425;16543
34598;16550
56320;16551
56364;16552
65948;16553
31838;16559
23942;16570
20086;1658
22028;16582
12551;16596
54731;16597
18905;1660
22416;16601
14702;16616
55288;16618
27648;1663
19141;16638
17735;16639
14991;16642
14610;16643
10834;16663
8125;16685
10524;16688
20069;1670
14730;16709
19473;16715
3788;16720
7255;16721
14768;16737
14735;16739
7110;16746
34966;16747
53005;16748
33708;1675
31639;16752
16290;16754
18663;16756
16296;16757
14726;16758
14737;16759
14684;16760
14683;16761
15159;16763
12327;16771
14057;16782
15073;16783
14247;16784
12851;16785
33258;16787
20016;16788
24618;16806
12816;16807
55046;16814
55528;16815
55622;16816
62628;16826
15339;16829
27659;16839
16017;16840
28617;16841
27821;16844
17891;16865
28864;1687
14503;16880
13110;16895
17906;16924
31844;16928
53269;16935
61396;16937
37733;16941
6743;16942
13591;16943
13460;16944
13688;16945
13538;16946
14728;16947
14104;16949
14252;16953
14495;16954
14470;16955
14428;16956
18904;1696
17969;16963
19458;16964
21477;16969
20331;1697
21656;16970
22127;16971
31792;16972
33940;16973
15575;16983
14382;16984
19604;16987
34759;1699
34824;16992
21497;16993
16587;1700
33798;17001
19706;17005
18437;17012
17539;17013
23994;17024
15214;17032
15082;17033
14771;17034
14096;1704
14960;1705
7079;17053
12296;17054
12297;17055
33430;17056
11927;17057
29765;17058
33201;17059
13216;1706
12298;17060
31787;17061
12051;17062
6905;17063
7026;17064
12262;17065
33442;17066
6925;17067
9143;17068
33771;17069
17636;1707
32010;17070
12896;17072
9041;17073
31916;17074
13278;17075
16096;17076
12593;17078
13726;1708
16101;17082
22522;17083
13280;17084
9082;17085
20335;17086
53828;17087
20434;17088
56124;17089
13523;1709
8870;17090
22043;17127
19004;17128
19009;17129
19223;17130
19017;17131
20981;17132
19225;17133
21395;17134
22140;17135
20581;1714
10688;17140
7646;17141
10689;17142
13376;17144
13173;17145
13447;17146
20905;17147
17918;17148
10707;17149
10499;17150
10315;17151
10718;17152
10215;17154
19241;17155
10861;17156
10070;17157
10220;17158
9989;17159
10748;17162
28420;17164
31995;17166
5503;17168
18556;17169
5919;17170
10253;17171
14765;17172
19252;17175
10835;17176
19257;17177
19271;17178
10417;17179
7982;17180
10856;17181
55881;17182
10863;17183
22252;17184
21796;17185
8094;17186
5605;17187
10882;17188
10254;17190
58232;17191
31966;17193
19346;17194
10521;17196
5831;17197
20196;17198
55933;17203
19398;17204
19401;17205
10361;17206
5780;17207
19412;17208
5867;17212
8223;17213
6121;17215
19460;17218
7958;17219
19818;17220
10997;17221
11002;17222
11008;17224
6025;17225
11876;17227
11043;17229
20631;17230
11961;17231
22201;17232
11079;17233
19900;17236
21258;17238
22646;1724
59968;17240
11132;17243
6303;17248
21355;1725
11179;17251
21313;17252
8408;17253
20851;17256
17859;17257
16268;17258
15047;17259
34228;17260
12813;17263
12370;17264
34781;17265
33390;17267
12776;17269
17359;1727
34360;17270
13380;17271
55453;17272
12777;17273
12779;17275
34081;17276
13450;17278
13260;17280
13320;17283
11844;17286
9077;17288
18518;17289
33932;17290
13656;17292
6529;17297
19981;17298
22583;17299
13102;17300
13083;17302
11815;17303
8859;17304
6534;17306
24412;17309
6919;17314
34912;17315
22250;17316
15951;17317
3804;17319
6906;17320
7056;17321
13348;17322
55631;17323
61275;17324
20235;17325
57013;17332
12186;17333
20288;17335
20314;17336
20353;17339
12131;17342
20367;17345
22359;17346
4337;17349
3749;17350
9408;17351
3991;17352
4694;17353
8107;17355
4004;17360
8985;17363
16698;17365
16709;17366
9304;17378
9528;17379
4368;17380
8190;17382
4710;17383
8883;17385
4395;17386
9837;17387
4442;17389
31842;17390
4458;17392
19050;17393
19232;17394
17954;17395
4512;17397
7921;17398
5147;17399
53548;17400
21292;17401
4808;17402
7972;17403
4871;17404
10449;17405
5033;17406
5036;17407
22421;17409
7643;17411
5108;17413
5153;17414
7774;17417
5251;17419
8587;17420
6113;17421
5987;17422
5316;17424
5704;17425
7795;17426
5600;17427
28245;17428
5318;17429
54441;1743
7839;17430
19253;17431
5372;17432
21923;17433
19272;17434
34873;17435
5422;17436
10079;17437
31953;17438
5773;17439
10867;17440
5508;17441
8776;17442
5827;17443
8012;17444
30399;17445
5511;17446
7986;17447
5830;17448
30289;17449
22135;1745
10257;17450
10916;17451
10259;17452
27475;17453
5740;17454
10320;17455
19375;17456
5654;17457
19391;17458
5832;17459
29127;1746
5715;17460
26724;17461
19543;17463
19413;17464
10557;17465
5784;17467
10506;17468
10963;17469
29131;1747
56625;17470
19428;17471
10542;17472
56846;17473
5876;17474
19427;17475
10546;17477
5928;17479
11009;17480
5931;17481
19469;17482
6459;17484
8025;17485
6031;17486
55459;17487
19572;17488
19582;17489
6087;17490
11090;17491
5833;17492
19584;17493
31221;17495
6226;17496
8572;17497
11122;17498
31848;17499
6254;17500
30899;17501
11152;17502
19927;17503
11840;17504
19659;17505
21275;17506
11684;17507
13610;17508
19608;17509
6360;17512
19635;17513
11918;17514
56007;17515
19772;17516
11498;17518
19674;17519
19673;17521
6427;17522
30417;17523
11501;17524
6467;17525
19725;17526
21232;17528
11879;17529
6519;17530
12485;17531
30279;17532
11573;17533
12559;17534
6574;17536
19837;17537
6544;17538
19828;17539
6584;17541
19878;17543
11649;17544
55280;17552
31582;17555
5139;17557
6855;17558
20028;17559
12373;17560
20140;17564
20056;17567
12260;17568
11998;17569
20121;17570
66122;17571
20298;17572
12261;17573
21257;17574
20153;17575
20162;17577
12038;17578
12968;17579
7057;17580
12183;17581
12137;17582
6679;17583
20248;17584
4224;17585
12855;17587
12452;17588
12187;17589
7012;17590
7013;17591
12856;17592
62454;17593
12566;17595
7014;17596
7117;17597
8770;17598
12265;17599
7172;17600
22715;17601
7268;17603
16574;17604
9416;17609
3997;17610
8983;17611
4001;17612
17278;17614
9441;17616
16672;17617
56630;17618
9296;17619
29209;1762
8975;17620
4283;17621
9046;17622
9472;17623
9169;17624
4289;17625
18995;17626
4295;17627
9054;17628
4306;17629
4308;17630
17568;17631
9515;17632
9529;17635
9532;17636
7403;17637
4378;17638
4390;17640
17757;17641
9561;17642
10188;17644
22264;17645
4446;17646
7405;17649
4464;17650
17743;17651
10189;17652
7494;17653
5093;17655
4805;17657
19133;17659
4873;17660
4919;17661
5037;17663
5310;17670
5498;17671
10224;17672
34787;17674
10549;17675
5313;17676
6006;17677
27833;17678
10787;17679
5504;17680
10248;17681
10251;17682
8117;17683
5550;17685
5320;17686
36456;17687
10836;17688
19258;17689
31239;17690
16074;17692
32523;17693
19287;17694
5510;17700
6050;17703
10256;17704
15129;17709
30166;17710
9175;17712
31480;17713
7912;17715
30530;17716
9045;17717
19404;17718
33531;17719
17116;1772
12442;17720
21245;17721
17991;17723
19513;17724
10966;17726
10543;17728
19455;17730
10992;17732
32893;17736
11025;17738
31046;17739
31055;17740
11044;17741
8555;17743
31092;17744
11080;17745
5880;17746
11091;17747
33146;17748
10354;17749
10745;1775
5970;17750
6123;17751
11111;17752
30548;17754
31396;17755
58047;17756
30305;17757
11162;17759
10749;1776
20651;17761
19946;17762
16245;17763
11686;17764
11494;17765
56456;17766
14690;17767
20167;17768
11841;17769
19684;17770
19901;17771
15676;17772
19768;17774
