material_id;band_gap
mp-1060361;0
mp-1060368;0
mp-1060377;0
mp-1060381;0
mp-1060390;0.03
mp-1060405;0.0347
mp-1060442;0
mp-1060444;0
mp-1060975;0.03
mp-1060987;0.0347
mp-1061033;0
mp-1061037;0
mp-1061043;0.03
mp-1061051;0
mp-1061066;0.0347
mp-1061074;0
mp-1061104;0
mp-1061105;0
mp-1061112;0
mp-1061121;0
mp-1061194;0.03
mp-1061215;0.0347
mp-1061242;0.03
mp-1061253;0
mp-1061260;0
mp-1061261;0.0347
mp-1061292;0
mp-1061296;0
mp-1061377;0.03
mp-1061393;0.0347
mp-1061431;0
mp-1061433;0
mp-1062755;7.122
mp-1062773;7.1144
mp-1062785;7.118
mp-1062786;7.118
mp-1063322;4.4889
mp-1063329;4.451
mp-1063346;4.4404
mp-1063347;4.4187
mp-1063532;0
mp-1063568;0
mp-1063600;0
mp-1063625;0
mp-1064406;1.6664
mp-1064412;1.6883
mp-1064428;1.9583
mp-1064442;1.6672
mp-1064469;0
mp-1064504;0
mp-1064525;0.2895
mp-1064561;0
mp-1064902;1.6465
mp-1064912;1.6729
mp-1064926;1.9304
mp-1064938;1.6441
mp-1066433;0
mp-1066444;0
mp-1066462;0
mp-1066469;0
mp-1066882;0
mp-1066920;0
mp-1066966;0
mp-1067;0.0362
mp-1067012;0
mp-1067024;0
mp-1067060;0
mp-1067079;0
mp-1067091;0
mp-1067383;0
mp-1067391;0
mp-1067395;0
mp-1067402;0
mp-1067406;0
mp-1067421;0
mp-1067440;0
mp-1067443;0
mp-1067450;0
mp-1067451;1.4237
mp-1067478;0
mp-1067495;0
mp-1067507;0
mp-1067574;1.4254
mp-1067704;1.4291
mp-1067842;1.4291
mp-1068572;0
mp-1068590;0
mp-1068612;0
mp-1068628;0
mp-1068632;0
mp-1068701;0
mp-1068790;0
mp-1068806;0
mp-1068822;0
mp-1068878;0
mp-1068947;0
mp-1068960;0.378
mp-1068970;0
mp-1068982;0.3785
mp-1069013;0.3769
mp-1069018;0.3769
mp-1069330;0
mp-1069387;0
mp-1069431;0
mp-1069440;0.5436
mp-1069448;0.5449
mp-1069458;0.5434
mp-1069459;0.5434
mp-1069462;0
mp-1069489;0
mp-1069512;0
mp-1069527;0
mp-1069563;0
mp-1069565;0
mp-1069606;0
mp-1069621;0
mp-1069629;0
mp-1069657;0
mp-1069686;0
mp-1069731;0
mp-1069757;0
mp-1070237;0
mp-1070282;0
mp-1070324;0
mp-1070362;0
mp-1070408;0
mp-1070470;0
mp-1070522;0
mp-1070577;0
mp-1070583;0
mp-1070593;0
mp-1070619;0
mp-1070674;0
mp-1070677;0
mp-1070712;0
mp-1070717;0
mp-1070734;0.4021
mp-1070756;0.4023
mp-1070768;0
mp-1070776;0.4006
mp-1070785;0.4006
mp-1070842;0
mp-1070877;0
mp-1070942;0
mp-1070947;0
mp-1071471;0
mp-1071485;0
mp-1071526;0
mp-1071537;0
mp-1071747;5.0362
mp-1071749;5.0305
mp-1071752;5.0337
mp-1071755;5.0337
mp-1071820;4.6861
mp-1071825;4.6966
mp-1071830;4.716
mp-1071833;4.6854
mp-1072073;0
mp-1072128;0
mp-1072147;0
mp-1072154;0
mp-1072352;5.0332
mp-1072364;5.0276
mp-1072367;5.031
mp-1072372;5.031
mp-1072615;0
mp-1072624;0
mp-1072643;0
mp-1072661;0
mp-1072922;0
mp-1072948;0
mp-1072977;0
mp-1076948;0
mp-1076957;5.0427
mp-1076978;5.0436
mp-1077213;1.8313
mp-1077283;5.0325
mp-1077438;0
mp-1077503;0
mp-1077535;0
mp-1077573;0
mp-1077592;5.0398
mp-1077754;0
mp-1077777;0
mp-1077835;0
mp-1078094;1.1976
mp-1078110;0
mp-1078485;0
mp-1078701;5.7551
mp-1078921;0
mp-1079060;5.733
mp-1079240;0
mp-1079291;5.7414
mp-1079639;0
mp-1079814;0
mp-1079865;5.7576
mp-1079868;0
mp-1080398;0
mp-1080441;5.5493
mp-1080490;5.7352
mp-1080741;5.7421
mp-1080767;0
mp-10851;5.5426
mp-1087536;5.705
mp-1092253;0
mp-1094058;5.6839
mp-10948;5.8494
mp-1095525;0
mp-1095681;0
mp-1096765;1.8836
mp-1097866;4.5188
mp-1101660;2.5979
mp-1101912;0
mp-1101956;0
mp-1101984;0
mp-1102075;4.7953
mp-1102556;0
mp-1102569;3.4895
mp-1102572;0
mp-1102759;0
mp-1103078;0
mp-1103088;0
mp-1103163;7.504
mp-1103192;0
mp-1103321;0
mp-1103350;0
mp-1103949;3.7614
mp-1103992;2.4693
mp-1104901;2.4597
mp-1105170;2.4166
mp-1105380;2.3479
mp-1105588;3.6274
mp-1106237;0
mp-1114723;5.3988
mp-1114739;5.6929
mp-1114759;0.5563
mp-1114795;5.5516
mp-1114822;0.9351
mp-1114896;5.5648
mp-1114899;5.7239
mp-1114903;5.4778
mp-1114904;5.7908
mp-1114907;5.6925
mp-1114911;5.7311
mp-1114912;5.5754
mp-1114925;5.7991
mp-1114941;5.8782
mp-1114955;5.8073
mp-1114969;3.2579
mp-1115081;1.2754
mp-1115292;5.3534
mp-1115320;5.6718
mp-1115332;5.672
mp-1115375;2.662
mp-1115395;0
mp-1115501;0
mp-1115637;1.9105
mp-1115706;0
mp-1115739;0
mp-1115786;0
mp-1116021;0
mp-1116204;0
mp-1116485;5.5025
mp-1116803;5.7206
mp-1116847;5.8032
mp-1117593;6.434
mp-1117605;5.4226
mp-1117622;5.8313
mp-1117672;5.9089
mp-1117679;5.8379
mp-1117692;5.8449
mp-1117697;5.6156
mp-1117698;5.8333
mp-1117708;5.9906
mp-1117736;5.7172
mp-1117753;5.6474
mp-1117821;5.5731
mp-1117844;5.1676
mp-1117872;5.4186
mp-1117910;4.7351
mp-1117938;6.3665
mp-1118008;5.1366
mp-1118078;4.9414
mp-1118147;4.3054
mp-1118175;3.573
mp-1118239;4.1672
mp-1119501;0
mp-1119505;5.4596
mp-1119509;5.6205
mp-1119513;3.5186
mp-1119521;1.1189
mp-1119775;5.603
mp-1120976;0
mp-1121169;4.8464
mp-1121422;0
mp-1121593;0.385
mp-1122042;2.3346
mp-1122558;4.9529
mp-1123226;1.7824
mp-1123624;0
mp-1124355;5.9639
mp-1124562;1.6322
mp-1124804;0
mp-1124908;5.7107
mp-1124913;5.6457
mp-1124936;5.6975
mp-1124947;0
mp-1124971;5.4399
mp-1124983;5.6023
mp-1124986;5.7191
mp-1124997;5.7856
mp-1125004;5.6591
mp-1125019;5.4025
mp-1125024;5.5421
mp-1125042;5.3069
mp-1125049;5.3753
mp-1125058;5.5117
mp-1125063;5.6104
mp-1125069;5.6398
mp-1125083;5.7032
mp-1125101;5.5526
mp-1125114;5.5234
mp-1125139;5.6326
mp-1125164;5.5232
mp-1125168;5.6994
mp-1125177;5.6282
mp-1125182;5.6968
mp-1125185;5.5841
mp-1125186;0.0156
mp-1125201;5.5116
mp-1125231;5.4503
mp-1125237;5.6621
mp-1125244;5.6083
mp-1125252;5.7186
mp-1125283;5.5225
mp-1125300;5.4747
mp-1125308;5.7182
mp-1125312;5.6416
mp-1125336;5.4403
mp-1125542;2.6117
mp-1125632;2.9123
mp-11258;0.0347
mp-1126122;0
mp-1126182;0
mp-1126411;0
mp-1126574;0
mp-1126775;0
mp-1126860;6.3828
mp-1126963;6.4274
mp-1126994;0
mp-1127129;2.3326
mp-1127229;2.5294
mp-1127261;0
mp-1127337;5.5577
mp-1127643;0
mp-1127825;0.2023
mp-1128069;3.2321
mp-1128435;1.0125
mp-1128688;0
mp-1128740;4.1426
mp-1128755;4.2967
mp-1129248;4.3407
mp-1129310;4.0277
mp-1129375;3.9423
mp-1129403;5.678
mp-1129442;5.731
mp-1129472;5.7465
mp-1129842;0
mp-1130024;0.2719
mp-1130071;3.9808
mp-1130155;0
mp-1130205;4.3919
mp-1130281;4.7715
mp-1130862;6.8592
mp-1131180;1.6524
mp-1131610;0
mp-1131932;0
mp-1132271;6.6786
mp-1132304;6.7017
mp-1132520;2.9522
mp-1132565;5.6146
mp-1132589;5.4612
mp-1132592;1.9255
mp-1132631;0
mp-1132749;0
mp-1132893;5.7887
mp-1132983;3.2266
mp-1133067;5.2254
mp-1133280;5.6578
mp-1133292;5.5375
mp-1133301;5.3705
mp-1133304;5.5828
mp-1133313;5.4234
mp-1133340;0
mp-1133348;5.4731
mp-1134314;0
mp-1135635;0
mp-1135693;0
mp-1135790;3.2896
mp-1136368;0
mp-1136389;0
mp-1136493;1.0095
mp-1136732;0
mp-1136738;1.1116
mp-1136903;0.9594
mp-1136937;2.6071
mp-1137740;0.8088
mp-1138225;5.7261
mp-1138244;5.7281
mp-1138245;5.604
mp-1138250;5.6759
mp-1138251;5.6061
mp-1138267;5.6972
mp-1138305;5.7185
mp-1138311;5.5162
mp-1138565;5.6157
mp-1138566;5.6094
mp-1138580;5.707
mp-1138589;5.6571
mp-1138590;5.676
mp-1138593;5.4956
mp-1138596;5.4196
mp-1138599;5.6304
mp-1138605;5.495
mp-1138606;5.4904
mp-1138607;5.5896
mp-1138611;5.501
mp-1138623;5.5982
mp-1138628;5.6655
mp-1138629;5.5376
mp-1138631;5.7334
mp-1138646;5.5888
mp-1138647;5.5159
mp-1138654;5.4953
mp-1138656;5.6285
mp-1138657;0
mp-1138691;5.4479
mp-1138694;5.6673
mp-1138695;5.5079
mp-1138697;5.5594
mp-1138704;5.5344
mp-1138714;0
mp-1138715;5.4182
mp-1138717;5.6221
mp-1138726;5.366
mp-1138727;5.5056
mp-1138737;5.4669
mp-1138744;5.6983
mp-1138751;5.6516
mp-1138754;5.6079
mp-1138767;5.5369
mp-1138772;5.5101
mp-1138775;5.754
mp-1138785;5.4409
mp-1138792;5.3924
mp-1139074;0
mp-1139489;4.4182
mp-1139951;0.2857
mp-1139966;5.4912
mp-1139988;5.615
mp-1140039;1.4052
mp-1140062;0.3449
mp-1140139;5.6746
mp-1140173;5.7181
mp-1140308;5.7743
mp-1140309;2.553
mp-1140317;5.7586
mp-1140380;5.5647
mp-1140543;0.4654
mp-1140564;2.4406
mp-1140585;5.6055
mp-1140604;5.6398
mp-1140644;5.4521
mp-1140645;5.7404
mp-1140668;0.2156
mp-1140676;5.5312
mp-1140687;4.3487
mp-1140734;0.4135
mp-1140802;5.5872
mp-1140820;5.64
mp-1140846;5.7408
mp-1140868;5.2144
mp-1140886;0.5365
mp-1140938;1.8079
mp-1141018;5.8441
mp-1141033;1.5178
mp-1141036;5.6092
mp-1141046;5.6227
mp-1141084;5.5789
mp-1141117;5.0657
mp-1141240;5.665
mp-1141296;0.433
mp-1141332;5.8419
mp-1141387;0.9863
mp-1141446;5.8285
mp-1141491;7.3485
mp-1141505;5.6182
mp-1141506;5.6962
mp-1141517;0.9557
mp-1141621;5.8248
mp-1141660;5.7817
mp-1141782;1.9541
mp-1141811;5.5101
mp-1141817;1.1198
mp-1141822;5.5173
mp-1141868;5.4918
mp-1141974;5.5057
mp-1142035;0
mp-1142154;1.2609
mp-11422;0.0099
mp-1142254;2.1989
mp-1142260;0.7382
mp-1142265;5.6094
mp-1142301;0.436
mp-1142668;8.6684
mp-1142704;0
mp-1142729;4.4339
mp-1142778;4.8046
mp-1142803;5.4202
mp-1142942;5.5115
mp-1142971;0
mp-1143014;5.6061
mp-1143133;5.2497
mp-1143153;1.2479
mp-1143164;5.6552
mp-1143207;5.7083
mp-1143230;0
mp-1143327;5.5522
mp-1143354;5.4987
mp-1143387;1.0065
mp-1143390;0
mp-1143442;5.492
mp-1143769;5.2474
mp-1143913;5.0548
mp-1143925;1.4854
mp-1143929;5.0214
mp-1143941;4.3207
mp-1143965;5.4309
mp-1144032;0
mp-1144127;0
mp-1144158;5.2016
mp-1144400;4.0172
mp-1144407;0
mp-1144908;1.6929
mp-1145149;3.1276
mp-1145581;5.5102
mp-1145587;5.6744
mp-1145627;5.5381
mp-1145648;5.3149
mp-1145665;5.6386
mp-1145680;5.9818
mp-1145692;5.6775
mp-1145712;5.7036
mp-1145729;5.662
mp-1145805;5.6828
mp-1145822;5.7178
mp-1145831;5.461
mp-1145847;5.6149
mp-1145860;5.6896
mp-1145880;5.624
mp-1145925;6.781
mp-1145931;5.5647
mp-1145952;5.489
mp-1145964;5.564
mp-1145981;5.5311
mp-1146019;0
mp-1146082;5.7527
mp-1146098;5.6669
mp-1146153;6.0141
mp-1146204;5.5027
mp-1146241;5.5899
mp-1146293;5.5363
mp-1146298;5.5426
mp-1146305;0
mp-1146331;5.6371
mp-1146362;5.6773
mp-1146382;5.7127
mp-1146409;5.4137
mp-1146419;5.4181
mp-1146449;5.5344
mp-1146451;5.5896
mp-1146491;5.5432
mp-1146519;5.5204
mp-1146541;5.5887
mp-1146587;5.7639
mp-1146613;5.617
mp-1146617;5.5977
mp-1146634;5.3922
mp-1146648;5.6287
mp-1146650;5.3659
mp-1146759;5.6094
mp-1146762;5.6057
mp-1146781;5.5008
mp-1146785;5.4235
mp-1146992;0
mp-1147949;0.5464
mp-1148158;0
mp-11483;0.4763
mp-1148649;0
mp-1148899;0
mp-1149395;0
mp-1149410;0
mp-1149426;0
mp-1149643;0
mp-11501;0.0131
mp-1150351;0.9519
mp-1150570;6.128
mp-1150574;8.0072
mp-1150821;0
mp-1150839;0
mp-1150929;0
mp-1151014;1.9466
mp-1151079;0
mp-1151080;0
mp-1151715;0.4022
mp-1151844;3.9597
mp-1152929;0
mp-1153266;0
mp-1153847;1.2428
mp-1153988;1.9665
mp-1154275;0
mp-1155366;1.414
mp-1155505;1.9172
mp-1156513;3.1559
mp-1156942;2.4367
mp-1157347;0
mp-1157954;5.381
mp-1158591;0
mp-1158914;0.0471
mp-1159009;0
mp-1159142;0
mp-1159225;0
mp-1159363;0
mp-11594;0
mp-1159485;4.3777
mp-1159503;0
mp-1159545;0
mp-1159573;0
mp-1159602;1.255
mp-1159720;0
mp-1159890;0
mp-1160151;0.9055
mp-1160475;2.5391
mp-1160814;0
mp-1160848;0
mp-1160881;0
mp-1161266;2.3109
mp-1161454;4.2157
mp-1161468;1.2573
mp-1162057;6.5634
mp-1162416;2.7466
mp-1162708;1.0265
mp-1162985;1.0281
mp-1163178;4.8473
mp-1163515;0
mp-1163593;0.4981
mp-1163639;4.0352
mp-1163742;1.1039
mp-1163797;0.707
mp-1164114;1.0301
mp-1164360;1.7533
mp-1164488;0
mp-1164932;0
mp-1164935;0
mp-1164954;0
mp-1164955;0
mp-1164992;0
mp-1165001;0.8467
mp-1165068;0.8836
mp-1165126;0
mp-1165179;0
mp-1165207;0
mp-1165733;2.2592
mp-1165827;1.7043
mp-1165985;3.1451
mp-1166043;0
mp-1166045;0
mp-1166065;0
mp-1166275;6.9975
mp-1166566;0
mp-1167195;0.4663
mp-1167347;2.9758
mp-1167348;1.8148
mp-1167517;0
mp-1167708;2.9962
mp-1167716;3.8769
mp-1168157;3.291
mp-11684;5.7123
mp-1168702;0
mp-1169558;4.6901
mp-1169621;4.436
mp-1169996;1.9008
mp-1170099;0
mp-1170147;0
mp-1170763;0
mp-1170968;2.7703
mp-1171233;2.3806
mp-1171575;0
mp-1172005;0
mp-1172312;5.6836
mp-1172357;5.2557
mp-1172414;5.5143
mp-1172415;2.7761
mp-1172416;5.6144
mp-1172446;0
mp-1172469;3.9874
mp-1172472;0.8783
mp-1172526;2.2351
mp-1172836;5.6377
mp-1172845;3.2253
mp-1173296;3.3489
mp-1173301;5.3609
mp-1173310;1.062
mp-1173404;5.5665
mp-11743;0.0303
mp-1178935;0
mp-1179092;0
mp-1179447;5.6223
mp-1179448;4.5244
mp-1179452;2.7371
mp-1179454;5.3394
mp-1179457;1.5928
mp-1179463;5.4998
mp-1179464;5.2281
mp-1179465;4.722
mp-1179466;0.776
mp-1179467;5.602
mp-1179470;4.7835
mp-1179479;5.6019
mp-1179480;5.6707
mp-1179483;5.4536
mp-1179488;0.1156
mp-1179496;5.7769
mp-1179508;6.0692
mp-1179529;5.466
mp-1179546;5.7098
mp-1179658;0.4699
mp-1179720;0
mp-1179757;5.0034
mp-1179814;5.0835
mp-1179821;5.7577
mp-1179829;5.8049
mp-1180370;0
mp-1180424;0
mp-1180994;1.4019
mp-1181285;0.4032
mp-1181584;2.9831
mp-1182583;0
mp-1182670;2.9027
mp-1185410;0
mp-1185582;0.0442
mp-1185674;0
mp-1185859;0
mp-1186271;0.5472
mp-1186728;0
mp-1186730;0
mp-1186771;0
mp-1186774;0
mp-1186780;0
mp-1188220;5.4486
mp-1188642;0
mp-1188764;2.3391
mp-1189340;0
mp-1190449;5.5785
mp-1190510;5.6318
mp-1190602;5.6539
mp-1190706;5.6182
mp-1190709;5.6443
mp-1190826;5.6436
mp-1190881;5.2151
mp-1190883;5.6357
mp-1191035;0
mp-1191522;5.6272
mp-1191737;0
mp-1191865;1.4568
mp-1191904;5.5877
mp-1192056;5.5876
mp-1192213;3.2416
mp-1194463;3.6207
mp-1194893;5.6097
mp-1195265;5.7101
mp-1195338;5.3209
mp-1195896;5.3335
mp-1196113;4.1376
mp-1196544;5.3925
mp-1196728;5.7133
mp-1196833;1.5165
mp-1197174;3.2927
mp-1197814;0.3513
mp-1197989;5.3213
mp-1198061;5.3772
mp-1198150;0.6402
mp-1199998;5.5831
mp-1200011;5.7878
mp-1200292;5.7076
mp-1200453;5.7363
mp-1200685;5.6777
mp-1201065;2.3545
mp-1201242;5.6736
mp-1201738;5.5249
mp-1201742;5.7007
mp-1201852;1.9233
mp-1201887;5.5348
mp-1202835;5.3197
mp-1202969;0.7966
mp-1203044;5.704
mp-1203133;4.1887
mp-1203327;5.5217
mp-1203655;5.4552
mp-1203704;5.6503
mp-1204026;4.2132
mp-1204057;5.6518
mp-1204070;4.5097
mp-1204418;5.7225
mp-1204989;1.7253
mp-1205213;5.3103
mp-1205262;5.7033
mp-1205321;0.1757
mp-12118;0.09
mp-1214364;0
mp-1216736;4.2562
mp-1217027;0
mp-1220079;0
mp-1221975;0.6007
mp-12265;1.0063
mp-1226850;0
mp-1230039;2.3491
mp-1230498;0
mp-1230500;8.6636
mp-1230698;0
mp-1230762;4.5024
mp-1231296;0.2507
mp-1231663;1.6209
mp-1232297;0
mp-12350;6.2201
mp-1237143;0.4409
mp-1237221;0.4814
mp-1237237;0
mp-1237534;1.0125
mp-1237570;3.2413
mp-1237643;0
mp-1237800;2.9157
mp-1237920;0
mp-1238951;0.739
mp-1239745;4.3784
mp-1239912;0
mp-1239961;4.9551
mp-1239965;7.9929
mp-1240044;0
mp-1240391;0.204
mp-1240448;0
mp-1240547;0
mp-1240549;0
mp-1240586;0
mp-1240632;0
mp-1240717;0.3755
mp-1240938;1.6553
mp-1241051;3.3027
mp-1241435;4.4434
mp-1241698;0
mp-1242119;2.9912
mp-1242307;0
mp-1242371;0
mp-1242404;1.4222
mp-1242497;3.9838
mp-1242540;6.1204
mp-1242792;0
mp-1243095;1.0404
mp-1243177;0
mp-1243249;1.1919
mp-1243250;0
mp-1243840;0
mp-1248130;0
mp-1248793;0
mp-1249069;0
mp-1249821;1.0267
mp-1249955;0
mp-1250024;0
mp-1250030;0
mp-1250704;1.0211
mp-1251192;0
mp-12524;0.0415
mp-1252832;0
mp-1252998;0
mp-1253103;0
mp-1253282;0
mp-1253380;0
mp-1253523;0
mp-1253944;0
mp-1255012;0
mp-1255664;0
mp-1256345;1.0439
mp-1256381;0
mp-1256437;0
mp-1257315;0
mp-1257336;0
mp-1257574;0
mp-1258108;0
mp-1258159;0
mp-1258160;0
mp-1258282;0
mp-1258423;0
mp-1258426;0
mp-1258485;0
mp-1258627;0
mp-1258971;0
mp-1259078;0
mp-1259208;0
mp-1259341;0
mp-1259882;0
mp-1260400;0
mp-1260453;0
mp-1260568;0
mp-1260592;0
mp-1260898;0
mp-1260934;0
mp-1261195;0
mp-1261378;0
mp-1262105;0
mp-1262134;0
mp-1262833;0
mp-1263028;0
mp-1263034;0
mp-1263063;0
mp-1263090;0
mp-1263208;0
mp-1263233;0
mp-1263347;0
mp-1263821;0
mp-1264161;0
mp-1264539;0
mp-1264673;0
mp-1264832;0
mp-1265510;0
mp-1266111;0
mp-1266667;0
mp-1266702;0
mp-1267114;0
mp-1267146;0
mp-1267306;0
mp-12678;0.0122
mp-1267849;0
mp-1268018;0
mp-1272139;2.1959
mp-12780;0.0684
mp-12787;5.7236
mp-12919;0
mp-1299942;0
mp-1300101;3.6561
mp-1300125;0
mp-1300137;0
mp-1300278;0
mp-1300305;2.5598
mp-1300309;0
mp-1300341;0
mp-13004;4.4556
mp-1300528;0
mp-1300666;7.1177
mp-1300906;0
mp-1300992;1.8715
mp-13055;3.6133
mp-13056;3.6972
mp-13070;0
mp-13132;0.4028
mp-1324129;1.7257
mp-1325397;1.4076
mp-1326047;0.3719
mp-1326599;0
mp-1326726;3.6289
mp-13272;0
mp-1327240;5.5716
mp-1327891;2.3794
mp-1329705;2.1376
mp-1334065;3.7742
mp-1336733;2.5131
mp-1336758;0
mp-1337168;5.7984
mp-1337737;3.3362
mp-13398;0
mp-1340982;2.4273
mp-1346666;1.7294
mp-1349404;0
mp-1350424;4.6401
mp-1351082;4.0133
mp-1353639;0.4507
mp-1354069;0.0459
mp-1354679;3.9683
mp-1354952;1.8987
mp-1355968;3.0969
mp-1357271;1.6865
mp-1358032;0.5469
mp-1358106;3.1055
mp-1358739;4.1974
mp-13590;6.3633
mp-1359029;4.0987
mp-1359931;3.7365
mp-1360255;5.298
mp-1362111;4.6581
mp-1363587;1.376
mp-1364247;0.9798
mp-1364516;5.492
mp-1367497;0
mp-1369030;2.4139
mp-1369150;0.4091
mp-1370416;0.8007
mp-1371561;5.8117
mp-1371741;0
mp-1375264;2.447
mp-1379056;5.3291
mp-1380263;5.0098
mp-1380882;0.1602
mp-1380926;1.6092
mp-1381268;0
mp-1381430;3.7443
mp-1381575;0.9796
mp-1382008;0
mp-1382615;0
mp-1382997;0
mp-1383045;7.4699
mp-1385379;4.265
mp-1385514;0.9312
mp-1387417;5.1655
mp-1388362;3.0069
mp-1389473;0
mp-1390078;0
mp-1390129;0
mp-1392416;3.6603
mp-1393028;4.6958
mp-1393343;5.0745
mp-1393412;0
mp-1394352;0
mp-1394765;3.9889
mp-1395203;1.6665
mp-1398178;0
mp-1401963;2.1506
mp-1402673;4.6602
mp-1403313;0
mp-1403972;0
mp-1404866;0
mp-1406726;0.0706
mp-1408910;0
mp-1409391;0
mp-1411251;0
mp-14113;1.6266
mp-1412944;0
mp-1413775;0
mp-1414460;2.5578
mp-1414588;0
mp-1414595;1.5114
mp-1415188;1.2504
mp-1415216;0
mp-1415337;0.3482
mp-1415482;0.7772
mp-1415528;0
mp-1415629;0.5041
mp-1415922;3.2662
mp-1416025;0
mp-1416057;0
mp-1416220;0.3865
mp-1416501;1.8915
mp-1417290;0
mp-1417347;0
mp-1417382;0
mp-1417397;1.201
mp-1417399;3.6038
mp-1417981;2.4689
mp-1418009;0
mp-1418275;5.1942
mp-1419032;0
mp-1419172;2.6791
mp-1419355;0
mp-1419423;5.6199
mp-1419904;0
mp-1420131;1.0244
mp-1420488;0
mp-1420609;0.4612
mp-1420624;0
mp-1421122;0
mp-1421875;3.6352
mp-1422184;5.0856
mp-1422530;0
mp-1422758;0
mp-1423010;0
mp-1423214;0
mp-1423276;0
mp-1423383;0
mp-1423394;0
mp-1423455;0
mp-1423501;0
mp-1423504;0.9359
mp-1423949;1.4379
mp-1423999;1.0908
mp-1424093;0
mp-1424169;0.7522
mp-1424479;0
mp-1424480;0
mp-1424503;3.3579
mp-1424686;0
mp-1424688;2.9222
mp-1424781;0
mp-1424809;2.8517
mp-1424813;4.298
mp-1425159;0
mp-1425463;0
mp-1425688;0
mp-1425788;0
mp-1426124;5.2837
mp-1426323;0
mp-1426436;2.4705
mp-1426587;0.662
mp-1426726;0
mp-1426778;0
mp-1427148;6.3663
mp-1427159;0
mp-1427353;2.3516
mp-1427452;0
mp-1427770;0
mp-1428520;2.2221
mp-1428636;0.0452
mp-1428897;0.4394
mp-1429242;0
mp-1429770;2.6232
mp-1430061;6.2562
mp-1430311;0
mp-1430450;0
mp-1431294;1.3641
mp-1431396;0
mp-1431723;0
mp-1432078;0
mp-1432218;0
mp-1432625;3.1043
