material_id;energy
mp-1060405;-15.887
mp-1060442;-14.946
mp-1060444;-15.8878
mp-1060975;-15.8854
mp-1060987;-15.887
mp-1061033;-14.946
mp-1061037;-15.8878
mp-1061043;-15.8854
mp-1061051;-15.594
mp-1061066;-15.887
mp-1061074;-15.6024
mp-1061104;-14.946
mp-1061105;-15.429
mp-1061112;-15.8878
mp-1061121;-15.6081
mp-1061194;-15.8854
mp-1061215;-15.887
mp-1061242;-15.8854
mp-1061253;-14.946
mp-1061260;-15.8878
mp-1061261;-15.887
mp-1061292;-14.946
mp-1061296;-15.8878
mp-1061377;-15.8854
mp-1061393;-15.887
mp-1061431;-14.946
mp-1061433;-15.8878
mp-1062755;-17.5691
mp-1062773;-17.5745
mp-1062785;-17.5663
mp-1062786;-17.5986
mp-1063532;-15.3368
mp-1063568;-15.3274
mp-1063600;-15.5639
mp-1063625;-15.1457
mp-1064406;-31.3619
mp-1064412;-31.3613
mp-1064428;-29.6332
mp-1064442;-31.3647
mp-1064469;-27.0101
mp-1064504;-27.0107
mp-1064525;-27.0929
mp-1064561;-27.0216
mp-1064902;-31.3611
mp-1064912;-31.3606
mp-1064926;-29.6012
mp-1064938;-31.364
mp-1066433;-34.5816
mp-1066444;-34.5771
mp-1066462;-34.3905
mp-1066469;-34.5804
mp-1067;-12.0299
mp-1067024;-20.7309
mp-1067060;-20.7233
mp-1067079;-20.343
mp-1067091;-20.7524
mp-1067383;-20.631
mp-1067391;-20.6121
mp-1067395;-34.9668
mp-1067402;-20.6155
mp-1067406;-20.804
mp-1067421;-34.9632
mp-1067440;-34.6103
mp-1067443;-20.7309
mp-1067450;-34.9675
mp-1067451;-17.5528
mp-1067478;-20.7232
mp-1067495;-20.3441
mp-1067507;-20.752
mp-1067574;-17.5529
mp-1067704;-17.5513
mp-1067842;-17.5513
mp-1068572;-28.0491
mp-1068590;-28.0509
mp-1068612;-28.0521
mp-1068628;-27.4991
mp-1068632;-23.9899
mp-1068701;-24.0008
mp-1068790;-23.0502
mp-1068806;-24.4073
mp-1068822;-23.9884
mp-1068878;-24.0005
mp-1068947;-23.0578
mp-1068960;-20.1754
mp-1068970;-24.4082
mp-1068982;-20.1812
mp-1069013;-19.7456
mp-1069018;-20.236
mp-1069440;-20.1868
mp-1069448;-20.1868
mp-1069458;-20.2446
mp-1069459;-19.8628
mp-1069462;-33.0177
mp-1069512;-33.0177
mp-1069527;-33.0171
mp-1069563;-33.0169
mp-1069565;-32.5281
mp-1069606;-32.915
mp-1069621;-33.0181
mp-1069629;-32.5291
mp-1069657;-32.9134
mp-1069686;-33.0179
mp-1069731;-32.5254
mp-1069757;-32.9164
mp-1070237;-23.9828
mp-1070282;-23.9925
mp-1070324;-23.0459
mp-1070362;-24.3761
mp-1070408;-48.0415
mp-1070470;-33.018
mp-1070522;-33.0182
mp-1070577;-32.5218
mp-1070583;-20.6591
mp-1070593;-48.0506
mp-1070619;-32.9175
mp-1070674;-46.5947
mp-1070677;-20.668
mp-1070712;-48.0615
mp-1070717;-20.2144
mp-1070734;-20.1772
mp-1070756;-20.1832
mp-1070768;-20.4597
mp-1070776;-19.7516
mp-1070785;-20.236
mp-1070842;-45.5564
mp-1070877;-45.5522
mp-1070942;-45.1158
mp-1070947;-45.4736
mp-1071471;-49.1263
mp-1071485;-49.1245
mp-1071526;-48.4898
mp-1071537;-49.0249
mp-1072073;-31.912
mp-1072128;-31.9091
mp-1072147;-31.8978
mp-1072154;-31.8831
mp-1072922;-28.9264
mp-1072948;-28.9183
mp-1072977;-28.8138
mp-1076948;-28.9263
mp-1077213;-20.2185
mp-1077438;-28.9227
mp-1077573;-28.9231
mp-1077777;-30.9722
mp-1078094;-36.393
mp-1078110;-35.4703
mp-1078485;-64.9187
mp-1079240;-23.2452
mp-1079639;-64.9184
mp-1079814;-89.6421
mp-1079868;-44.2364
mp-1080398;-28.9266
mp-1080767;-62.6763
mp-1092253;-64.9176
mp-1095525;-65.7186
mp-1096765;-120.703
mp-1101660;-124.653
mp-1101956;-80.2721
mp-1102075;-71.4349
mp-1103088;-52.6295
mp-1103163;-69.6681
mp-1103949;-33.5555
mp-1103992;-125.261
mp-1104901;-125.26
mp-1106237;-87.6851
mp-1114822;-34.8713
mp-1114969;-44.1904
mp-1115081;-72.8176
mp-1115375;-138.187
mp-1115395;-17.6047
mp-1115501;-31.3993
mp-1115637;-60.3854
mp-1115706;-23.5109
mp-1115786;-11.6002
mp-1116021;-50.7864
mp-1116204;-13.6766
mp-1117593;-34.0811
mp-1117910;-241.742
mp-1117938;-79.0619
mp-1119509;-98.1728
mp-1119513;-61.8514
mp-1119521;-31.8428
mp-1120976;-54.4104
mp-1121169;-155.833
mp-1121422;-232.243
mp-1121593;-55.6087
mp-1122042;-68.5248
mp-1123624;-117.087
mp-1124355;-563.944
mp-1124804;-96.8132
mp-1124947;-33.0176
mp-1125186;-252.593
mp-1125542;-1163.99
mp-1125632;-233.059
mp-1126122;-35.6839
mp-1126411;-255.986
mp-1126574;-88.2986
mp-1126860;-688.246
mp-1126963;-688.214
mp-1127129;-200.43
mp-1127229;-100.14
mp-1127261;-145.737
mp-1127337;-104.657
mp-1127643;-123.078
mp-1127825;-148.991
mp-1128069;-163.091
mp-1128435;-158.039
mp-1128688;-276.394
mp-1129248;-278.385
mp-1129310;-276.976
mp-1129375;-278.153
mp-1129842;-398.718
mp-1130071;-139.097
mp-1130155;-291.472
mp-1130205;-511.533
mp-1130281;-511.801
mp-1130862;-87.9424
mp-1131180;-146.459
mp-1131932;-257.539
mp-1132271;-412.487
mp-1132304;-411.788
mp-1132592;-184.473
mp-1132749;-33.0171
mp-1133067;-606.576
mp-1133340;-48.0574
mp-1134314;-21.0775
mp-1135635;-143.602
mp-1135693;-108.818
mp-1135790;-119.905
mp-1136368;-252.579
mp-1136389;-345.436
mp-1136493;-125.983
mp-1136732;-108.322
mp-1136738;-313.428
mp-1136903;-77.0763
mp-1136937;-139.665
mp-1137740;-239.519
mp-1138657;-49.1278
mp-1139074;-65.5979
mp-1139951;-330.971
mp-1140039;-6.64095
mp-1140062;-40.5712
mp-1140309;-34.4054
mp-1140668;-13.795
mp-1140687;-187.943
mp-1140868;-196.032
mp-1140886;-22.0229
mp-1140938;-20.0681
mp-1141036;-49.0375
mp-1141117;-44.9294
mp-1141296;-45.3588
mp-1141491;-19.0117
mp-1141517;-80.2161
mp-1141782;-19.151
mp-1141817;-31.83
mp-1142035;-28.6758
mp-1142154;-11.4602
mp-11422;-15.4092
mp-1142254;-62.7049
mp-1142301;-20.1836
mp-1142668;-116.957
mp-1142704;-80.2665
mp-1142729;-402.621
mp-1142971;-155.726
mp-1143133;-303.112
mp-1143390;-43.1172
mp-1143925;-875.081
mp-1144032;-84.9853
mp-1144158;-303.129
mp-1144400;-648.428
mp-1144407;-80.2845
mp-1144908;-112.477
mp-1145149;-463.062
mp-1145680;-275.222
mp-1145925;-120.697
mp-1146153;-275.364
mp-1146305;-49.1288
mp-1146992;-126.833
mp-1148158;-154.907
mp-11483;-15.2268
mp-1148649;-161.919
mp-1149395;-50.8557
mp-1149410;-192.534
mp-1149426;-72.8658
mp-1149643;-194.649
mp-11501;-26.9448
mp-1150351;-228.616
mp-1150570;-28.5944
mp-1150574;-29.3452
mp-1150821;-99.1855
mp-1150839;-67.9379
mp-1151080;-391.046
mp-1152929;-109.948
mp-1153847;-90.6434
mp-1153988;-95.7426
mp-1155366;-111.229
mp-1155505;-110.783
mp-1156942;-114.582
mp-1157954;-832.222
mp-1158591;-40.9061
mp-1158914;-136.716
mp-1159009;-40.8442
mp-1159142;-276.368
mp-1159225;-40.1344
mp-1159363;-85.9668
mp-11594;-48.3492
mp-1159573;-104.164
mp-1159602;-573.64
mp-1159720;-24.4129
mp-1160475;-116.401
mp-1160814;-85.4794
mp-1160881;-40.8152
mp-1161266;-114.165
mp-1161454;-1024.06
mp-1161468;-573.64
mp-1162057;-68.8552
mp-1162708;-162.061
mp-1162985;-162.061
mp-1163178;-403.977
mp-1163515;-135.849
mp-1163593;-861.724
mp-1163639;-403.961
mp-1164360;-108.325
mp-1164488;-122.349
mp-1164932;-128.247
mp-1164935;-277.27
mp-1164954;-40.9493
mp-1164955;-52.6749
mp-1164992;-93.336
mp-1165068;-125.323
mp-1165126;-93.3711
mp-1165179;-42.1664
mp-1165207;-42.4901
mp-1165733;-234.689
mp-1165827;-479.596
mp-1165985;-349.365
mp-1166043;-221.972
mp-1166045;-185.349
mp-1166275;-57.4383
mp-1166566;-442.737
mp-1167195;-194.562
mp-1167517;-122.932
mp-1168157;-197.169
mp-1169558;-809.257
mp-1169621;-807.807
mp-1170147;-394.282
mp-1170763;-163.341
mp-1171233;-304.26
mp-1171575;-227.301
mp-1172005;-67.8641
mp-1172526;-272.823
mp-1172845;-123.624
mp-11743;-23.4981
mp-1179757;-312.265
mp-1179814;-195.935
mp-1179821;-293.678
mp-1179829;-293.424
mp-1180370;-118.176
mp-1180424;-116.117
mp-1180994;-6.63175
mp-1181285;-217.038
mp-1181584;-273.445
mp-1182583;-16.8295
mp-1185410;-38.4282
mp-1185582;-250.525
mp-1185859;-11.7715
mp-1186271;-243.33
mp-1186771;-6.10736
mp-1186774;-6.23197
mp-1186780;-12.2293
mp-1188642;-87.6852
mp-1189340;-142.232
mp-1191035;-163.313
mp-1191737;-68.5912
mp-1192213;-144.144
mp-1194463;-154.952
mp-1195896;-313.83
mp-1196113;-375.896
mp-1196833;-389.461
mp-1197174;-274.275
mp-1197814;-217.049
mp-1197989;-313.828
mp-1198150;-155.75
mp-1200453;-293.6
mp-1201065;-282.897
mp-1201852;-504.137
mp-1202835;-313.827
mp-1203133;-375.918
mp-1204989;-264.061
mp-1205321;-87.4347
mp-12118;-21.3334
mp-1216736;-187.946
mp-1217027;-40.0987
mp-1220079;-14.965
mp-1221975;-35.9989
mp-12265;-59.6614
mp-1226850;-22.2699
mp-1230039;-228.328
mp-1230498;-232.243
mp-1230500;-116.957
mp-1230698;-364.432
mp-1230762;-395.659
mp-1231296;-330.959
mp-1231663;-146.459
mp-1232297;-19.6141
mp-1237143;-217.1
mp-1237221;-20.1811
mp-1237534;-365.072
mp-1237570;-123.61
mp-1239745;-511.532
mp-1239912;-67.9376
mp-1239965;-29.3454
mp-1240044;-54.4106
mp-1240391;-148.991
mp-1240448;-40.9493
mp-1240549;-72.8662
mp-1240586;-24.4124
mp-1240632;-43.1186
mp-1240717;-55.6088
mp-1241051;-119.905
mp-1241435;-402.538
mp-1242371;-42.4902
mp-1242404;-111.23
mp-1242497;-403.957
mp-1242540;-28.594
mp-1242792;-42.1666
mp-1243095;-162.063
mp-1243177;-52.675
mp-1243249;-218.879
mp-1243250;-155.728
mp-1243840;-40.1027
mp-1248130;-49.1181
mp-1248793;-44.2263
mp-1249069;-81.6716
mp-1249821;-3.92388
mp-1249955;-163.337
mp-1250030;-49.1273
mp-1250704;-40.0392
mp-1251192;-12.0327
mp-1252832;-16.9473
mp-1252998;-20.6314
mp-1253282;-54.7594
mp-1253380;-16.9719
mp-1253944;-81.67
mp-1255012;-25.6672
mp-1256345;-40.0307
mp-1256381;-12.0082
mp-1256437;-25.6672
mp-1257315;-19.2466
mp-1257336;-12.0327
mp-1257574;-33.017
mp-1258108;-49.1268
mp-1258159;-0.0370718
mp-1258160;-80.2763
mp-1258282;-1.07773
mp-1258423;-33.0155
mp-1258426;-0.0370718
mp-1258485;-91.5289
mp-1258627;-28.068
mp-1258971;-11.6102
mp-1259078;-1.87515
mp-1259208;-12.0082
mp-1259341;-20.6239
mp-1260453;-16.9473
mp-1260568;-52.8047
mp-1260592;-49.1174
mp-1260898;-16.9473
mp-1261195;-20.6314
mp-1261378;-1.07773
mp-1262105;-54.7881
mp-1262134;-16.9719
mp-1262833;-28.0508
mp-1263063;-16.9473
mp-1263090;-11.6102
mp-1263208;-1197.58
mp-1263233;-1.07773
mp-1263347;-1676.95
mp-1263821;-2.36452
mp-1264161;-163.347
mp-1264539;-20.6239
mp-1264673;-823.81
mp-1264832;-44.1866
mp-1266667;-611.28
mp-1266702;-1.07773
mp-1267114;-80.274
mp-1267146;-16.9719
mp-1267306;-631.454
mp-1267849;-16.9719
mp-12780;-34.5484
mp-12919;-45.5541
mp-1299942;-64.1127
mp-1300125;-35.5202
mp-1300137;-44.2403
mp-1300278;-28.0496
mp-1300305;-34.4156
mp-1300309;-28.9353
mp-1300528;-72.1994
mp-1300666;-17.5774
mp-1300906;-49.2186
mp-1300992;-20.2347
mp-13070;-54.7752
mp-13132;-14.7265
mp-1324129;-878.456
mp-1325397;-387.283
mp-1326047;-359.673
mp-1326599;-14.9592
mp-1326726;-407.86
mp-13272;-11.7051
mp-1327240;-489.9
mp-1327891;-283.89
mp-1329705;-626.637
mp-1334065;-602.072
mp-1336758;-271.876
mp-1337168;-293.797
mp-1337737;-813.765
mp-13398;-33.0169
mp-1340982;-184.875
mp-1346666;-264.276
mp-1349404;-98.5441
mp-1350424;-552.802
mp-1351082;-408.49
mp-1353639;-217.147
mp-1354069;-384.334
mp-1354679;-376.119
mp-1354952;-501.666
mp-1355968;-202.591
mp-1357271;-501.609
mp-1358032;-155.667
mp-1358106;-203.751
mp-1358739;-376.021
mp-13590;-78.9649
mp-1359029;-187.995
mp-1359931;-203.986
mp-1360255;-313.991
mp-1362111;-483.37
mp-1363587;-17.5495
mp-1364247;-491.802
mp-1364516;-490.011
mp-1367497;-114.724
mp-1369030;-273.871
mp-1369150;-217.004
mp-1371561;-293.555
mp-1371741;-252.738
mp-1375264;-249.329
mp-1379056;-313.988
mp-1380263;-312.431
mp-1380882;-87.4972
mp-1380926;-48.6791
mp-1381268;-68.4726
mp-1381430;-50.9614
mp-1382008;-17.6048
mp-1382615;-80.3075
mp-1383045;-69.6837
mp-1385379;-187.925
mp-1385514;-90.6036
mp-1387417;-196.052
mp-1388362;-273.772
mp-1389473;-12.2304
mp-1390078;-3.87769
mp-1390129;-22.3375
mp-1392416;-77.554
mp-1393028;-241.494
mp-1393343;-196.013
mp-1394352;-35.1168
mp-1394765;-187.762
mp-1398178;-249.233
mp-1401963;-40.6699
mp-1402673;-241.474
mp-1403972;-54.791
mp-1404866;-20.1045
mp-1406726;-6.1997
mp-1409391;-6.13899
mp-1411251;-3.86031
mp-1412944;-17.2896
mp-1413775;-38.2656
mp-1414588;-19.6522
mp-1415188;-59.8061
mp-1415216;-22.1208
mp-1415337;-40.5041
mp-1415528;-52.6637
mp-1415922;-144.253
mp-1416025;-48.3812
mp-1416057;-20.6244
mp-1416220;-57.6504
mp-1416501;-60.353
mp-1417290;-38.4148
mp-1417347;-81.7209
mp-1417397;-36.4102
mp-1418009;-34.9696
mp-1418275;-16.8566
mp-1419355;-11.8597
mp-1419423;-49.0435
mp-1419904;-65.7255
mp-1420131;-40.0368
mp-1420488;-30.9439
mp-1420609;-45.3464
mp-1420624;-70.2101
mp-1421122;-29.3032
mp-1422184;-44.7747
mp-1422530;-12.2464
mp-1423010;-51.0026
mp-1423214;-89.6531
mp-1423276;-30.6752
mp-1423394;-68.5915
mp-1423455;-35.545
mp-1423501;-15.5988
mp-1423504;-34.872
mp-1423949;-6.66944
mp-1423999;-80.2372
mp-1424093;-14.7236
mp-1424480;-20.651
mp-1424503;-123.842
mp-1424781;-34.4814
mp-1424809;-146.409
mp-1424813;-38.927
mp-1425159;-27.2758
mp-1425463;-44.2125
mp-1425688;-87.6969
mp-1425788;-252.406
mp-1426124;-151.395
mp-1426323;-81.506
mp-1426587;-45.2541
mp-1426726;-42.6431
mp-1426778;-45.5461
mp-1427148;-79.0086
mp-1427159;-23.4952
mp-1427770;-23.3458
mp-1428520;-62.6941
mp-1429242;-66.9316
mp-1429770;-69.0583
mp-1430061;-34.0608
mp-1430311;-34.5671
mp-1431396;-25.7296
mp-1431723;-163.323
mp-1432078;-23.487
mp-1432218;-23.1222
mp-1432625;-44.1569
mp-1433310;-124.46
mp-1434395;-11.7563
mp-1434695;-71.4562
mp-1434771;-31.8281
mp-1434885;-93.0956
mp-1435116;-43.6566
mp-1435213;-45.055
mp-1435813;-62.6286
mp-1436117;-125.261
mp-1436276;-17.055
mp-1437009;-16.7435
mp-1437302;-123.804
mp-1437574;-15.333
mp-1437618;-50.1925
mp-1437698;-31.3613
mp-1437701;-23.9997
mp-1437838;-23.1613
mp-1437929;-23.4524
mp-1438086;-16.7146
mp-1438131;-16.9872
mp-1438502;-31.9846
mp-1438579;-26.9488
mp-1438602;-19.2493
mp-1438908;-27.0218
mp-1438909;-11.7152
mp-1439037;-14.9496
mp-1439159;-7.87361
mp-1439221;-15.1482
mp-1439300;-6.14173
mp-1439568;-32.4717
mp-1439600;-6.26109
mp-1439644;-22.0375
mp-1439661;-31.9113
mp-1439681;-15.4152
mp-1439862;-20.1989
mp-1439888;-42.9116
mp-1440081;-12.0186
mp-1440348;-11.4635
mp-1440498;-18.1569
mp-1440579;-20.7224
mp-1440601;-15.8859
mp-1440661;-12.0195
mp-1440844;-24.8686
mp-1441142;-21.3071
mp-1441246;-13.6619
mp-1441265;-17.5353
mp-1441500;-8.89574
mp-1441994;-39.1526
mp-1442231;-18.6951
mp-1442345;-71.1803
mp-1442657;-52.9573
mp-1443089;-36.0202
mp-1458;-81.518
mp-1504074;-123.533
mp-1504180;-61.7988
mp-1514554;-151.533
mp-1523487;-128.299
mp-1523708;-241.324
mp-1523871;-21.1133
mp-1524096;-155.717
mp-1524249;-125.324
mp-1524286;-67.8482
mp-1524450;-443.036
mp-1524505;-634.837
mp-1524911;-77.1092
mp-1525371;-90.7177
mp-1525584;-95.8276
mp-1525605;-143.756
mp-1525606;-104.819
mp-1536189;-161.858
mp-1536366;-50.9147
mp-1536506;-112.712
mp-1536520;-219.057
mp-1536828;-52.7169
mp-1536987;-108.535
mp-1537105;-345.488
mp-1537406;-108.298
mp-1537516;-40.9314
mp-1537649;-171.738
mp-1537755;-40.2046
mp-1537785;-80.258
mp-1537849;-29.3636
mp-1537925;-55.5719
mp-1538103;-104.73
mp-1538185;-277.344
mp-1538194;-254.425
mp-1538260;-330.609
mp-1538292;-155.857
mp-1538351;-123.142
mp-1538397;-111.123
mp-1538566;-40.848
mp-1538596;-69.1611
mp-1538601;-145.773
mp-1539959;-77.6041
mp-1540102;-59.8377
mp-1540109;-77.6039
mp-1540190;-40.0298
mp-1540818;-59.8376
mp-1540927;-12.0209
mp-1541485;-17.5852
mp-1541632;-40.0399
mp-1541720;-17.5851
mp-1541907;-12.0102
mp-1543389;-151.534
mp-1543407;-151.534
mp-1543730;-275.412
mp-1544107;-278.549
mp-1544239;-647.484
mp-1546074;-875.1
mp-1546451;-139.182
mp-1546727;-931.751
mp-1546821;-573.701
mp-15639;-30.645
mp-15671;-89.6587
mp-15686;-29.3061
mp-1583518;-17.5475
mp-1583528;-627.195
mp-1586185;-60.9989
mp-1586297;-14.6708
mp-1586312;-18.7325
mp-1586761;-241.467
mp-1587192;-30.711
mp-1587320;-17.691
mp-1587511;-21.7516
mp-1587569;-17.5024
mp-1587664;-11.7436
mp-1587791;-37.5406
mp-1587830;-17.7079
mp-1587841;-28.3827
mp-1588222;-39.0841
mp-1588250;-25.3182
mp-1588332;-50.2063
mp-1588421;-36.0474
mp-1588436;-24.405
mp-1588467;-21.266
mp-1588535;-6.76953
mp-15886;-69.1526
mp-1588652;-26.9213
mp-1588690;-15.6461
mp-1589748;-47.1013
mp-1589843;-23.451
mp-1590137;-31.632
mp-1590342;-17.7143
mp-1590383;-10.7726
mp-1590563;-23.9118
mp-1591057;-81.7848
mp-1591286;-45.4094
mp-1591344;-32.2932
mp-1591644;-27.4949
mp-1591833;-18.8886
mp-1591856;-17.9921
mp-1591990;-15.8185
mp-1592000;-5.60016
mp-1592138;-30.7748
mp-1592201;-12.6507
mp-1592257;-24.405
mp-1592306;-92.2212
mp-1592548;-23.6113
mp-1592681;-89.3039
mp-1592929;-11.2867
mp-1592934;-44.6257
mp-1593030;-16.9332
mp-1593146;-27.1182
mp-1593292;-16.16
mp-1593485;-20.451
mp-1593514;-20.5368
mp-1593517;-38.8713
mp-1593550;-17.5024
mp-1593890;-15.3247
mp-1593897;-49.0507
mp-1593983;-40.8329
mp-1593994;-6.49435
mp-1594194;-71.1856
mp-1594397;-31.8849
mp-1594775;-12.7508
mp-1595;-62.6953
mp-1595115;-31.2055
mp-1595146;-14.9464
mp-1595178;-23.3302
mp-1595200;-45.3251
mp-1595485;-38.9333
mp-1595559;-34.8349
mp-1595664;-63.7172
mp-1595692;-17.7061
mp-1595997;-6.0916
mp-1596260;-20.5368
mp-1596498;-60.2414
mp-1596632;-14.9464
mp-1596668;-20.1569
mp-1596991;-66.9284
mp-1597037;-10.5314
mp-1597063;-7.55668
mp-1597180;-44.7148
mp-1597279;-81.4963
mp-1597295;-71.4073
mp-1597924;-59.628
mp-1598367;-69.0233
mp-1598430;-52.8189
mp-1598944;-70.6892
mp-1599172;-34.4613
mp-1599245;-48.7118
mp-1599329;-125.104
mp-1599397;-68.388
mp-1599746;-80.129
mp-1599763;-45.0903
mp-1599931;-98.4671
mp-1600787;-51.1969
mp-1600789;-44.0769
mp-1601011;-53.1788
mp-1601231;-44.099
mp-1601468;-43.8466
mp-1601744;-61.7331
mp-1601930;-50.6265
mp-1602237;-65.6195
mp-1602333;-71.337
mp-1602400;-69.6797
mp-1602496;-32.9397
mp-1602706;-34.4832
mp-1603464;-87.5723
mp-1603586;-39.9786
mp-1604315;-44.4612
mp-1605083;-123.851
mp-1605868;-151.845
mp-1606037;-144.764
mp-1607666;-88.6855
mp-1609282;-60.2068
mp-1609434;-16.3781
mp-1609620;-15.5218
mp-1609765;-16.0264
mp-1610120;-20.8045
mp-1610445;-79.785
mp-1610750;-17.1308
mp-1610772;-16.9566
mp-1610876;-34.6113
mp-1611047;-123.686
mp-1611533;-16.7
mp-1611785;-34.3904
mp-1612053;-123.411
mp-1612626;-15.4289
mp-1615632;-18.8141
mp-1616585;-146.47
mp-1617211;-23.2141
mp-1617444;-31.9864
mp-1619829;-35.4443
mp-1620738;-55.9988
mp-1621931;-35.2317
mp-1623102;-241.486
mp-1623559;-196.078
mp-1624219;-22.2509
mp-1624491;-248.699
mp-1624542;-3.80706
mp-1625463;-39.8937
mp-1626319;-5.97874
mp-1626730;-187.762
mp-1627315;-187.902
mp-1627579;-20.6767
mp-1628025;-3.84422
mp-1628297;-6.38071
mp-1629253;-602.064
mp-1637561;-407.884
mp-1637964;-123.72
mp-1638303;-34.0562
mp-1638420;-48.9862
mp-1654458;-90.618
mp-1660018;-252.355
mp-1667949;-11.7009
mp-1667995;-19.2495
mp-1668261;-11.4635
mp-1668524;-20.7234
mp-1668873;-15.8878
mp-1668878;-12.03
mp-1670241;-43.6734
mp-1670325;-151.395
mp-1670465;-44.2215
mp-1671253;-71.039
mp-1672060;-17.0538
mp-1672085;-20.2411
mp-1672136;-22.1001
mp-1672509;-144.254
mp-1672603;-49.0915
mp-1672945;-7.88055
mp-1673092;-16.7488
mp-1673844;-124.398
mp-1674159;-87.7594
mp-1674211;-23.3895
mp-1674216;-31.8984
mp-1674252;-15.3312
mp-1674280;-24.0015
mp-1674528;-123.511
mp-1675118;-80.2388
mp-1675661;-16.8566
mp-1675698;-17.605
mp-1676059;-52.9571
mp-1676084;-80.3127
mp-1676597;-50.9614
