material_id;energy
mp-1019651;-20.668
mp-1019698;-34.293
mp-1019833;-34.2952
mp-1019989;-34.3674
mp-1021503;-45.1403
mp-1023376;-45.141
mp-10426;-60.3439
mp-1045083;-124.621
mp-1045102;-124.654
mp-1045138;-249.657
mp-1045145;-124.605
mp-1045282;-249.581
mp-10464;-69.6828
mp-1048932;-24.7235
mp-1048936;-23.9195
mp-1048940;-24.7257
mp-1049051;-46.4347
mp-1049058;-46.2489
mp-1049059;-46.4367
mp-1051901;-35.0927
mp-1051920;-35.0868
mp-1051925;-35.2267
mp-1056956;-15.8854
mp-1056964;-15.887
mp-1056979;-14.946
mp-1056981;-15.8878
mp-1057066;-15.8854
mp-1057078;-15.887
mp-1057104;-14.946
mp-1057107;-15.8878
mp-1057283;-16.7405
mp-1057291;-16.7512
mp-1057305;-16.9569
mp-1057314;-16.7476
mp-1057421;-15.8854
mp-1057432;-15.887
mp-1057444;-14.946
mp-1057448;-15.8878
mp-1057774;-15.8854
mp-1057783;-15.887
mp-1057805;-14.946
mp-1057807;-15.8878
mp-1057895;-15.8854
mp-1057903;-15.887
mp-1057929;-15.8878
mp-1057931;-14.946
mp-1058250;-15.8854
mp-1058260;-15.887
mp-1058276;-15.8878
mp-1058277;-14.946
mp-1058408;-15.8854
mp-1058423;-15.887
mp-1058437;-14.946
mp-1058443;-15.8878
mp-1058498;-17.0618
mp-1058510;-17.0545
mp-1058525;-16.0161
mp-1058529;-17.0541
mp-1058573;-15.8854
mp-1058582;-15.887
mp-1058586;-10.1987
mp-1058593;-15.8854
mp-1058598;-10.2031
mp-1058600;-15.887
mp-1058605;-15.8878
mp-1058608;-14.946
mp-1058619;-14.946
mp-1058621;-15.8878
mp-1058629;-10.2031
mp-1058630;-9.76165
mp-1058676;-15.8854
mp-1058685;-15.887
mp-1058708;-14.946
mp-1058709;-15.8878
mp-1058827;-15.8854
mp-1058841;-15.887
mp-1058861;-15.8878
mp-1058865;-14.946
mp-1059047;-15.8854
mp-1059054;-15.887
mp-1059069;-14.946
mp-1059073;-15.8878
mp-1059154;-15.8854
mp-1059169;-15.887
mp-1059190;-14.946
mp-1059194;-15.8878
mp-1059238;-15.8854
mp-1059247;-15.887
mp-1059266;-14.946
mp-1059268;-15.8878
mp-1059347;-15.8854
mp-1059358;-15.887
mp-1059379;-14.946
mp-1059380;-15.8878
mp-1059562;-15.8854
mp-1059573;-15.887
mp-1059605;-14.946
mp-1059607;-15.8878
mp-1059782;-15.8854
mp-1059797;-15.887
mp-1059826;-14.946
mp-1059832;-15.8878
mp-1059996;-17.6053
mp-1060025;-15.8854
mp-1060031;-17.6037
mp-1060034;-15.887
mp-1060053;-17.1281
mp-1060061;-15.8878
mp-1060062;-14.946
mp-1060065;-15.8854
mp-1060078;-15.887
mp-1060080;-17.6049
mp-1060087;-14.7231
mp-1060094;-15.8854
mp-1060103;-14.724
mp-1060109;-15.887
mp-1060111;-14.946
mp-1060116;-15.8878
mp-1060129;-15.5201
mp-1060133;-14.725
mp-1060138;-14.946
mp-1060146;-15.8878
mp-1060164;-15.8854
mp-1060186;-15.887
mp-10602;-27.9856
mp-1060215;-14.946
mp-1060218;-15.8878
mp-1060313;-15.8854
mp-1060326;-15.887
mp-1060329;-15.8854
mp-1060342;-15.887
mp-1060361;-14.946
mp-1060368;-15.8878
mp-1060377;-14.946
mp-1060381;-15.8878
mp-1060390;-15.8854
mp-1060405;-15.887
mp-1060442;-14.946
mp-1060444;-15.8878
mp-1060727;-8.00861
mp-1060765;-8.00343
mp-1060796;-7.93449
mp-1060820;-8.00857
mp-1060975;-15.8854
mp-1060987;-15.887
mp-1061033;-14.946
mp-1061037;-15.8878
mp-1061043;-15.8854
mp-1061051;-15.594
mp-1061066;-15.887
mp-1061074;-15.6024
mp-1061104;-14.946
mp-1061105;-15.429
mp-1061112;-15.8878
mp-1061121;-15.6081
mp-1061194;-15.8854
mp-1061215;-15.887
mp-1061242;-15.8854
mp-1061253;-14.946
mp-1061260;-15.8878
mp-1061261;-15.887
mp-1061292;-14.946
mp-1061296;-15.8878
mp-1061377;-15.8854
mp-1061393;-15.887
mp-1061431;-14.946
mp-1061433;-15.8878
mp-1061861;-20.1508
mp-1061904;-20.1501
mp-1061932;-3.93708
mp-1061937;-20.1533
mp-1061959;-20.9764
mp-1061962;-19.7862
mp-1061963;-3.93469
mp-1061965;-20.155
mp-1061981;-3.66675
mp-1061983;-3.80864
mp-1061988;-21.005
mp-1062005;-20.2983
mp-1062034;-7.15083
mp-1062038;-20.3009
mp-1062069;-7.161
mp-1062091;-19.7975
mp-1062097;-6.4213
mp-1062100;-7.16255
mp-1062124;-19.7975
mp-1062132;-18.7858
mp-1062249;-10.0257
mp-1062257;-3.93343
mp-1062265;-10.1168
mp-1062295;-10.3496
mp-1062299;-10.1357
mp-1062301;-3.93028
mp-1062317;-3.65135
mp-1062326;-3.79264
mp-1062603;-20.131
mp-1062632;-20.1356
mp-1062650;-20.9086
mp-1062654;-20.1436
mp-1062663;-20.2682
mp-1062680;-20.1373
mp-1062705;-20.8962
mp-1062730;-20.2832
mp-1062755;-17.5691
mp-1062773;-17.5745
mp-1062785;-17.5663
mp-1062786;-17.5986
mp-1062978;-5.8542
mp-1063017;-5.93091
mp-1063041;-5.07317
mp-1063069;-5.92544
mp-1063322;-29.0381
mp-1063329;-29.038
mp-1063346;-29.0391
mp-1063347;-29.1407
mp-1063426;-20.1436
mp-1063471;-20.1374
mp-1063494;-20.8926
mp-1063524;-20.2829
mp-1063532;-15.3368
mp-1063568;-15.3274
mp-1063600;-15.5639
mp-1063625;-15.1457
mp-1064406;-31.3619
mp-1064412;-31.3613
mp-1064428;-29.6332
mp-1064442;-31.3647
mp-1064469;-27.0101
mp-1064504;-27.0107
mp-1064525;-27.0929
mp-1064561;-27.0216
mp-1064902;-31.3611
mp-1064912;-31.3606
mp-1064926;-29.6012
mp-1064938;-31.364
mp-1065926;-40.7004
mp-1065966;-40.6909
mp-1065988;-40.1519
mp-1066033;-40.6838
mp-1066433;-34.5816
mp-1066444;-34.5771
mp-1066462;-34.3905
mp-1066469;-34.5804
mp-1066713;-40.7008
mp-1066745;-40.6912
mp-1066764;-40.1664
mp-1066808;-40.6844
mp-1066882;-19.3418
mp-1066920;-19.3189
mp-1066966;-19.1799
mp-1067;-12.0299
mp-1067012;-19.2406
mp-1067024;-20.7309
mp-1067060;-20.7233
mp-1067079;-20.343
mp-1067091;-20.7524
mp-1067383;-20.631
mp-1067391;-20.6121
mp-1067395;-34.9668
mp-1067402;-20.6155
mp-1067406;-20.804
mp-1067421;-34.9632
mp-1067440;-34.6103
mp-1067443;-20.7309
mp-1067448;-5.05269
mp-1067450;-34.9675
mp-1067451;-17.5528
mp-1067474;-5.07372
mp-1067478;-20.7232
mp-1067495;-20.3441
mp-1067497;-5.02164
mp-1067507;-20.752
mp-1067511;-4.50195
mp-1067574;-17.5529
mp-1067704;-17.5513
mp-1067842;-17.5513
mp-1068572;-28.0491
mp-1068590;-28.0509
mp-1068612;-28.0521
mp-1068628;-27.4991
mp-1068632;-23.9899
mp-1068701;-24.0008
mp-1068790;-23.0502
mp-1068806;-24.4073
mp-1068822;-23.9884
mp-1068876;-25.3948
mp-1068878;-24.0005
mp-1068903;-25.3897
mp-1068908;-23.9971
mp-1068928;-25.3947
mp-1068940;-24.6114
mp-1068947;-23.0578
mp-1068952;-25.5324
mp-1068960;-20.1754
mp-1068961;-25.3895
mp-1068970;-24.4082
mp-1068982;-20.1812
mp-1068989;-24.6146
mp-1069002;-25.5329
mp-1069013;-19.7456
mp-1069018;-20.236
mp-1069019;-23.998
mp-1069051;-36.1997
mp-1069071;-36.2203
mp-1069097;-35.6129
mp-1069100;-36.1686
mp-1069137;-23.1348
mp-1069180;-24.2802
mp-1069303;-58.2809
mp-1069330;-27.0723
mp-1069387;-27.0199
mp-1069391;-58.2786
mp-1069431;-26.663
mp-1069440;-20.1868
mp-1069448;-20.1868
mp-1069456;-58.5846
mp-1069458;-20.2446
mp-1069459;-19.8628
mp-1069462;-33.0177
mp-1069489;-27.0193
mp-1069512;-33.0177
mp-1069527;-33.0171
mp-1069540;-58.2823
mp-1069563;-33.0169
mp-1069565;-32.5281
mp-1069606;-32.915
mp-1069621;-33.0181
mp-1069629;-32.5291
mp-1069657;-32.9134
mp-1069686;-33.0179
mp-1069731;-32.5254
mp-1069757;-32.9164
mp-1069874;-34.3813
mp-1069967;-34.3738
mp-1069983;-32.1192
mp-1070011;-35.0411
mp-1070013;-32.1276
mp-1070036;-32.0319
mp-1070062;-32.1302
mp-1070153;-34.4826
mp-1070237;-23.9828
mp-1070282;-23.9925
mp-1070324;-23.0459
mp-1070362;-24.3761
mp-1070408;-48.0415
mp-1070470;-33.018
mp-1070522;-33.0182
mp-1070577;-32.5218
mp-1070580;-33.3191
mp-1070583;-20.6591
mp-1070593;-48.0506
mp-1070608;-33.3208
mp-1070619;-32.9175
mp-1070633;-31.7785
mp-1070638;-33.4468
mp-1070674;-46.5947
mp-1070677;-20.668
mp-1070712;-48.0615
mp-1070717;-20.2144
mp-1070734;-20.1772
mp-1070741;-25.3956
mp-1070756;-20.1832
mp-1070760;-25.3911
mp-1070768;-20.4597
mp-1070776;-19.7516
mp-1070785;-20.236
mp-1070786;-24.6442
mp-1070792;-25.5244
mp-1070842;-45.5564
mp-1070877;-45.5522
mp-1070942;-45.1158
mp-1070947;-45.4736
mp-10712;-40.1308
mp-1071471;-49.1263
mp-1071485;-49.1245
mp-1071526;-48.4898
mp-1071537;-49.0249
mp-1071747;-46.3144
mp-1071749;-46.3144
mp-1071752;-46.3143
mp-1071755;-42.6489
mp-1071820;-44.8675
mp-1071825;-44.8673
mp-1071830;-44.8276
mp-1071833;-44.8704
mp-1072073;-31.912
mp-1072128;-31.9091
mp-1072147;-31.8978
mp-1072154;-31.8831
mp-1072352;-46.3144
mp-1072364;-46.3145
mp-1072367;-42.6496
mp-1072372;-46.3144
mp-1072615;-40.8295
mp-1072624;-40.8201
mp-1072643;-40.5336
mp-1072661;-40.8222
mp-1072922;-28.9264
mp-1072948;-28.9183
mp-1072975;-38.4213
mp-1072977;-28.8138
mp-1075905;-39.8433
mp-1075908;-39.8439
mp-1075909;-39.8441
mp-1075910;-38.2915
mp-1076948;-28.9263
mp-1076957;-46.3143
mp-1076978;-46.3143
mp-1077127;-38.4673
mp-1077213;-20.2185
mp-1077262;-26.0988
mp-1077283;-46.3144
mp-1077377;-20.6723
mp-1077438;-28.9227
mp-1077503;-40.8657
mp-1077535;-40.8292
mp-1077573;-28.9231
mp-1077592;-46.3144
mp-1077754;-40.8628
mp-1077777;-30.9722
mp-1077816;-32.9915
mp-1077835;-40.8295
mp-1077911;-39.5835
mp-1077947;-36.2303
mp-1078016;-51.4741
mp-1078053;-31.5938
mp-1078094;-36.393
mp-1078096;-36.2347
mp-1078110;-35.4703
mp-1078423;-34.5583
mp-1078485;-64.9187
mp-1078492;-89.5497
mp-1078513;-81.4883
mp-1078609;-40.7853
mp-1078621;-30.8222
mp-1078701;-71.1201
mp-1078757;-47.476
mp-1078871;-72.4026
mp-1078910;-44.6014
mp-1078921;-67.2105
mp-1079060;-71.1326
mp-1079087;-45.8585
mp-1079154;-81.4868
mp-1079185;-72.3973
mp-1079240;-23.2452
mp-1079291;-71.1346
mp-1079556;-72.408
mp-1079590;-72.4033
mp-1079639;-64.9184
mp-1079653;-72.41
mp-1079697;-82.4334
mp-1079814;-89.6421
mp-1079865;-71.0691
mp-1079868;-44.2364
mp-1079952;-9.94835
mp-1080054;-47.4794
mp-1080398;-28.9266
mp-1080414;-38.4842
mp-1080441;-71.1234
mp-1080490;-71.1234
mp-1080495;-61.6666
mp-1080597;-89.6257
mp-1080708;-42.8359
mp-1080741;-71.1042
mp-1080767;-62.6763
mp-1080813;-72.4089
mp-1084756;-30.8204
mp-1084829;-30.8221
mp-10851;-71.1241
mp-1086653;-69.4061
mp-1087536;-71.1361
mp-1091364;-32.5888
mp-1092253;-64.9176
mp-1093989;-0.240508
mp-1094058;-379.936
mp-1094617;-14.3693
mp-1094620;-14.122
mp-1094621;-19.3428
mp-1094627;-13.8988
mp-1094632;-28.9872
mp-1094636;-17.4113
mp-1094637;-28.6897
mp-1094643;-28.8857
mp-1094648;-28.6555
mp-1094650;-28.9901
mp-1094654;-14.3116
mp-1094655;-78.8085
mp-1094661;-28.9018
mp-1094667;-28.5838
mp-1094672;-28.583
mp-1094729;-9.61034
mp-10948;-91.9305
mp-1094849;-4.8778
mp-1094850;-4.80315
mp-1094858;-9.44375
mp-1094863;-9.76234
mp-1094883;-4.88493
mp-1094992;-7.07741
mp-1095013;-8.13183
mp-1095123;-44.6034
mp-1095518;-134.539
mp-1095525;-65.7186
mp-1095537;-51.4502
mp-1095538;-51.448
mp-1095578;-43.8598
mp-1095653;-45.0163
mp-1095681;-59.4465
mp-1096765;-120.703
mp-1096829;-25.2411
mp-1097026;-35.9161
mp-1097825;-25.2491
mp-1097866;-45.1405
mp-1097878;-26.7714
mp-1100398;-10.5628
mp-1101067;-72.4082
mp-1101072;-67.1008
mp-1101660;-124.653
mp-1101733;-20.203
mp-1101912;-64.9979
mp-1101956;-80.2721
mp-1101984;-123.369
mp-1102075;-71.4349
mp-1102102;-134.539
mp-1102123;-100.198
mp-1102273;-53.3482
mp-1102396;-29.9688
mp-1102406;-100.211
mp-1102509;-45.0114
mp-1102522;-51.4557
mp-1102556;-123.372
mp-1102569;-114.355
mp-1102572;-123.37
mp-1102594;-43.8638
mp-1102686;-100.207
mp-1102759;-90.0792
mp-1103053;-51.458
mp-1103078;-90.0746
mp-1103088;-52.6295
mp-1103117;-51.4584
mp-1103163;-69.6681
mp-1103192;-123.374
mp-1103321;-90.2433
mp-1103350;-123.372
mp-1103379;-43.7273
mp-1103949;-33.5555
mp-1103992;-125.261
mp-1104901;-125.26
mp-1105170;-57.5775
mp-1105380;-128.486
mp-1105588;-162.514
mp-1105788;-163.642
mp-1106082;-83.6306
mp-1106143;-38.8271
mp-1106237;-87.6851
mp-1112600;-45.4182
mp-1113133;-45.3944
mp-1114723;-94.9803
mp-1114737;-71.1971
mp-1114739;-95.0715
mp-1114759;-99.0262
mp-1114795;-71.1902
mp-1114822;-34.8713
mp-1114896;-188.09
mp-1114899;-189.582
mp-1114903;-94.0528
mp-1114904;-189.882
mp-1114907;-190.065
mp-1114911;-94.5394
mp-1114912;-187.977
mp-1114925;-190.111
mp-1114941;-190.016
mp-1114955;-95.0395
mp-1114969;-44.1904
mp-1115020;-213.095
mp-1115055;-71.1902
mp-1115081;-72.8176
mp-1115127;-45.6377
mp-1115292;-187.871
mp-1115297;-19.9319
mp-1115320;-95.0367
mp-1115332;-95.0367
mp-1115375;-138.187
mp-1115395;-17.6047
mp-1115411;-8.00643
mp-1115499;-21.1968
mp-1115501;-31.3993
mp-1115637;-60.3854
mp-1115679;-13.6219
mp-1115681;-46.5884
mp-1115706;-23.5109
mp-1115719;-45.6692
mp-1115739;-61.6681
mp-1115786;-11.6002
mp-1115789;-28.4805
mp-1116021;-50.7864
mp-1116053;-47.3886
mp-1116145;-19.915
mp-1116204;-13.6766
mp-1116235;-37.9409
mp-1116340;-39.926
mp-1116380;-88.4933
mp-1116485;-190.018
mp-1116803;-190.073
mp-1116847;-94.8908
mp-1117471;-67.8129
mp-1117593;-34.0811
mp-1117605;-93.6072
mp-1117622;-190.033
mp-1117672;-569.905
mp-1117679;-569.875
mp-1117692;-284.763
mp-1117697;-379.689
mp-1117698;-378.777
mp-1117708;-403.383
mp-1117736;-283.644
mp-1117753;-188.386
mp-1117821;-186.641
mp-1117844;-93.3109
mp-1117872;-185.894
mp-1117910;-241.742
mp-1117938;-79.0619
mp-1118008;-277.191
mp-1118078;-92.1722
mp-1118147;-91.4862
mp-1118175;-275.326
mp-1118239;-91.4254
mp-1118683;-71.3283
mp-1118702;-71.3786
mp-1119441;-71.3781
mp-1119501;-39.447
mp-1119505;-95.02
mp-1119509;-98.1728
mp-1119513;-61.8514
mp-1119521;-31.8428
mp-1119665;-71.2087
mp-1119669;-71.209
mp-1119775;-189.968
mp-1119923;-21.0257
mp-1120325;-8.41829
mp-1120328;-16.8419
mp-1120330;-16.3603
mp-1120340;-33.4034
mp-1120586;-4.20789
mp-1120587;-4.20752
mp-1120597;-12.634
mp-1120675;-4.20711
mp-1120855;-330.437
mp-1120961;-173.898
mp-1120976;-54.4104
mp-1121169;-155.833
mp-1121291;-286.883
mp-1121422;-232.243
mp-1121593;-55.6087
mp-1121844;-504.478
mp-1121895;-504.612
mp-1121915;-488.686
mp-1121922;-761.21
mp-1121927;-124.377
mp-1121933;-504.46
mp-1121957;-536.378
mp-1121983;-126.285
mp-1121996;-126.103
mp-1122037;-451.154
mp-1122042;-68.5248
mp-1122060;-500.344
mp-1122090;-503.156
mp-1122187;-567.174
mp-1122267;-554.309
mp-1122276;-493.483
mp-1122344;-505.047
mp-1122385;-566.642
mp-1122389;-126.208
mp-1122413;-52.531
mp-1122490;-504.559
mp-1122504;-122.289
mp-1122558;-120.846
mp-1122565;-504.671
mp-1122588;-479.704
mp-1122591;-504.615
mp-1122594;-126.258
mp-1122615;-504.244
mp-1122649;-504.637
mp-1122654;-479.4
mp-1122686;-493.687
mp-1122756;-504.765
mp-1122827;-567.66
mp-1122853;-504.436
mp-1122861;-125.561
mp-1122887;-126.217
mp-1122899;-499.636
mp-1122945;-490.861
mp-1122961;-124.161
mp-1122976;-121.221
mp-1122993;-504.678
mp-1123011;-504.372
mp-1123015;-124.161
mp-1123026;-126.28
mp-1123049;-500.231
mp-1123070;-125.415
mp-1123170;-125.193
mp-1123200;-126.235
mp-1123217;-126.269
mp-1123226;-375.082
mp-1123253;-566.775
mp-1123302;-120.108
mp-1123373;-125.301
mp-1123422;-504.853
mp-1123443;-504.621
mp-1123543;-567.511
mp-1123624;-117.087
mp-1123743;-126.222
mp-1123745;-498.347
mp-1123822;-126.281
mp-1123865;-126.281
mp-1123866;-504.51
mp-1124029;-124.541
mp-1124050;-117.611
mp-1124056;-122.904
mp-1124082;-125.708
mp-1124084;-126.252
mp-1124119;-126.141
mp-1124121;-126.2
mp-1124122;-125.361
mp-1124152;-126.141
mp-11242;-13.6264
mp-1124355;-563.944
mp-1124395;-113.987
mp-1124489;-94.7031
mp-1124523;-110.832
mp-1124561;-94.3926
mp-1124562;-103.236
mp-1124569;-94.7808
mp-1124621;-84.7236
mp-1124737;-92.9039
mp-1124747;-94.7721
mp-1124761;-94.7713
mp-1124804;-96.8132
mp-1124831;-72.5261
mp-1124832;-94.7031
mp-1124860;-569.222
mp-1124863;-758.165
mp-1124874;-1515.81
mp-1124889;-853.497
mp-1124892;-1138.15
mp-1124908;-94.9221
mp-1124909;-284.676
mp-1124913;-284.485
mp-1124920;-1328.19
mp-1124921;-1517.44
mp-1124936;-379.374
mp-1124940;-379.539
mp-1124947;-33.0176
mp-1124963;-1137.6
mp-1124964;-1328.35
mp-1124966;-569.347
mp-1124971;-758.346
mp-1124972;-852.317
mp-1124983;-758.765
mp-1124986;-1137.94
mp-1124994;-189.66
mp-1124997;-758.797
mp-1125001;-1280.56
mp-1125004;-284.533
mp-1125017;-1328.12
mp-1125019;-189.723
mp-1125024;-1328.13
mp-1125030;-758.177
mp-1125042;-1136.74
mp-1125048;-284.54
mp-1125049;-189.747
mp-1125050;-1137.78
mp-1125058;-569.59
mp-1125061;-1327.25
mp-1125063;-284.49
mp-1125069;-853.592
mp-1125078;-1422.36
mp-1125083;-1138.32
mp-1125101;-1420.58
mp-1125109;-94.9531
mp-1125114;-1516.86
mp-1125118;-568.818
mp-1125126;-806.285
mp-1125139;-142.289
mp-1125151;-758.784
mp-1125159;-758.76
mp-1125160;-1280.54
mp-1125164;-284.496
mp-1125168;-758.594
mp-1125171;-568.955
mp-1125177;-379.491
mp-1125181;-379.516
mp-1125182;-71.1419
mp-1125185;-758.928
mp-1125186;-252.593
mp-1125201;-94.9442
mp-1125231;-379.19
mp-1125234;-142.294
mp-1125235;-1138.37
mp-1125237;-1517.59
mp-1125241;-94.7359
mp-1125244;-664.171
mp-1125252;-1138.29
mp-1125257;-758.76
mp-1125261;-189.726
mp-1125271;-758.498
mp-1125283;-664.114
mp-1125292;-379.217
mp-1125300;-189.592
mp-1125308;-379.222
mp-1125312;-568.637
mp-1125313;-568.797
mp-1125314;-569.041
mp-1125326;-94.8554
mp-1125335;-378.849
mp-1125336;-758.585
mp-1125542;-1163.99
mp-11256;-11.2029
mp-1125632;-233.059
mp-1125690;-151.167
mp-1125731;-269.456
mp-1125790;-155.598
mp-11258;-9.60187
mp-1125908;-162.745
mp-1126122;-35.6839
mp-1126182;-1600.9
mp-1126411;-255.986
mp-1126528;-489.027
mp-1126574;-88.2986
mp-1126656;-261.185
mp-1126775;-75.1084
mp-1126816;-595.528
mp-1126860;-688.246
mp-1126963;-688.214
mp-1126994;-106.311
mp-1127009;-135.374
mp-1127129;-200.43
mp-1127229;-100.14
mp-1127261;-145.737
mp-1127337;-104.657
mp-1127405;-26.4881
mp-1127643;-123.078
mp-1127722;-67.5692
mp-1127801;-128.387
mp-1127825;-148.991
mp-1128005;-205.864
mp-1128039;-113.756
mp-1128069;-163.091
mp-1128096;-126.132
mp-1128113;-123.482
mp-1128118;-124.449
mp-1128249;-124.864
mp-1128253;-124.233
mp-1128381;-150.513
mp-1128420;-125.708
mp-1128435;-158.039
mp-11285;-46.5908
mp-1128688;-276.394
mp-1128740;-259.95
mp-1128755;-259.949
mp-1129248;-278.385
mp-1129310;-276.976
mp-1129375;-278.153
mp-1129403;-71.1384
mp-1129404;-252.558
mp-1129414;-252.559
mp-1129439;-252.552
mp-1129442;-71.13
mp-1129453;-252.55
mp-1129461;-71.1439
mp-1129472;-71.1256
mp-1129648;-298.009
mp-1129842;-398.718
mp-1130024;-291.008
mp-1130071;-139.097
mp-1130155;-291.472
mp-1130205;-511.533
mp-1130281;-511.801
mp-1130792;-127.966
mp-1130796;-103.239
mp-1130862;-87.9424
mp-11311;-7.17767
mp-1131151;-110.855
mp-1131180;-146.459
mp-1131198;-105.858
mp-1131210;-159.265
mp-1131217;-210.172
mp-1131270;-211.063
mp-1131409;-127.452
mp-1131518;-107.139
mp-1131610;-286.978
mp-1131932;-257.539
mp-1132197;-215.684
mp-1132271;-412.487
mp-1132304;-411.788
mp-1132458;-96.9917
mp-1132510;-189.217
mp-1132520;-230.085
mp-1132565;-664.188
mp-1132575;-218.26
mp-1132589;-569.041
mp-1132592;-184.473
mp-1132613;-758.762
mp-1132631;-68.4036
mp-1132749;-33.0171
mp-1132799;-284.485
mp-1132831;-379.491
mp-1132873;-189.721
mp-1132884;-1280.54
mp-1132893;-758.796
mp-1132983;-230.185
mp-1133067;-606.576
mp-1133277;-379.19
mp-1133279;-568.651
mp-1133280;-378.849
mp-1133290;-142.289
mp-1133292;-806.284
mp-1133293;-94.8554
mp-1133301;-189.748
mp-1133304;-1280.56
mp-1133313;-284.541
mp-1133314;-284.49
mp-1133323;-379.514
mp-1133326;-1420.58
mp-1133334;-284.533
mp-1133340;-48.0574
mp-1133348;-189.66
mp-1133352;-142.294
mp-1133360;-71.1427
mp-1133366;-758.57
mp-1133367;-189.635
mp-1133583;-271.375
mp-1133800;-17.16
mp-1134314;-21.0775
mp-1134383;-320.367
mp-1134485;-52.4186
mp-1134917;-441.548
mp-1135471;-171.718
mp-1135560;-101.956
mp-1135635;-143.602
mp-1135693;-108.818
mp-1135776;-131.711
mp-1135790;-119.905
mp-1135965;-507.526
mp-11363;-26.2165
mp-1136368;-252.579
mp-1136389;-345.436
mp-1136479;-27.4664
mp-1136493;-125.983
mp-1136532;-27.4617
mp-1136732;-108.322
mp-1136738;-313.428
mp-1136822;-81.5786
mp-1136903;-77.0763
mp-1136937;-139.665
mp-1137664;-698.303
mp-1137740;-239.519
mp-1137859;-294.006
mp-1137913;-154.198
mp-1137924;-212.138
mp-1137935;-165.036
mp-1138224;-758.59
mp-1138225;-758.498
mp-1138229;-568.795
mp-1138243;-1515.81
mp-1138244;-1422.37
mp-1138245;-1328.11
mp-1138250;-284.676
mp-1138251;-569.347
mp-1138259;-569.59
mp-1138263;-1327.28
mp-1138265;-379.539
mp-1138267;-379.374
mp-1138270;-1137.79
mp-1138275;-379.217
