material_id;band_gap
mp-1018833;0
mp-1018865;0
mp-1018888;0.7863
mp-1018891;0.7092
mp-1018893;0
mp-1018904;0
mp-1018933;0
mp-1018934;0
mp-1018943;0
mp-1019028;0
mp-1019060;0
mp-1019130;0
mp-1019131;0
mp-1019144;0
mp-1019240;0.7561
mp-1019242;0.7094
mp-1019247;0
mp-1019301;0
mp-1019331;0
mp-1019357;0
mp-1019362;0
mp-1019382;0
mp-1019447;0
mp-1019452;0.8453
mp-1019476;0.6979
mp-1019510;5.4786
mp-1019511;5.7248
mp-1019512;5.5475
mp-1019513;5.9373
mp-1019514;5.6596
mp-1019650;0.9724
mp-1019651;0.7862
mp-1019656;0
mp-1019696;0
mp-1019698;0
mp-1019795;5.6861
mp-1019833;0
mp-1019841;5.477
mp-1019849;0
mp-1019853;5.4902
mp-1019854;5.6243
mp-1019890;5.8126
mp-1019989;0
mp-1020040;5.5569
mp-1020062;0
mp-1020080;5.4784
mp-1020081;5.4472
mp-10201;0
mp-1020148;5.2953
mp-1020167;5.6298
mp-1020219;5.5569
mp-1020264;5.4686
mp-1020334;5.4784
mp-1020363;5.6296
mp-1020384;5.2949
mp-1020578;2.3493
mp-1020695;2.3505
mp-1020730;2.1146
mp-1020762;2.1146
mp-1021503;5.0576
mp-1022966;0
mp-1023376;4.8428
mp-1023852;0
mp-1023881;0
mp-1023905;0
mp-1025;0.0167
mp-10255;0.0032
mp-10281;2.0471
mp-10299;1.7982
mp-10337;0.9997
mp-1038831;0
mp-1038946;0
mp-1038991;0
mp-1038993;0
mp-1039073;0
mp-1039075;0
mp-1039108;0
mp-1039198;0
mp-1039199;0
mp-1039233;0
mp-1039330;0
mp-1039382;0
mp-1039393;0
mp-1039441;0
mp-1039448;0.2864
mp-1039452;0
mp-1039528;0
mp-1039529;0
mp-1039570;0
mp-10426;1.968
mp-1045083;0
mp-1045102;0
mp-1045138;0.4561
mp-1045145;0
mp-1045282;0.3079
mp-10464;7.7719
mp-1048932;0
mp-1048936;0
mp-1048940;0
mp-1049051;0.3085
mp-1049058;0.2476
mp-1049059;0.2582
mp-1051901;0
mp-1051920;0
mp-1051925;0
mp-1052509;0
mp-1052552;0
mp-1052567;0
mp-1052722;0
mp-1052731;0
mp-1052732;0
mp-1055680;0
mp-1055691;0
mp-1055692;0
mp-1056224;0
mp-1056227;0
mp-1056235;0
mp-1056237;0
mp-1056862;2.0182
mp-1056870;2.0154
mp-1056877;2.0192
mp-1056879;2.0192
mp-1056886;2.0182
mp-1056895;2.0154
mp-1056905;2.0192
mp-1056908;2.0192
mp-1056956;0.03
mp-1056964;0.0347
mp-1056979;0
mp-1056981;0
mp-1057;0.079
mp-1057066;0.03
mp-1057078;0.0347
mp-1057104;0
mp-1057107;0
mp-1057119;0
mp-1057122;4.7992
mp-1057125;0
mp-1057126;4.8208
mp-1057129;0
mp-1057138;0
mp-1057144;0
mp-1057145;0
mp-1057150;4.8005
mp-1057152;0
mp-1057153;4.8005
mp-1057192;0
mp-1057269;4.7992
mp-1057272;4.8208
mp-1057281;4.8005
mp-1057282;4.8005
mp-1057283;0
mp-1057291;0
mp-1057305;0
mp-1057314;0
mp-1057337;0
mp-1057338;0
mp-1057353;0
mp-1057360;0
mp-1057421;0.03
mp-1057432;0.0347
mp-1057444;0
mp-1057448;0
mp-1057467;0
mp-1057480;0
mp-1057502;0
mp-1057506;0
mp-1057531;4.7992
mp-1057534;4.8208
mp-1057543;4.8005
mp-1057547;4.8005
mp-1057737;4.7992
mp-1057745;4.8208
mp-1057756;4.8005
mp-1057759;4.8005
mp-1057764;0
mp-1057767;2.0182
mp-1057774;0.03
mp-1057776;0
mp-1057778;2.0154
mp-1057783;0.0347
mp-1057789;0
mp-1057793;0
mp-1057794;2.0192
mp-1057798;2.0192
mp-1057803;4.0056
mp-1057805;0
mp-1057806;3.9825
mp-1057807;0
mp-1057812;3.9783
mp-1057816;3.9736
mp-1057895;0.03
mp-1057903;0.0347
mp-1057929;0
mp-1057931;0
mp-1057940;4.7992
mp-1057948;4.8208
mp-1057953;4.8005
mp-1057954;4.8005
mp-1057991;4.7992
mp-1057998;4.8208
mp-1058003;4.8005
mp-1058005;4.8005
mp-1058084;4.7992
mp-1058093;4.8208
mp-1058097;4.8005
mp-1058106;4.8005
mp-1058119;0
mp-1058120;4.7992
mp-1058126;4.8208
mp-1058132;0
mp-1058134;4.8005
mp-1058136;4.8005
mp-1058143;0
mp-1058148;4.7992
mp-1058152;4.8208
mp-1058155;0
mp-1058161;4.8005
mp-1058162;4.8005
mp-1058166;0
mp-1058172;0
mp-1058173;0
mp-1058176;0
mp-1058178;4.7992
mp-1058183;4.8208
mp-1058191;4.8005
mp-1058192;4.8005
mp-1058233;4.7992
mp-1058236;4.8208
mp-1058245;4.8005
mp-1058247;4.8005
mp-1058250;0.03
mp-1058260;0.0347
mp-1058276;0
mp-1058277;0
mp-1058342;4.7992
mp-1058351;4.8208
mp-1058357;4.8005
mp-1058358;4.8005
mp-1058379;2.0183
mp-1058385;4.7992
mp-1058386;2.0156
mp-1058388;2.0192
mp-1058390;4.8208
mp-1058392;2.0192
mp-1058395;4.8005
mp-1058399;4.8005
mp-1058408;0.0301
mp-1058414;0
mp-1058423;0.0349
mp-1058431;0
mp-1058437;0
mp-1058443;0
mp-1058473;0
mp-1058478;0
mp-1058497;4.7992
mp-1058498;0
mp-1058501;4.8208
mp-1058510;0
mp-1058513;4.8005
mp-1058515;4.8005
mp-1058525;0
mp-1058527;0
mp-1058529;0
mp-1058538;0
mp-1058548;0
mp-1058553;0
mp-1058573;0.03
mp-1058582;0.0347
mp-1058586;0
mp-1058593;0.03
mp-1058598;0
mp-1058600;0.0347
mp-1058605;0
mp-1058608;0
mp-1058619;0
mp-1058621;0
mp-1058629;0
mp-1058630;0
mp-1058633;0
mp-1058641;0
mp-1058659;0
mp-1058660;0
mp-1058676;0.03
mp-1058685;0.0347
mp-1058708;0
mp-1058709;0
mp-1058732;4.7992
mp-1058737;4.8208
mp-1058748;2.0182
mp-1058756;4.8005
mp-1058757;2.0154
mp-1058758;4.8005
mp-1058763;2.0192
mp-1058764;2.0192
mp-1058827;0.03
mp-1058841;0.0347
mp-1058861;0
mp-1058865;0
mp-1058873;5.0484
mp-1058881;5.0382
mp-1058895;5.0442
mp-1058897;5.0442
mp-1058902;4.7992
mp-1058907;4.8208
mp-1058921;4.8005
mp-1058923;4.8005
mp-1058934;4.7992
mp-1058942;4.8208
mp-1058956;4.8005
mp-1058957;4.8005
mp-1058992;0
mp-1059005;0
mp-1059033;0
mp-1059037;0
mp-1059047;0.03
mp-1059054;0.0347
mp-1059069;0
mp-1059073;0
mp-1059154;0.03
mp-1059169;0.0347
mp-1059190;0
mp-1059194;0
mp-1059238;0.03
mp-1059247;0.0347
mp-1059266;0
mp-1059268;0
mp-1059280;4.7992
mp-1059284;4.8208
mp-1059294;4.8005
mp-1059295;4.8005
mp-1059323;4.7992
mp-1059328;4.8208
mp-1059334;4.8005
mp-1059336;4.8005
mp-1059341;4.7992
mp-1059344;4.8208
mp-1059347;0.03
mp-1059354;4.8005
mp-1059355;4.8005
mp-1059358;0.0347
mp-1059379;0
mp-1059380;0
mp-1059516;4.7992
mp-1059531;4.8208
mp-1059541;4.8005
mp-1059542;4.8005
mp-1059562;0.03
mp-1059573;0.0347
mp-1059598;0.0001
mp-1059605;0
mp-1059607;0
mp-1059613;0
mp-1059654;0
mp-1059655;0
mp-1059782;0.0301
mp-1059797;0.0349
mp-1059826;0
mp-1059832;0
mp-1059892;4.7992
mp-1059896;4.8208
mp-1059904;4.8005
mp-1059905;4.8005
mp-1059976;0
mp-1059996;0
mp-1060019;0
mp-1060025;0.03
mp-1060031;0
mp-1060034;0.0347
mp-1060053;0
mp-1060054;0
mp-1060061;0
mp-1060062;0
mp-1060065;0.03
mp-1060074;0
mp-1060075;0
mp-1060078;0.0347
mp-1060080;0
mp-1060087;0
mp-1060089;0
mp-1060094;0.03
mp-1060103;0
mp-1060109;0.0347
mp-1060111;0
mp-1060116;0
mp-1060129;0
mp-1060133;0
mp-1060134;0
mp-1060138;0
mp-1060141;0
mp-1060146;0
mp-1060164;0.03
mp-1060169;4.7992
mp-1060170;1.9792
mp-1060186;0.0347
mp-1060187;1.9776
mp-1060194;1.9813
mp-1060195;1.9813
mp-10602;0.0473
mp-1060200;4.8208
mp-1060211;4.8005
mp-1060212;4.8005
mp-1060215;0
mp-1060218;0
mp-1060310;4.7992
mp-1060313;0.03
mp-1060314;4.8208
mp-1060323;4.8005
mp-1060326;0.0347
mp-1060329;0.03
mp-1060333;4.8005
mp-1060342;0.0347
mp-1060361;0
mp-1060368;0
mp-1060377;0
mp-1060381;0
mp-1060390;0.03
mp-1060405;0.0347
mp-1060442;0
mp-1060444;0
mp-1060465;4.7992
mp-1060468;4.8208
mp-1060478;4.8005
mp-1060482;4.8005
mp-1060530;4.7992
mp-1060543;4.8208
mp-1060548;4.8005
mp-1060549;4.8005
mp-1060604;4.7992
mp-1060623;4.8208
mp-1060636;4.8005
mp-1060637;4.8005
mp-1060645;2.0182
mp-1060662;2.0154
mp-1060668;4.7992
mp-1060677;0
mp-1060681;2.0192
mp-1060683;4.8208
mp-1060687;2.0192
mp-1060694;0
mp-1060695;4.8005
mp-1060696;4.8005
mp-1060718;4.7992
mp-1060720;0
mp-1060721;0
mp-1060722;4.8208
mp-1060727;0
mp-1060733;4.8005
mp-1060734;4.8005
mp-1060765;0
mp-1060776;4.7992
mp-1060784;4.8208
mp-1060796;0
mp-1060799;4.8005
mp-10608;0
mp-1060805;4.8005
mp-1060820;0
mp-1060975;0.03
mp-1060987;0.0347
mp-1061033;0
mp-1061037;0
mp-1061043;0.03
mp-1061047;4.7992
mp-1061051;0
mp-1061054;0
mp-1061056;4.8208
mp-1061066;0.0347
mp-1061069;4.8005
mp-1061070;4.8005
mp-1061074;0
mp-1061104;0
mp-1061105;0
mp-1061112;0
mp-1061121;0
mp-1061141;0
mp-1061174;0
mp-1061183;0
mp-1061187;0
mp-1061194;0.03
mp-1061211;0
mp-1061214;0
mp-1061215;0.0347
mp-1061240;4.7992
mp-1061242;0.03
mp-1061245;4.8208
mp-1061253;0
mp-1061260;0
mp-1061261;0.0347
mp-1061265;4.8005
mp-1061266;4.8005
mp-1061292;0
mp-1061296;0
mp-1061328;4.7992
mp-1061335;4.7992
mp-1061336;4.8208
mp-1061343;0
mp-1061346;4.8208
mp-1061350;4.8005
mp-1061351;4.8005
mp-1061356;4.8005
mp-1061357;4.8005
mp-1061359;0.0001
mp-1061377;0.03
mp-1061385;0
mp-1061393;0.0347
mp-1061401;0
mp-1061431;0
mp-1061433;0
mp-1061434;0
mp-1061435;0
mp-1061447;4.7992
mp-1061458;4.8208
mp-1061461;0
mp-1061477;4.8005
mp-1061479;4.8005
mp-1061519;0
mp-1061552;0
mp-1061588;4.7992
mp-1061595;4.8208
mp-1061603;4.8005
mp-1061604;4.8005
mp-1061861;0
mp-1061904;0
mp-1061932;0
mp-1061937;0
mp-1061959;0
mp-1061962;0
mp-1061963;0
mp-1061965;0
mp-1061981;0
mp-1061983;0
mp-1061988;0
mp-1062005;0
mp-1062024;0
mp-1062031;0
mp-1062034;0
mp-1062038;0
mp-1062046;0
mp-1062054;0
mp-1062069;0
mp-1062091;0
mp-1062097;0
mp-1062100;0
mp-1062124;0
mp-1062132;0
mp-1062162;0
mp-1062176;0
mp-1062230;0
mp-1062232;0
mp-1062249;0
mp-1062257;0
mp-1062265;0
mp-1062295;0
mp-1062299;0
mp-1062301;0
mp-1062317;0
mp-1062326;0
mp-1062373;0
mp-1062394;0
mp-1062429;0
mp-1062433;0
mp-1062603;0
mp-1062632;0
mp-1062650;0
mp-1062654;0
mp-1062663;0
mp-1062680;0
mp-1062691;0
mp-1062700;0.163
mp-1062705;0
mp-1062727;0
mp-1062730;0
mp-1062741;0
mp-1062742;0
mp-1062755;7.122
mp-1062761;0
mp-1062773;7.1144
mp-1062785;7.118
mp-1062786;7.118
mp-1062809;0
mp-1062820;0
mp-1062823;0
mp-1062828;0
mp-1062863;0
mp-1062899;0
mp-1062922;0
mp-1062928;0
mp-1062965;0
mp-1062978;0
mp-1063017;0
mp-1063034;0
mp-1063041;0
mp-1063069;0
mp-1063128;0
mp-1063206;0
mp-1063223;0
mp-1063271;0
mp-1063322;4.4889
mp-1063329;4.451
mp-1063346;4.4404
mp-1063347;4.4187
mp-1063426;0
mp-1063471;0
mp-1063494;0
mp-1063499;0
mp-1063524;0
mp-1063532;0
mp-1063543;0
mp-1063568;0
mp-1063569;0
mp-1063588;0
mp-1063600;0
mp-1063625;0
mp-1063661;0
mp-10637;0
mp-1063728;0
mp-1063746;2.0699
mp-1063747;2.0755
mp-1063748;2.0701
mp-1063749;2.0701
mp-1063753;2.0726
mp-1063757;0
mp-1063759;0
mp-1063760;2.0728
mp-1063761;2.0728
mp-1063950;2.0677
mp-1063954;2.0654
mp-1063962;2.0656
mp-1063963;2.0656
mp-1064074;0
mp-1064110;0
mp-1064124;0
mp-1064125;0
mp-1064144;0
mp-1064152;0
mp-1064166;0
mp-1064176;0
mp-10643;0
mp-1064406;1.6664
mp-1064412;1.6883
mp-1064428;1.9583
mp-1064433;0
mp-1064442;1.6672
mp-1064469;0
mp-1064491;0
mp-1064504;0
mp-1064525;0.2895
mp-1064540;0
mp-1064552;0
mp-1064561;0
mp-1064700;0.0489
mp-1064735;0
mp-1064752;0
mp-1064766;0.1162
mp-1064772;0
mp-1064829;0
mp-1064873;0
mp-1064902;1.6465
mp-1064912;1.6729
mp-1064926;1.9304
mp-1064938;1.6441
mp-1064960;0
mp-1065361;1.1111
mp-1065365;0.0058
mp-1065367;1.1721
mp-1065370;1.1124
mp-1065372;1.1124
mp-1065386;0
mp-1065395;0.0039
mp-1065418;0
mp-1065430;0
mp-1065440;0
mp-1065469;0
mp-1065474;0
mp-1065685;0
mp-1065691;0
mp-1065709;0
mp-1065712;0
mp-1065926;0
mp-1065966;0
mp-1065988;0
mp-1065995;0
mp-1066033;0
mp-1066042;0
mp-1066089;0
mp-1066092;0.0475
mp-1066136;0
mp-1066145;0
mp-1066164;0
mp-1066171;0.1167
mp-1066187;0
mp-1066188;0
mp-1066241;0
mp-1066287;0
mp-1066321;0
mp-1066325;0
mp-1066333;0
mp-1066334;0
mp-1066433;0
mp-1066444;0
mp-1066462;0
mp-1066469;0
mp-1066566;0
mp-1066577;0
mp-1066591;0
mp-1066615;0
mp-1066663;0
mp-1066684;0
mp-1066713;0
mp-1066745;0
mp-1066764;0
mp-1066794;0
mp-1066808;0
mp-1066882;0
mp-1066912;0
mp-1066920;0
mp-1066963;0
mp-1066966;0
mp-1066986;0
mp-1066995;0
mp-1067;0.0362
mp-1067012;0
mp-1067024;0
mp-1067057;0
mp-1067059;0.2614
mp-1067060;0
mp-1067079;0
mp-1067090;0
mp-1067091;0
mp-1067135;0
mp-1067137;0
mp-1067383;0
mp-1067391;0
mp-1067395;0
mp-1067402;0
mp-1067406;0
mp-1067421;0
mp-1067440;0
mp-1067443;0
mp-1067448;0
mp-1067450;0
mp-1067451;1.4237
mp-1067474;0
mp-1067478;0
mp-1067495;0
mp-1067497;0
mp-1067507;0
mp-1067511;0
mp-1067574;1.4254
mp-1067619;0
mp-1067655;0
mp-1067704;1.4291
mp-1067710;0
mp-1067719;0
mp-1067838;1.4743
mp-1067842;1.4291
mp-1067851;1.7012
mp-1067862;1.4636
mp-1067863;1.5205
mp-1068146;0
mp-1068193;0
mp-1068225;0
mp-1068229;0
mp-1068284;0
mp-1068302;0
mp-1068317;0
mp-1068430;0
mp-1068431;0
mp-1068471;0
mp-1068511;0
mp-1068528;0
mp-1068564;0
mp-1068572;0
mp-1068590;0
mp-1068612;0
mp-1068628;0
mp-1068632;0
mp-1068652;0
mp-1068701;0
mp-1068703;0
mp-1068726;0
mp-1068790;0
mp-1068806;0
mp-1068822;0
mp-1068876;0
mp-1068878;0
mp-1068903;0
mp-1068908;0
mp-1068928;0
mp-1068940;0
mp-1068947;0
mp-1068952;0
mp-1068960;0.378
mp-1068961;0
mp-1068970;0
mp-1068982;0.3785
mp-1068989;0
mp-1069002;0
mp-1069013;0.3769
mp-1069018;0.3769
mp-1069019;0
mp-1069051;0
mp-1069071;0
mp-1069097;0
mp-1069100;0
mp-1069137;0
mp-1069180;0
mp-1069191;0
mp-1069213;0
mp-1069237;0
mp-1069249;0
mp-1069296;0
mp-1069303;0
mp-1069330;0
mp-1069341;0
mp-1069371;0
mp-1069387;0
mp-1069391;0
mp-1069397;0
mp-1069431;0
mp-1069440;0.5436
mp-1069448;0.5449
mp-1069450;0
mp-1069456;0
mp-1069458;0.5434
mp-1069459;0.5434
mp-1069462;0
mp-1069489;0
mp-10695;2.3494
mp-1069512;0
mp-1069527;0
mp-1069540;0
mp-1069543;0
mp-1069563;0
mp-1069565;0
mp-1069576;0
mp-1069597;0
mp-1069606;0
mp-1069613;0
mp-1069621;0
mp-1069629;0
mp-1069646;0
mp-1069657;0
mp-1069681;0
mp-1069686;0
mp-1069690;0
mp-1069704;0
mp-1069716;0
mp-1069731;0
mp-1069733;0
mp-1069748;0
mp-1069757;0
mp-1069874;0
mp-1069967;0
mp-1069983;0
mp-1070011;0
mp-1070013;0
mp-1070036;0
mp-1070062;0
mp-1070153;0
mp-1070237;0
mp-1070282;0
mp-1070324;0
mp-1070362;0
mp-1070408;0
mp-1070470;0
mp-1070503;0
mp-1070522;0
mp-1070529;0
mp-1070543;0
mp-1070555;0
mp-1070563;0
mp-1070564;0
mp-1070577;0
mp-1070580;0
mp-1070583;0
mp-1070587;0
mp-1070593;0
mp-1070608;0
mp-1070609;0
mp-1070610;0
mp-1070619;0
mp-1070633;0
mp-1070638;0
mp-1070674;0
mp-1070676;0
mp-1070677;0
mp-1070712;0
mp-1070715;0
mp-1070717;0
mp-1070734;0.4021
mp-1070741;0
mp-1070756;0.4023
mp-1070760;0
mp-1070768;0
mp-1070776;0.4006
mp-1070785;0.4006
mp-1070786;0
mp-1070792;0
mp-1070842;0
mp-1070877;0
mp-1070927;0
mp-1070942;0
mp-1070947;0
mp-1070985;0.5129
mp-1070997;0.3366
mp-1071031;0.3447
mp-1071047;0.3706
mp-10712;0.2055
mp-1071439;0
mp-1071461;0
mp-1071471;0
mp-1071485;0
mp-1071506;0
mp-1071526;0
mp-1071537;0
mp-1071597;0
mp-1071678;0
mp-1071747;5.0362
mp-1071749;5.0305
mp-1071752;5.0337
mp-1071755;5.0337
mp-1071783;0
mp-1071801;0
mp-1071820;4.6861
mp-1071825;4.6966
mp-1071830;4.716
mp-1071833;4.6854
mp-1071865;0
mp-1071893;0
mp-1071968;0
mp-1071999;0
mp-1072014;0
mp-1072015;0
mp-1072016;0
mp-1072032;0
mp-1072042;0
mp-1072066;0
mp-1072067;0
mp-1072071;0
mp-1072073;0
mp-1072093;0
mp-1072102;0
mp-1072128;0
mp-1072147;0
mp-1072154;0
mp-1072352;5.0332
mp-1072364;5.0276
mp-1072367;5.031
mp-1072372;5.031
mp-1072456;0
mp-1072559;0
mp-1072615;0
mp-1072624;0
mp-1072643;0
mp-1072661;0
mp-1072715;0
mp-1072796;0
mp-1072803;0
mp-1072804;0
mp-1072826;0
mp-1072842;0
mp-1072845;0
mp-1072854;0.0047
mp-1072867;0
mp-1072869;0
mp-1072891;0
mp-1072922;0
mp-1072948;0
mp-1072975;0
mp-1072977;0
mp-1072978;0
mp-1072979;0
mp-1075905;1.7404
mp-1075908;1.8141
mp-1075909;1.7362
mp-1075910;1.7362
mp-10761;0
mp-1076900;0
mp-1076948;0
mp-1076957;5.0427
mp-1076978;5.0436
mp-1077006;0
mp-1077023;0.0116
mp-1077030;0
mp-1077065;0
mp-1077085;0
mp-1077090;0
mp-1077092;0
mp-1077103;0.5035
mp-1077127;0
mp-1077160;0
mp-1077178;0
mp-1077195;0
mp-1077213;1.8313
mp-1077244;0
mp-1077262;0
mp-1077283;5.0325
mp-1077284;0
mp-1077322;0
mp-1077329;0
mp-1077352;0
mp-1077356;0
mp-1077377;0
mp-1077385;0
mp-1077438;0
mp-1077446;0
mp-1077460;0
mp-1077497;0
mp-1077503;0
mp-1077535;0
mp-1077541;0
mp-1077564;0
mp-1077573;0
mp-1077577;0
mp-1077591;0
mp-1077592;5.0398
mp-1077754;0
mp-1077755;0
mp-1077777;0
mp-1077793;0
mp-1077816;0
mp-1077824;0
mp-1077829;0
mp-1077835;0
mp-1077858;0
mp-1077866;3.742
mp-1077900;0.0563
mp-1077911;0
mp-1077938;0
mp-1077947;0
mp-1077960;0
mp-1077992;0
mp-1078016;0
mp-1078025;0
mp-1078031;0
mp-1078043;0
mp-1078048;3.7467
mp-1078053;0
mp-1078094;1.1976
mp-1078096;0
mp-1078110;0
mp-1078149;0
mp-1078170;2.002
mp-1078229;3.0453
mp-1078260;3.7615
mp-1078289;3.7462
mp-1078373;3.7708
mp-1078383;3.7638
mp-1078390;3.7115
mp-1078393;2.6733
mp-1078421;3.7521
mp-1078423;1.7863
mp-1078433;3.7242
mp-1078442;3.0422
mp-1078485;0
mp-1078492;0
mp-1078513;0
mp-1078609;0
mp-1078614;0
mp-1078616;0
mp-1078621;1.5393
mp-1078661;1.4411
mp-1078673;0
mp-1078678;0
mp-1078701;5.7551
mp-1078715;0
mp-1078726;2.3277
mp-1078729;0
mp-1078757;0
mp-1078823;1.6401
mp-1078827;0
mp-1078837;0
mp-1078866;0
mp-1078871;3.3651
mp-1078902;0
mp-1078910;0
mp-1078921;0
mp-1078936;1.0544
mp-1078983;1.0988
mp-1079010;0
mp-1079017;0
mp-1079020;0
mp-1079060;5.733
mp-1079083;0
mp-1079087;0
mp-1079151;0
mp-1079154;0
mp-1079155;0
mp-1079185;3.3278
mp-1079232;1.3651
mp-1079235;2.6113
mp-1079240;0
mp-1079291;5.7414
mp-1079350;0
mp-1079383;0
mp-1079449;0
mp-1079503;0
mp-1079532;0
mp-1079546;0
mp-1079556;3.3743
mp-1079560;0
mp-1079590;3.3525
mp-1079627;2.0371
mp-1079638;0
mp-1079639;0
mp-1079653;3.3699
mp-1079697;0
mp-1079741;0
