"publicationID";"graduateStudentID"
7205;1182
3102;1192
8101;1192
6100;1212
7204;1212
7304;1212
7206;1222
9303;1222
105;1242
2206;1242
3302;1242
5107;1242
302;1262
3110;1262
3210;1262
10209;1262
10211;1262
9113;1272
2104;1282
5101;1282
9207;1282
12211;1292
2301;1302
3114;1302
4111;1302
303;1312
1401;1312
4102;1312
4202;1312
7202;1312
104;1322
1103;1322
4207;1322
7304;1322
11202;1322
4207;1332
6212;1332
9108;1332
11210;1332
9112;1342
9212;1342
9214;1352
115;1362
5107;1362
6210;1362
11202;1362
108;1372
2117;1372
8307;1372
1401;1382
6212;1382
6301;1382
7210;1382
110;1392
7211;1392
10200;1392
2108;1412
2113;1412
3105;1412
3200;1412
1207;1422
3200;1422
4210;1422
4108;1432
2102;1442
7110;1442
8112;1442
8204;1442
9205;1442
100303;10002
108113;10002
108206;10002
109209;10002
100103;10022
102206;10022
103304;10022
104209;10022
109204;10022
101108;10032
103107;10032
104115;10032
105300;10032
107114;10032
108115;10042
108207;10042
109113;10042
101302;10052
107104;10052
100206;10062
102105;10062
102300;10062
109118;10062
109107;10072
101400;10082
102207;10082
103200;10082
105111;10082
107212;10082
107105;10092
101110;10112
107103;10112
109203;10112
103203;10132
104208;10132
105100;10132
107105;10132
100200;10142
105102;10142
109103;10142
103202;10152
104201;10152
107100;10152
100203;10162
103101;10162
105115;10162
108200;10162
104303;10172
107108;10172
100208;10182
101203;10182
109106;10182
100103;10192
107202;10192
108204;10192
104114;10202
105114;10202
104110;10222
101107;10242
101110;10242
102102;10242
104102;10242
106111;10242
100301;10262
103201;10262
104210;10262
106103;10262
101203;10282
104205;10282
107108;10282
108112;10282
109116;10282
102305;10292
105210;10292
108208;10292
101101;10302
107207;10302
109101;10302
109207;10312
100202;10322
106114;10322
106306;10322
104105;10332
106302;10332
108212;10332
101113;10342
106300;10342
108215;10342
104106;10362
107204;10362
103103;10372
103115;10372
104304;10372
101208;10382
102207;10382
106106;10382
107204;10382
103102;10392
102307;10402
106203;10402
102302;10412
104302;10412
107214;10412
107112;10422
107201;10422
108104;10422
109204;10422
100113;10432
101113;10432
104103;10432
106103;10432
106302;10432
107106;10442
107306;10442
103101;10452
106305;10452
108107;10452
101212;10462
101215;10462
107104;10462
107200;10462
101104;10472
105103;10472
100104;10482
100106;10482
106200;10482
105400;10492
100104;10512
100110;10512
102111;10512
108107;10512
108216;10522
100209;10542
102305;10542
104202;10542
106301;10542
108117;10542
100211;10552
105110;10552
105402;10552
108214;10552
103101;10562
103204;10572
100112;10582
100306;10582
101100;10582
105307;10582
102203;10592
100112;10602
105110;10602
105114;10602
103103;10612
105305;10612
106113;10612
106210;10612
100105;10622
105400;10622
109119;10622
103111;10632
106301;10632
106302;10632
106303;10632
102109;10642
106113;10642
102201;10652
102305;10652
107106;10652
107109;10652
100106;10662
101202;10662
103201;10662
107208;10662
107209;10662
103203;10672
103110;10682
104200;10682
107209;10682
109205;10682
103109;10692
103301;10692
108100;10692
101201;10702
102114;10702
105203;10702
109209;10702
102400;10712
105115;10712
101203;10722
102100;10722
102301;10722
100210;10732
107206;10732
109114;10732
102113;10742
102204;10742
107202;10742
100300;10752
101304;10752
105204;10752
100200;10762
104207;10762
108117;10762
109207;10762
104115;10772
101304;10782
102114;10802
105206;10802
107102;10802
100101;10812
100210;10812
104113;10812
107103;10812
107210;10812
100202;10822
104202;10822
105116;10822
105209;10822
107102;10822
100100;10832
103110;10832
106200;10832
105117;10842
101214;10862
107205;10862
104109;10872
101304;10882
104206;10882
104209;10882
100104;10892
105401;10892
107113;10902
100116;10912
102309;10912
108111;10922
107302;10932
109118;10932
103113;10942
105118;10962
105301;10962
107103;10962
107113;10972
100108;10992
101114;10992
105111;10992
108112;10992
100306;11012
104108;11012
105300;11012
107200;11012
100309;11022
101200;11022
100400;11032
104206;11032
104403;11032
105116;11032
106203;11032
100112;11042
105303;11042
109118;11042
108116;11062
103203;11072
108214;11072
105118;11092
106102;11092
108214;11092
204103;20002
209207;20002
200210;20012
205302;20012
208216;20012
204308;20022
206216;20022
207215;20022
200213;20032
202116;20032
204106;20032
206111;20032
200102;20042
201306;20042
203304;20042
204207;20042
207205;20042
200211;20052
203216;20052
207209;20052
207306;20062
202206;20072
204216;20072
205401;20072
206307;20072
208203;20072
201302;20092
205113;20092
204112;20102
208212;20102
200115;20112
201305;20122
200303;20132
202106;20132
203201;20132
203208;20132
211208;20132
200112;20152
200306;20152
205207;20162
206213;20162
209204;20162
204104;20172
206114;20182
200114;20192
201116;20192
207203;20192
202300;20202
204112;20202
207202;20202
209203;20202
201304;20212
202205;20212
206103;20212
206211;20212
207208;20212
206104;20222
205109;20232
207303;20232
201304;20252
202304;20252
203212;20252
206109;20252
201104;20262
205200;20262
200307;20272
204116;20272
204303;20272
205208;20272
208209;20272
201203;20282
202212;20282
205108;20282
205212;20282
201116;20292
204213;20292
204215;20292
205400;20292
210202;20292
200106;20302
200110;20302
204113;20302
205202;20302
204115;20312
208215;20312
201102;20322
201208;20322
202302;20322
200109;20332
200307;20332
205113;20332
202207;20342
204108;20342
211204;20342
201105;20352
203213;20352
204208;20352
204209;20352
205112;20352
202200;20362
204108;20362
204305;20362
204108;20372
200307;20382
202210;20382
203107;20382
204103;20382
209206;20382
201209;20392
202209;20392
204117;20392
207212;20392
202303;20402
202215;20412
203303;20412
206216;20412
208214;20422
210209;20422
211200;20422
200210;20432
201108;20432
206305;20432
210209;20432
204307;20442
205217;20442
206114;20442
207200;20442
202109;20452
204302;20452
205104;20452
208202;20452
208207;20452
202304;20462
203208;20462
204112;20462
207211;20462
208203;20462
204211;20472
204215;20472
205202;20472
206301;20472
209204;20472
206101;20482
202206;20492
202302;20492
203305;20492
206114;20492
210208;20492
202212;20502
206114;20502
206307;20502
202104;20512
204108;20512
207300;20512
208204;20532
200214;20542
203212;20552
205208;20552
207205;20552
209214;20552
201107;20562
201116;20562
203119;20562
208213;20562
202102;20572
204200;20572
200114;20582
206208;20582
203214;20592
201115;20602
201300;20602
204301;20602
206215;20602
207200;20602
200110;20612
201302;20612
203213;20612
203302;20612
206112;20612
205200;20642
208200;20642
204105;20662
200107;20672
201115;20672
202204;20672
202212;20672
207201;20672
201113;20682
202112;20682
205200;20682
205207;20682
206113;20682
200306;20692
206114;20692
207204;20692
205202;20702
201100;20712
202217;20712
204116;20712
206305;20712
202217;20722
204309;20722
205103;20722
206302;20722
200206;20732
202216;20732
203203;20732
205203;20732
210200;20732
203102;20752
205208;20752
200213;20762
205104;20762
203202;20772
207208;20772
200300;20782
202103;20782
202208;20782
203305;20782
206213;20782
203309;20792
211208;20862
204300;20872
205209;20872
206302;20872
200203;20882
204215;20882
204308;20882
200210;20892
203216;20892
206103;20892
206303;20892
203107;20902
205202;20902
211205;20902
200102;20912
201200;20912
204302;20912
204308;20912
207306;20912
200305;20932
204200;20932
206106;20932
200205;20942
202201;20942
200100;20962
200305;20962
202111;20972
203107;20972
207206;20972
202211;20982
208207;20982
203103;20992
203205;20992
207200;20992
200308;21002
202304;21012
203210;21012
200206;21022
201210;21022
204100;21022
205106;21022
205301;21022
203104;21032
203115;21032
205206;21032
205207;21032
203108;21052
203212;21062
204102;21062
304213;30002
306116;30002
301305;30022
301211;30032
302112;30032
306206;30032
300304;30042
301201;30042
305305;30042
309205;30042
311209;30042
301103;30052
308116;30052
310201;30052
300302;30072
305107;30072
305113;30072
306103;30072
308114;30072
301101;30082
301117;30082
301207;30082
302303;30082
307210;30082
304112;30092
309204;30092
305111;30112
305115;30112
307302;30112
304113;30132
310210;30132
300105;30142
300201;30142
302103;30142
306209;30142
309214;30142
301115;30152
303211;30152
305103;30152
305105;30152
303207;30162
304216;30162
305305;30162
301210;30172
305103;30172
306103;30172
310204;30172
301108;30182
302217;30202
302106;30212
302116;30212
305210;30212
307110;30212
305203;30222
311202;30222
304102;30242
306116;30242
308308;30242
304206;30252
305100;30252
307211;30252
309209;30252
305302;30262
306202;30262
307203;30262
307213;30262
309305;30262
304114;30272
308300;30272
311205;30282
301400;30302
304300;30302
305205;30302
306113;30302
300208;30312
301300;30312
304113;30312
307206;30312
301302;30322
302103;30322
304211;30332
301119;30342
302110;30342
304212;30342
307210;30342
308308;30342
300114;30352
302107;30352
307103;30352
311204;30352
300300;30362
302108;30362
307209;30362
308304;30362
302302;30382
306110;30382
306205;30382
307200;30382
311201;30382
302212;30392
307303;30392
309210;30392
302107;30402
307112;30402
301213;30412
308308;30412
311200;30412
311203;30412
300102;30422
301201;30422
301207;30422
301209;30422
301304;30422
302200;30432
302207;30432
303207;30432
304105;30432
302104;30442
302215;30442
303308;30442
307106;30442
309217;30442
306107;30452
310201;30462
310205;30462
305203;30472
310205;30482
305201;30492
306111;30492
300300;30502
307108;30502
307209;30502
302200;30512
309306;30512
300302;30542
304206;30542
307115;30542
307304;30542
310202;30542
302117;30562
300200;30582
302107;30582
304215;30582
305309;30582
302103;30592
311205;30592
301106;30602
301214;30602
305111;30602
305209;30602
307303;30602
301110;30612
303107;30612
303301;30612
304108;30612
308109;30612
305200;30622
311213;30622
300201;30632
301116;30632
305109;30632
306104;30632
307210;30632
300301;30642
301115;30642
305110;30642
305115;30642
309217;30642
305207;30652
300200;30662
307209;30662
304300;30672
304302;30672
307114;30672
300305;30682
304211;30682
305200;30682
307112;30682
301302;30692
302213;30692
306300;30692
300200;30702
301302;30702
302114;30702
304212;30702
310205;30702
301208;30712
302103;30712
304204;30712
306103;30712
302106;30722
303115;30722
305402;30722
306107;30732
304204;30742
305404;30742
300108;30752
305109;30752
307110;30752
307303;30752
300206;30762
301110;30762
304210;30762
306306;30762
307108;30762
301115;30772
302113;30772
305403;30772
308203;30772
303205;30782
303307;30782
304100;30802
304210;30812
307210;30812
310201;30812
301107;30822
301114;30822
306102;30822
306103;30822
304211;30832
308205;30832
311207;30842
302201;30852
303207;30852
305206;30852
311209;30852
300102;30872
302108;30872
308112;30872
309209;30872
310211;30872
302217;30882
306105;30882
307203;30882
300208;30892
302200;30892
302208;30892
304212;30892
301207;30902
301300;30902
302103;30902
308116;30902
304211;30912
305110;30912
305306;30912
306306;30912
307209;30912
302203;30922
302112;30932
306110;30932
306210;30932
300110;30942
307301;30942
308112;30942
302102;30952
306214;30952
308116;30952
308211;30962
311205;30962
301116;30992
302304;30992
307200;30992
308209;30992
309200;30992
300204;31002
301105;31022
303109;31022
304202;31022
305304;31022
309306;31022
303204;31032
304215;31032
306114;31032
302211;31042
303202;31042
309209;31042
310204;31042
310206;31042
300305;31052
301304;31052
303100;31052
304304;31052
305108;31052
303212;31072
304210;31072
305111;31072
306203;31072
306205;31072
308206;31082
302109;31092
308213;31092
307207;31102
303308;31112
304103;31112
307107;31112
308107;31112
311205;31112
305306;31132
302400;31152
305107;31152
305404;31152
307304;31152
308109;31152
301114;31172
305202;31172
306115;31172
307208;31172
307215;31172
305101;31182
304212;31192
307112;31192
310205;31192
400306;40002
404105;40002
404108;40012
402111;40022
402116;40022
403210;40022
404301;40022
408300;40022
402200;40032
404204;40032
405103;40032
400300;40042
400305;40042
402205;40042
406109;40042
400202;40052
401204;40052
404208;40052
407209;40052
408304;40052
405100;40062
405214;40062
403210;40082
404100;40082
404110;40082
404204;40082
404300;40082
405205;40092
409203;40102
405300;40122
405304;40122
406209;40122
409301;40122
400200;40132
401207;40132
403111;40132
409301;40132
409212;40162
404402;40172
405200;40172
400103;40182
402204;40182
404202;40182
406104;40182
405101;40192
401112;40202
403201;40202
406307;40202
408306;40202
408309;40202
400108;40212
404208;40212
405106;40212
405301;40212
407208;40212
403114;40222
406205;40222
401103;40232
404203;40232
408301;40232
409204;40232
409210;40232
402207;40242
404111;40242
407211;40242
408201;40242
403402;40252
407206;40252
400302;40262
403207;40262
407215;40262
408301;40262
401102;40272
400305;40282
403115;40282
404301;40282
406101;40282
407217;40282
402201;40292
403304;40292
405202;40292
401302;40302
404102;40322
404211;40322
409307;40322
400100;40332
408304;40332
409206;40332
404205;40342
407204;40342
407211;40342
407302;40342
409204;40342
409306;40352
404105;40362
404203;40362
405101;40362
405207;40362
406101;40362
401213;40392
406200;40392
405210;40402
400307;40412
401303;40412
405214;40412
408201;40422
400200;40432
403301;40432
400108;40442
402200;40442
404105;40442
407217;40442
409305;40442
402115;40452
403204;40452
406100;40452
403107;40472
406204;40472
402204;40482
403102;40482
404116;40482
407303;40482
402206;40492
403101;40492
405102;40492
401210;40502
407205;40502
407308;40502
400203;40512
405101;40512
400301;40522
404212;40522
409308;40522
402107;40532
405100;40542
406304;40542
408203;40542
409307;40552
402102;40562
402203;40562
402206;40562
403203;40562
406301;40562
400302;40572
406106;40572
408203;40572
407210;40582
400101;40592
401208;40602
402104;40602
405118;40602
405210;40602
405303;40602
400302;40612
403106;40612
406301;40612
409300;40612
400304;40622
404114;40632
409207;40632
400301;40642
401104;40642
403202;40642
406114;40642
405214;40652
407204;40652
401211;40682
402103;40682
404302;40682
406108;40702
400208;40712
409301;40712
400103;40722
401303;40732
405201;40732
400102;40742
402114;40742
403204;40742
406306;40742
400113;40752
400305;40752
405111;40752
405208;40752
408307;40752
400201;40762
405110;40762
406206;40762
409302;40762
401207;40782
401302;40782
403300;40782
405117;40782
407212;40782
402108;40792
402203;40792
402306;40792
403301;40792
403104;40802
400404;40812
402102;40812
404109;40812
406109;40812
400303;40822
401112;40822
403300;40822
407211;40822
408301;40822
400111;40832
402209;40832
404105;40832
401116;40862
404211;40862
407306;40862
400109;40872
403105;40872
406112;40882
408209;40882
407200;40892
409206;40892
401104;40912
403100;40912
404203;40912
406301;40912
409209;40912
405210;40922
403305;40932
404203;40932
407300;40932
405304;40952
409204;40952
400402;40962
403208;40962
403401;40962
400110;40972
401213;40972
405203;40972
402112;40982
406203;40982
406306;40982
408200;40982
402111;41002
403102;41002
403109;41002
403114;41002
405105;41002
404215;41012
405305;41012
407306;41012
401116;41022
402114;41042
406306;41042
409209;41042
401107;41052
404304;41052
400116;41062
408207;41062
403400;41072
404106;41072
406111;41072
408203;41072
400200;41082
403402;41082
401201;41092
401206;41092
403401;41092
405300;41092
409308;41092
404100;41102
404105;41102
405114;41102
404301;41112
402201;41122
407301;41132
409210;41132
405104;41142
406102;41142
409209;41142
406301;41152
406307;41152
409211;41152
408204;41162
403209;41172
407301;41172
409210;41172
409211;41172
409212;41172
405206;41182
407202;41182
409204;41182
407302;41192
400306;41202
402110;41202
403401;41202
403403;41202
409202;41202
401107;41212
402113;41212
404101;41212
406102;41212
406205;41212
400101;41232
402111;41232
409204;41232
402303;41242
404113;41242
400402;41272
402106;41272
404209;41272
407210;41272
402203;41282
406103;41292
408201;41292
400116;41332
401212;41332
402210;41332
403209;41332
403102;41342
404104;41342
406102;41352
502304;50002
506115;50002
506217;50002
508111;50002
510209;50002
504403;50012
500110;50022
501202;50022
505305;50022
509103;50022
501101;50032
504201;50032
505213;50032
501109;50042
503213;50042
504302;50042
508211;50042
509214;50042
504301;50052
506116;50052
508211;50052
510207;50052
502101;50062
503205;50062
503402;50062
502304;50082
504402;50082
506109;50082
507206;50082
503115;50092
504206;50092
505302;50092
508217;50092
509211;50092
500102;50102
500210;50102
502112;50102
503303;50102
509213;50102
502401;50112
508108;50112
505213;50122
506302;50122
507108;50122
505111;50132
505211;50132
505213;50132
508203;50132
508204;50132
507101;50172
502305;50182
504209;50182
506210;50182
508212;50182
505304;50192
508217;50192
509209;50192
510202;50202
503114;50222
508109;50222
509104;50222
502112;50232
500300;50242
501103;50242
502113;50242
500100;50252
504100;50252
504304;50252
508113;50252
501301;50262
502402;50262
500303;50272
505113;50272
508107;50272
507205;50282
507209;50292
508213;50292
503216;50302
504210;50302
504402;50302
505200;50302
507109;50302
501100;50312
503307;50312
500206;50322
505402;50322
509209;50322
510209;50322
503102;50332
507102;50332
507306;50332
508101;50332
509212;50332
506101;50362
506113;50362
502209;50372
500101;50382
500107;50382
503114;50382
503306;50382
502211;50402
502305;50402
503216;50402
502108;50422
502214;50422
507103;50422
504203;50432
507304;50432
508200;50432
508205;50432
503213;50442
501100;50452
504204;50452
508214;50452
503211;50462
506304;50462
504101;50472
505104;50472
508201;50472
506105;50492
501109;50502
506111;50502
508118;50502
501305;50512
502103;50512
503110;50512
503303;50512
506115;50512
505202;50522
508202;50522
503115;50532
505106;50532
508211;50532
502112;50542
505117;50542
508113;50542
508201;50542
502209;50562
505108;50562
507202;50572
508206;50572
509101;50572
503401;50582
504204;50582
504302;50582
506108;50582
507103;50582
501206;50592
502114;50592
504302;50592
501204;50602
503300;50602
505208;50602
505308;50602
509205;50602
503108;50612
506115;50612
506214;50612
508102;50612
503108;50642
503200;50642
504109;50642
500101;50652
500304;50652
503305;50652
507111;50652
508201;50652
502401;50672
507117;50672
509104;50672
501100;50682
504111;50682
505110;50682
506216;50682
508101;50682
505100;50692
505105;50702
507115;50702
500104;50722
501204;50722
506204;50722
506213;50722
503303;50732
504102;50732
506201;50732
501112;50762
504103;50772
504301;50772
505109;50772
506303;50772
505210;50782
505404;50782
507109;50782
507200;50782
502203;50792
506113;50792
506210;50792
508110;50792
505117;50812
509106;50812
500301;50822
502209;50822
505106;50822
507304;50822
503216;50832
504207;50832
508108;50832
501203;50842
503102;50842
504102;50842
508108;50842
509206;50842
500101;50852
501305;50852
502109;50852
504206;50852
509111;50852
500304;50882
502110;50882
507104;50882
509113;50882
502202;50892
502301;50892
504113;50892
505404;50892
502117;50902
503206;50902
505209;50902
502207;50912
503110;50912
506209;50912
507201;50912
508217;50912
508201;50922
509212;50922
500302;50942
501209;50942
503400;50942
505215;50942
508211;50942
500200;50952
509204;50952
510209;50952
500105;50962
505307;50962
506105;50962
506206;50962
501200;50972
502211;50982
505303;50982
508105;50992
500113;51002
503102;51002
505206;51002
505402;51002
507306;51002
501105;51012
503100;51012
505305;51012
505109;51022
509109;51022
502116;51032
503213;51032
504206;51032
506205;51032
501304;51042
508216;51042
501207;51052
502303;51052
503400;51052
500103;51062
505115;51062
508113;51062
508200;51062
510209;51062
502203;51072
504112;51072
500114;51082
504201;51082
507115;51082
507204;51082
509107;51082
504101;51092
507202;51092
605307;60002
606208;60002
606306;60002
609203;60002
606105;60012
600210;60022
603110;60022
601102;60032
602309;60032
609108;60032
600117;60042
603307;60042
607304;60042
608212;60042
609203;60042
600211;60052
605107;60052
609208;60052
601212;60072
607204;60072
603100;60082
607200;60082
607309;60082
601109;60092
603301;60092
605105;60092
607102;60092
602111;60102
604103;60102
602109;60112
606103;60112
606209;60112
608100;60112
608111;60112
606203;60122
600106;60132
602306;60132
604305;60132
605302;60132
608202;60132
606303;60142
608102;60142
608109;60142
609114;60142
601201;60152
603200;60152
603211;60152
601115;60172
601211;60172
603307;60172
604402;60172
607202;60172
604208;60182
604210;60182
607105;60182
608203;60182
608206;60182
603300;60192
609112;60192
600210;60202
604401;60202
605305;60202
609201;60202
600104;60212
604114;60212
601307;60222
601101;60232
602205;60232
605102;60232
600300;60242
600401;60242
603114;60242
605202;60242
605308;60242
602117;60252
602106;60262
602302;60262
606204;60262
608209;60262
600307;60282
601300;60292
607108;60292
609107;60292
609210;60292
600107;60302
604104;60302
604105;60302
604307;60302
606106;60302
608102;60312
600114;60322
603203;60322
606209;60322
600201;60332
601108;60332
605204;60332
605301;60332
607308;60332
608201;60342
600101;60352
600302;60352
604402;60362
600207;60372
600213;60372
607205;60372
608106;60382
609207;60382
601205;60392
604100;60392
604106;60392
604301;60392
606308;60392
604402;60402
603104;60412
604302;60412
605109;60422
602100;60432
600110;60442
601205;60442
609106;60442
604305;60452
600104;60462
601106;60462
601202;60462
608108;60462
600100;60472
600117;60472
602103;60472
602207;60472
602104;60482
602107;60482
605104;60482
602102;60492
607203;60492
601209;60512
604205;60512
605206;60512
606101;60512
609109;60522
601101;60532
606106;60532
606205;60532
600309;60542
601114;60542
604200;60542
601204;60552
601300;60552
606209;60552
606304;60552
609105;60552
600109;60562
603200;60562
600118;60582
602304;60582
607209;60582
607301;60592
608202;60592
600114;60612
602300;60612
603202;60612
604208;60612
601208;60622
603301;60622
606205;60622
601216;60642
602201;60642
604208;60642
605114;60642
609108;60642
600102;60652
600116;60652
600119;60652
601207;60652
602109;60652
603119;60662
609207;60662
600114;60672
606105;60672
601215;60702
602301;60702
603116;60702
607211;60702
608111;60702
605301;60712
604403;60732
608212;60732
600119;60742
602201;60742
604100;60742
604105;60742
607303;60742
601109;60752
602102;60752
602201;60752
604103;60752
606209;60752
604209;60762
600111;60772
600308;60772
604100;60772
606301;60772
600209;60782
604207;60782
607303;60782
601113;60802
604111;60802
600307;60812
606111;60812
601108;60822
603208;60822
606300;60822
606303;60822
602203;60832
604100;60832
608207;60832
604102;60842
609112;60842
603104;60852
607114;60852
607204;60852
608201;60852
600210;60862
600213;60862
600302;60862
602118;60862
603101;60862
600304;60872
607206;60872
603111;60882
602111;60902
604101;60902
600108;60912
601108;60912
601109;60912
606201;60912
606307;60912
600213;60922
601112;60922
605106;60922
605307;60922
601115;60942
601213;60942
602107;60942
606117;60942
609105;60942
605202;60952
602105;60962
605106;60962
605307;60962
607106;60962
602203;60982
601212;60992
603110;60992
603117;60992
607305;60992
609203;60992
601107;61002
602305;61002
603101;61002
600205;61012
601102;61012
601201;61012
600101;61022
602304;61022
600305;61032
601104;61032
601111;61032
604111;61032
604210;61032
600108;61042
603100;61042
603305;61042
606303;61042
609112;61042
603116;61052
605302;61052
705109;70002
701102;70012
704109;70012
704201;70012
713203;70012
713212;70012
701105;70022
703112;70032
702205;70042
703104;70042
705103;70042
707203;70042
709204;70042
707201;70072
713207;70072
701211;70082
708207;70082
710211;70082
712204;70082
713211;70082
709202;70092
700201;70112
702107;70112
706210;70112
706303;70112
711208;70112
701209;70122
702211;70122
709202;70122
700402;70132
703102;70132
706113;70132
706303;70132
711214;70132
700112;70142
706100;70142
706102;70142
709307;70142
707302;70152
711213;70152
703111;70162
712212;70162
701204;70172
703101;70172
704109;70172
712205;70182
700102;70192
705304;70192
700212;70202
701214;70202
704305;70202
710201;70202
700114;70212
710207;70212
712203;70212
700400;70222
706302;70232
700113;70242
701102;70242
706203;70242
706115;70252
701401;70262
702111;70262
710212;70262
705210;70272
706111;70272
709206;70272
700102;70282
700119;70282
701206;70282
704204;70282
709202;70282
702211;70302
702306;70302
703101;70302
703400;70302
713214;70302
700403;70312
704201;70312
706101;70312
712210;70312
713206;70312
703213;70322
700100;70332
702119;70332
704110;70332
706215;70332
707302;70332
700403;70342
702111;70342
702303;70342
709210;70342
700105;70352
707307;70352
701401;70362
706110;70362
706212;70362
708203;70362
712206;70362
702112;70372
703104;70392
703200;70392
705201;70392
705208;70392
707209;70392
708214;70402
700205;70412
700208;70412
706111;70412
706214;70412
703108;70422
704208;70422
704305;70422
709202;70422
706202;70432
710214;70432
704201;70442
704102;70462
703212;70472
706103;70472
712209;70472
701305;70482
702119;70482
702401;70482
709205;70482
709304;70482
701103;70492
705203;70492
711213;70492
700207;70502
701213;70502
704401;70502
705209;70502
706214;70502
705203;70512
702210;70522
703100;70522
700103;70532
702214;70532
702303;70532
705210;70532
701207;70542
701213;70542
708300;70542
703402;70552
707206;70552
709305;70552
711207;70552
712213;70552
702202;70562
704113;70562
700305;70572
702308;70572
705107;70572
707304;70572
702102;70582
705104;70582
711201;70582
701202;70592
700303;70602
701115;70602
703214;70602
706301;70602
708205;70602
701300;70612
705113;70612
712203;70612
709211;70622
704308;70632
703306;70642
700200;70652
701206;70662
703101;70662
703209;70662
701110;70672
700118;70682
702104;70682
702209;70682
705302;70682
702102;70692
702202;70692
704201;70692
709211;70692
700109;70702
700303;70702
709211;70702
710204;70702
712203;70702
706300;70712
700100;70722
702305;70722
706200;70722
709201;70722
713214;70722
700117;70732
702104;70732
702106;70732
706101;70732
709308;70732
701212;70742
700115;70752
702105;70752
705101;70752
713209;70752
702115;70762
704303;70762
703202;70772
704201;70782
704207;70782
706112;70782
706216;70792
702309;70802
705106;70802
705110;70802
706204;70802
713210;70802
700206;70822
705300;70822
707305;70822
706101;70832
700109;70852
704201;70852
709305;70852
712205;70852
705207;70862
700207;70872
711211;70872
709204;70882
705211;70892
706110;70892
707300;70892
709207;70892
701111;70902
701204;70902
701205;70902
712211;70902
701210;70912
703212;70912
700205;70922
702108;70932
702119;70932
703114;70932
704305;70932
705102;70932
704400;70942
700206;70952
703213;70952
708205;70952
704114;70962
700401;70972
704109;70972
709303;70972
705106;70982
701114;70992
709303;70992
711216;70992
706203;71002
711212;71002
701209;71012
704208;71012
705200;71012
712203;71012
712210;71012
702119;71022
703115;71022
703402;71022
711213;71022
706111;71032
700304;71042
706100;71042
706110;71042
713208;71042
702105;71052
702104;71082
703106;71082
703116;71082
705113;71082
707307;71082
700100;71092
702100;71102
702110;71102
703302;71102
710206;71102
712209;71102
