"graduateStudentID";"graduateCourseID"
10782;1132
10842;1132
10152;1142
10162;1142
10202;1142
10532;1142
10762;1142
10782;1142
10992;1142
11032;1142
10052;1152
10332;1152
10542;1152
10682;1152
10672;1162
10692;1162
10042;1172
10112;1172
10282;1172
10452;1172
10512;1172
10582;1172
10792;1172
10932;1172
10712;1182
10092;1192
10192;1192
10312;1192
10342;1192
10492;1192
10832;1192
10882;1192
10002;1202
10022;1202
10352;1202
10362;1202
10602;1202
10872;1212
10132;1222
10352;1222
10542;1222
10662;1222
10822;1222
10922;1222
10062;1232
10572;1232
11012;1232
10142;1242
10172;1242
10792;1242
10852;1242
10892;1242
10252;1252
10572;1252
10972;1252
11002;1252
10052;1262
10752;1262
10862;1262
10072;1272
10102;1272
10432;1272
10642;1272
10942;1272
10972;1272
11022;1272
10102;1282
10142;1282
10212;1282
10222;1282
10552;1282
10742;1282
10212;1292
10722;1292
10732;1292
10772;1292
10792;1292
10902;1292
11002;1292
10352;1302
10562;1302
10582;1302
10592;1302
10672;1302
10742;1302
10762;1302
11022;1302
11082;1302
10472;1312
10302;1322
10802;1322
10812;1322
10902;1322
10092;1332
10222;1332
10262;1332
10282;1332
10402;1332
10942;1332
11002;1332
10042;1342
10082;1342
10182;1342
10522;1342
10842;1342
11092;1342
10012;1352
10462;1352
10502;1352
10532;1352
10702;1352
10892;1352
10212;1362
10412;1362
10612;1362
10652;1362
10832;1362
11062;1362
10022;1382
10682;1382
10032;1392
10282;1392
10362;1392
10722;1392
10932;1392
10962;1392
11072;1392
10122;1402
10192;1402
10442;1402
10542;1402
10022;1412
10202;1412
10412;1412
10432;1412
10602;1412
10712;1412
10912;1412
10232;1422
10622;1422
10652;1422
10222;1432
10382;1432
10602;1432
10742;1432
10972;1432
11032;1432
10012;1442
10242;1442
10862;1442
10882;1442
10042;1452
10702;1452
10992;1452
20012;2002
20062;2002
20672;2002
20742;2002
20792;2002
20852;2012
20272;2022
20892;2022
20082;2032
20132;2032
20362;2032
20442;2032
20482;2032
20682;2032
20752;2032
20782;2032
21012;2032
20452;2042
20692;2042
20762;2042
20872;2042
20992;2042
21002;2042
21042;2042
20192;2052
20282;2062
20812;2062
21012;2062
20472;2072
20662;2072
20012;2082
20552;2082
20752;2082
21042;2082
20022;2092
20172;2102
20182;2102
20292;2102
20442;2102
20722;2102
20762;2102
20302;2112
20382;2112
20512;2112
20772;2112
20092;2122
20262;2122
20312;2122
20612;2122
20862;2132
20482;2142
20652;2142
20882;2142
20892;2142
20962;2142
21002;2142
20132;2152
20292;2152
20472;2152
20562;2152
20622;2152
20782;2152
20802;2152
20162;2162
20402;2162
20582;2162
20712;2162
20992;2162
20362;2172
20522;2172
20572;2172
20632;2172
20652;2172
20692;2172
20112;2182
20342;2182
20842;2182
20942;2182
20032;2192
20282;2192
21052;2192
20052;2202
20062;2202
20072;2202
20182;2202
20212;2202
20352;2202
20412;2202
20022;2212
20102;2212
20212;2212
20532;2212
20062;2222
20142;2222
20272;2222
20452;2222
20902;2222
20952;2222
20192;2232
20912;2232
20922;2232
21062;2232
20382;2242
20432;2242
20552;2242
20682;2242
20972;2242
20052;2252
20142;2252
20512;2252
20042;2262
20322;2262
20432;2262
20462;2262
20772;2262
20942;2262
20572;2272
20822;2272
20982;2272
21042;2272
20102;2282
20122;2282
20202;2282
20712;2282
20872;2282
20032;2292
20042;2292
20292;2292
20382;2292
20492;2292
20512;2292
20612;2292
20792;2292
21032;2292
20372;2302
21052;2302
20152;2312
20252;2312
20642;2312
20672;2312
20782;2312
20872;2312
20222;2322
20262;2322
20392;2322
20442;2322
20472;2322
20682;2322
20692;2322
20992;2322
21022;2322
20182;2332
20452;2332
20642;2332
20812;2332
20312;2342
20582;2342
20982;2342
20132;2352
20162;2352
20282;2352
20912;2352
20042;2362
20572;2362
20852;2362
20902;2362
20952;2362
20002;2372
20232;2372
20262;2372
20582;2372
20602;2372
20272;2382
20592;2382
20702;2382
20212;2392
20362;2392
20902;2392
20672;2402
20732;2402
20842;2402
20922;2402
20242;2412
20552;2412
20762;2412
20032;2422
20302;2422
20312;2422
20342;2422
20632;2422
20942;2422
21022;2422
21062;2422
20222;2432
20892;2432
20022;2442
20502;2442
20522;2442
20622;2442
20642;2442
20832;2442
20912;2442
20122;2452
20152;2452
20332;2452
20422;2452
20612;2452
20632;2452
21052;2452
20542;2462
20702;2462
20722;2462
20932;2462
30042;3002
30072;3002
30082;3002
30372;3002
30602;3002
30632;3002
30732;3002
30762;3002
30922;3002
31172;3002
30022;3012
30052;3012
30242;3012
30972;3012
31052;3012
30792;3022
30032;3032
31192;3032
30922;3042
30012;3052
30412;3052
30482;3052
30892;3052
31102;3052
30132;3062
30142;3062
30162;3062
30802;3062
30172;3072
30332;3072
30372;3072
31112;3072
31162;3072
30092;3082
30222;3082
30352;3082
30882;3082
31022;3082
31122;3082
30142;3092
30172;3092
30522;3092
30642;3092
30772;3092
31182;3092
30422;3102
30502;3102
30072;3112
30172;3112
30262;3112
30382;3112
30532;3112
30782;3112
31122;3112
30512;3122
31002;3122
30242;3132
30002;3142
30162;3142
30322;3142
31082;3142
30282;3152
30442;3152
30772;3152
30022;3162
30422;3162
30442;3162
30742;3162
30762;3162
31062;3162
31072;3162
30202;3172
30232;3172
30572;3172
30602;3172
30942;3172
30012;3182
30252;3182
30362;3182
30482;3182
30832;3182
31092;3182
31142;3182
30252;3192
30342;3192
31172;3192
30342;3202
30392;3212
30522;3212
30712;3212
30932;3212
30662;3222
30822;3222
30852;3222
30922;3222
31012;3222
30302;3232
30682;3242
30702;3242
30942;3242
30042;3252
30082;3252
30472;3252
30562;3252
30842;3252
31032;3252
30142;3262
30282;3262
30612;3262
30652;3262
30812;3262
31002;3262
31052;3272
30202;3282
30332;3282
30592;3282
30492;3292
30082;3302
30222;3302
30232;3302
30292;3302
30462;3302
30692;3302
30312;3312
30432;3312
30682;3312
30072;3322
30292;3322
30742;3322
30762;3322
30982;3322
31012;3322
30112;3332
30792;3332
30862;3332
30502;3342
30872;3342
30562;3352
30602;3352
30652;3352
30772;3352
30902;3352
31112;3352
31182;3352
30222;3362
30382;3362
30552;3362
30642;3362
30722;3362
31152;3362
31162;3362
31192;3362
30102;3372
30302;3372
30442;3372
30522;3372
30562;3382
30702;3382
31012;3382
31182;3382
30112;3392
30402;3392
30642;3392
30952;3392
30292;3402
30302;3402
30042;3412
30152;3412
30862;3412
31132;3412
31022;3422
31162;3422
30132;3432
30212;3432
30492;3432
30612;3432
30802;3432
30902;3432
31062;3432
30612;3442
30652;3442
30692;3442
30032;3452
30242;3452
30582;3452
30942;3452
31112;3452
30322;3462
30592;3462
30682;3462
30852;3462
30932;3462
31092;3462
30432;3472
30802;3472
30092;3482
30102;3482
30412;3482
30982;3482
31142;3482
30362;3492
30622;3502
30912;3502
31052;3502
30122;3512
30592;3512
30962;3512
30972;3512
30992;3512
30062;3522
30332;3522
30752;3532
30822;3532
30852;3532
31172;3532
30012;3542
30022;3542
30152;3542
30492;3542
30672;3542
31042;3542
31132;3542
30102;3552
30182;3552
30252;3552
30422;3552
30452;3552
30462;3562
30542;3562
30182;3572
30192;3572
30272;3572
30382;3572
30732;3572
30872;3572
40752;4002
40062;4012
40162;4012
40292;4012
40632;4012
40722;4012
40852;4012
40932;4012
40242;4022
40412;4022
40102;4032
40202;4032
40512;4032
40762;4032
40782;4032
41022;4032
41052;4032
40082;4042
40622;4042
40942;4042
40382;4052
40412;4052
40992;4052
41012;4052
41142;4052
41312;4052
40222;4062
40242;4062
40372;4062
40502;4062
40562;4062
40572;4062
41012;4062
41292;4062
40052;4072
40202;4072
40322;4072
40002;4082
40062;4082
40342;4082
40462;4082
40712;4082
40872;4082
40902;4082
40922;4082
40942;4082
40972;4082
41032;4082
41052;4082
41132;4082
41212;4082
40682;4092
40022;4102
40182;4102
40382;4102
40842;4102
41192;4102
41342;4102
40522;4112
40802;4112
40992;4112
41002;4112
41062;4112
41302;4112
40302;4122
40882;4122
40982;4122
41092;4122
41302;4122
41312;4122
40012;4132
40072;4132
40392;4132
40402;4132
40512;4132
40672;4132
40762;4132
40792;4132
41042;4132
41212;4132
40342;4142
40442;4142
40472;4142
41232;4142
41332;4142
40552;4152
40592;4152
41092;4152
41182;4152
41192;4152
41252;4152
40092;4162
40122;4162
40832;4162
40982;4162
41202;4162
41242;4162
40142;4172
40222;4172
40672;4172
40952;4172
41052;4172
40362;4182
40002;4192
40112;4192
40172;4192
40252;4192
40502;4192
40552;4192
40642;4192
40702;4192
40272;4202
40512;4202
40772;4202
40052;4212
40102;4212
40472;4212
40762;4212
40032;4222
40312;4222
40492;4222
40962;4222
41282;4222
41302;4222
40052;4232
40062;4232
40122;4232
40132;4232
40152;4232
40812;4232
40952;4232
40962;4232
41062;4232
40212;4242
40392;4242
40542;4242
40662;4242
40092;4252
40542;4252
40592;4252
40612;4252
41272;4252
40562;4262
40252;4272
40292;4272
40492;4272
40742;4272
41102;4272
40892;4282
41152;4282
41222;4282
40112;4292
40192;4292
40362;4292
40572;4292
40642;4292
41192;4292
41262;4292
40422;4302
40592;4302
41002;4302
41322;4302
40332;4312
40452;4312
40612;4312
40042;4322
40202;4322
40422;4322
40532;4322
41072;4322
40552;4332
41212;4332
41322;4332
40162;4342
40282;4342
40112;4352
40892;4352
40962;4352
41252;4352
40032;4362
40132;4362
40262;4362
40322;4362
40692;4362
40702;4362
40822;4362
41032;4362
41182;4362
41232;4362
40012;4372
40812;4372
40832;4372
40952;4372
40972;4372
41122;4372
41232;4372
40022;4382
40232;4382
40432;4382
40502;4382
40482;4392
40632;4392
40902;4392
41252;4392
40292;4402
41222;4402
41352;4402
40002;4412
40312;4412
40402;4412
40472;4412
40562;4412
40632;4412
40992;4412
41082;4412
41102;4412
40012;4422
40042;4422
40352;4422
40452;4422
40582;4422
40842;4422
40902;4422
41102;4422
41262;4422
41292;4422
40352;4432
40602;4432
40732;4432
40772;4432
40802;4432
40782;4442
40912;4442
41002;4442
41082;4442
40122;4452
40132;4452
40682;4452
40782;4452
40852;4452
41172;4452
41202;4452
40152;4462
40192;4462
40442;4462
40042;4472
40082;4472
40572;4472
40722;4472
40822;4472
40842;4472
40862;4472
40912;4472
41042;4472
40162;4482
40192;4482
40522;4482
40642;4482
40732;4482
40882;4482
40942;4482
41112;4482
40072;4492
40392;4492
40652;4492
40772;4492
40822;4492
40972;4492
41272;4492
40072;4502
40092;4502
40182;4502
40482;4502
40532;4502
40912;4502
40982;4502
41162;4502
50122;5002
50552;5002
50882;5002
50052;5012
50162;5012
50182;5012
50372;5012
50652;5012
50812;5012
50932;5012
50022;5022
50212;5022
50302;5022
50502;5022
50622;5022
50922;5022
50952;5022
50462;5032
50942;5032
51052;5032
50262;5042
50582;5042
50742;5042
50072;5052
50182;5052
50642;5052
50692;5052
50012;5062
50242;5062
50232;5072
50272;5072
50312;5072
50442;5072
50182;5082
50262;5082
50672;5082
50862;5082
50512;5092
50902;5092
50042;5102
50222;5102
50522;5102
50572;5102
50622;5102
50802;5102
50822;5102
50942;5102
51002;5102
51052;5102
50192;5112
50782;5112
50392;5122
50792;5122
50032;5132
50172;5132
50682;5132
50082;5142
50642;5142
50872;5142
50952;5142
51042;5142
50042;5152
50502;5152
50682;5152
51002;5152
50532;5162
50742;5162
50802;5162
50872;5162
50922;5162
50932;5162
50212;5172
50602;5172
50652;5172
50792;5172
51022;5172
51062;5172
50082;5182
50352;5182
50472;5182
50772;5182
50912;5182
50502;5192
50262;5202
50382;5202
50482;5202
50662;5202
50832;5202
50842;5202
50982;5202
51082;5202
50372;5212
50452;5212
50482;5212
50612;5212
50752;5212
50982;5212
50992;5212
50152;5222
50592;5222
50632;5222
50002;5232
50252;5232
50402;5232
50512;5232
50542;5232
51032;5232
51072;5232
50072;5242
50122;5242
50432;5242
50442;5242
50922;5242
50362;5252
50472;5252
50562;5252
50612;5252
50552;5262
50002;5272
50282;5272
50292;5272
50302;5272
50492;5272
50562;5272
50592;5272
50702;5272
50852;5272
50982;5272
50992;5272
50422;5282
50642;5282
50912;5282
50172;5292
50572;5292
50882;5292
50282;5302
50762;5302
50952;5302
50112;5312
50772;5312
50882;5312
51012;5312
50032;5322
50062;5322
50142;5322
50332;5322
50552;5322
50682;5322
50322;5332
50612;5332
50702;5332
50802;5332
50832;5332
51002;5332
50202;5342
50292;5342
50302;5342
50372;5342
50412;5342
50632;5342
50852;5342
50002;5352
50712;5352
51032;5352
50102;5362
50792;5362
50832;5362
50222;5372
50382;5372
50442;5372
50562;5372
50602;5372
50232;5382
50542;5382
51092;5382
50092;5392
50102;5392
50132;5392
50582;5392
50482;5402
50582;5402
50892;5402
50122;5412
50712;5412
50732;5412
50962;5412
51072;5412
50332;5422
50822;5422
51092;5422
50082;5432
50102;5432
50222;5432
50452;5432
51072;5432
50052;5442
50152;5442
51042;5442
50342;5452
50452;5452
50592;5452
50912;5452
50212;5462
50422;5462
50722;5462
50942;5462
50972;5462
50902;5472
50032;5482
50062;5482
50312;5482
50322;5482
50462;5482
50522;5482
50752;5482
50012;5492
50282;5492
50332;5492
50352;5492
60092;6002
60282;6002
60372;6002
60402;6002
60512;6002
60532;6002
60872;6002
60042;6012
61042;6012
61052;6012
60092;6022
60332;6022
60412;6022
60782;6022
61032;6022
60172;6032
60322;6032
60632;6032
60672;6032
60892;6032
60212;6042
60832;6042
60762;6052
60862;6052
60102;6062
60392;6062
60532;6062
60942;6062
60102;6072
60362;6072
60832;6072
60362;6082
60852;6082
60932;6082
60432;6092
60592;6092
60612;6092
61052;6092
60582;6102
60612;6102
60192;6112
60452;6112
60562;6112
60622;6112
60672;6112
60242;6122
60302;6122
60642;6122
60692;6122
61012;6122
60482;6132
60512;6132
60762;6132
60222;6142
60232;6142
60312;6142
60422;6142
60502;6142
60662;6142
60772;6142
61022;6142
61032;6142
60882;6152
60932;6152
60332;6162
60392;6162
60682;6162
60742;6162
60872;6162
60212;6172
60252;6172
60372;6172
60772;6172
60902;6172
60962;6172
60142;6182
60152;6182
60252;6182
60262;6182
60512;6182
60572;6182
60592;6182
60632;6182
60442;6192
60962;6192
60002;6202
60062;6202
60222;6202
60432;6202
60762;6202
60812;6202
60822;6202
60052;6212
60112;6212
60162;6212
60182;6212
60342;6212
60382;6212
60592;6212
60752;6212
60782;6212
60982;6212
60012;6222
60102;6222
60652;6222
61012;6222
60002;6232
60262;6232
60472;6232
60852;6232
60082;6242
60132;6242
60332;6242
60602;6242
60812;6242
60922;6242
60042;6252
60212;6262
60282;6262
60542;6262
60752;6262
60792;6262
60412;6272
60642;6272
60742;6272
60782;6282
60232;6292
60522;6292
60682;6292
60722;6292
60282;6302
60392;6302
60662;6302
60672;6302
60802;6302
60892;6302
60942;6302
61052;6302
60312;6312
60792;6312
60022;6322
60292;6322
60652;6322
60732;6322
60132;6332
60162;6332
60172;6332
60382;6332
60612;6332
60802;6332
60992;6332
60062;6342
60202;6342
60552;6342
60632;6342
60822;6342
60982;6342
61002;6342
60072;6352
60162;6352
60712;6352
60832;6352
60852;6352
60892;6352
60012;6362
60022;6362
60272;6362
60362;6362
60502;6362
60822;6362
60272;6372
60292;6372
60172;6382
60302;6382
60432;6382
61042;6382
60982;6392
61022;6392
60002;6402
60032;6402
60352;6402
60412;6402
60462;6402
60492;6402
60862;6402
60952;6402
61012;6402
61032;6402
60052;6412
60642;6412
60962;6412
60972;6412
60302;6422
60502;6422
60742;6422
60902;6422
60032;6432
60622;6432
60702;6432
60712;6432
60142;6442
60152;6442
60322;6442
60552;6442
61042;6442
60792;6452
60812;6452
60922;6452
60682;6462
60912;6462
60042;6472
60122;6472
60312;6472
60702;6472
60842;6472
60952;6472
70012;7002
70082;7002
70712;7002
70002;7012
70312;7012
70362;7012
71102;7012
71162;7012
70262;7022
70372;7022
70622;7022
70012;7032
70332;7032
70392;7032
70432;7032
70032;7042
70102;7042
70132;7042
70532;7042
70682;7042
70892;7042
70972;7042
70142;7052
70482;7052
70442;7062
70512;7062
70992;7062
71032;7062
70032;7072
70092;7072
70882;7072
71212;7072
70362;7082
71042;7082
71132;7082
71252;7082
71012;7092
71142;7092
71242;7092
70692;7102
71192;7102
70292;7112
70582;7112
70032;7122
70242;7122
70282;7122
70592;7122
70732;7122
70902;7122
71172;7122
70442;7132
70472;7132
70712;7132
70732;7132
70842;7132
70852;7132
70962;7132
71152;7132
70122;7142
70462;7142
70562;7142
70612;7142
70652;7142
70802;7142
71002;7142
71042;7142
71132;7142
70012;7152
70022;7152
70242;7152
70532;7152
70042;7162
70092;7162
70112;7162
70572;7162
70762;7162
70292;7172
70332;7172
70372;7172
70612;7172
71262;7172
70172;7182
70412;7182
70452;7182
70942;7182
70042;7192
70112;7192
70652;7192
70852;7192
70872;7192
70382;7202
70952;7202
71042;7202
71082;7202
71112;7202
70522;7212
71062;7212
70382;7222
70422;7222
70592;7222
70692;7222
70772;7222
70832;7222
70852;7222
70872;7222
71022;7222
71252;7222
70452;7232
70772;7232
70962;7232
71142;7232
70082;7242
70132;7242
70252;7242
70582;7242
70992;7242
71132;7242
71222;7242
70602;7252
70702;7252
70952;7252
70472;7262
70812;7262
70822;7262
70152;7272
70352;7272
70922;7272
70742;7282
70782;7282
70912;7282
70052;7292
70132;7292
70232;7292
70322;7292
70492;7292
70702;7292
71052;7292
70492;7302
70512;7302
70702;7302
70812;7302
70942;7302
71122;7302
71152;7302
71232;7302
70642;7312
71002;7312
71242;7312
70212;7322
70242;7322
70302;7322
70392;7322
70412;7322
71152;7322
70072;7332
70482;7332
70632;7332
71102;7332
70462;7342
70552;7342
70632;7342
70792;7342
70292;7352
70312;7352
71002;7352
71072;7352
70452;7362
70502;7362
70692;7362
70122;7372
70972;7372
71052;7372
70052;7382
70712;7382
70902;7382
70932;7382
71092;7382
70042;7392
70862;7392
71112;7392
71212;7402
70422;7412
70022;7422
70262;7422
70632;7422
71032;7422
71072;7422
71172;7422
70142;7432
70162;7432
70222;7432
70572;7432
70602;7432
70612;7432
71032;7432
70092;7442
70192;7442
70262;7442
70332;7442
70462;7442
70752;7442
70102;7452
70122;7452
70342;7452
70782;7462
70932;7462
70942;7462
70802;7472
71012;7472
71192;7472
70182;7482
70722;7482
71022;7482
71252;7482
71262;7482
70652;7492
70722;7492
70812;7492
71242;7492
70062;7502
70232;7502
70302;7502
70552;7502
70572;7502
71202;7502
70062;7512
70402;7512
70642;7512
70742;7512
70842;7512
71062;7512
70002;7522
70222;7522
70272;7522
70872;7522
71072;7522
70782;7532
70922;7532
70592;7542
70662;7542
70792;7542
70842;7542
70982;7542
70162;7552
70052;7562
70202;7562
70252;7562
70672;7562
70542;7572
71182;7572
80042;8002
80092;8002
80612;8002
80912;8002
80232;8012
80902;8012
81012;8012
81062;8012
81372;8012
81422;8012
80282;8022
80432;8022
80692;8022
80802;8022
81022;8022
80192;8032
80492;8032
80662;8032
80972;8032
81092;8032
81132;8032
81422;8032
80242;8042
80392;8042
80472;8042
80712;8042
80812;8042
80892;8042
81302;8042
81392;8042
80222;8052
80292;8052
80302;8052
80352;8052
80682;8052
81182;8052
80072;8062
80232;8062
80352;8062
80812;8062
81282;8062
81382;8062
80252;8072
80492;8072
80782;8072
81242;8072
81372;8072
80142;8082
80212;8082
80702;8082
81132;8082
81272;8082
81282;8082
80212;8092
80362;8092
80562;8092
80912;8092
81192;8092
81302;8092
81412;8092
80202;8102
80472;8102
80632;8102
81162;8102
81222;8102
80152;8112
80172;8112
80182;8112
80402;8112
80422;8112
80532;8112
80752;8112
80772;8112
80922;8112
81222;8112
81412;8112
80082;8122
80832;8122
81092;8122
80332;8132
80532;8132
80632;8132
80842;8132
80912;8132
81012;8132
81102;8132
81202;8132
81262;8132
80002;8142
80132;8142
80952;8142
81102;8142
81212;8142
81252;8142
81412;8142
80102;8152
80292;8152
80332;8152
80552;8152
81332;8152
81392;8152
80262;8162
81232;8162
81352;8162
80042;8172
80162;8172
80202;8172
80332;8172
80782;8172
81252;8172
80382;8182
80432;8182
80502;8182
80612;8182
80642;8182
81122;8182
81402;8182
80232;8192
80942;8192
81092;8192
81362;8192
80512;8202
80942;8202
81022;8202
81422;8202
80102;8212
80212;8212
80522;8212
80622;8212
80982;8212
80032;8222
80192;8222
80532;8222
80932;8222
80032;8232
80182;8232
80252;8232
80602;8232
80782;8232
80842;8232
80862;8232
80002;8242
80282;8242
80852;8242
80982;8242
81392;8242
80442;8252
80522;8252
80762;8252
81142;8252
81172;8252
80272;8262
80292;8262
80322;8262
80412;8262
80482;8262
80732;8262
80762;8262
80792;8262
81272;8262
80012;8272
80412;8272
80522;8282
80822;8282
80922;8282
81182;8282
81272;8282
81322;8282
80062;8292
80192;8292
80312;8292
80452;8292
80572;8292
81302;8292
80052;8302
80302;8302
80582;8302
80592;8302
81212;8302
81242;8302
80672;8312
81002;8312
81202;8312
80022;8322
80312;8322
80842;8322
80872;8322
80122;8332
80652;8332
80792;8332
81132;8332
81372;8332
80062;8352
80952;8352
81242;8352
81292;8352
81312;8352
80402;8362
80562;8362
80712;8362
80932;8362
80992;8372
81182;8372
81362;8372
80122;8382
80312;8382
80342;8382
80442;8382
80452;8382
81282;8382
80422;8392
80442;8392
81332;8392
80142;8402
80612;8402
80702;8402
80762;8402
81082;8402
81342;8402
80002;8412
80072;8412
80112;8412
80362;8412
80392;8412
80872;8412
81212;8412
81352;8412
80252;8422
80462;8422
80622;8422
80652;8422
80772;8422
80932;8422
80072;8432
80132;8432
80492;8432
80512;8432
80672;8432
80272;8442
80802;8442
81042;8442
81112;8442
81152;8442
81342;8442
80382;8452
80542;8452
80722;8452
81312;8452
80132;8462
80742;8462
81012;8462
81052;8462
81072;8462
80222;8472
80302;8472
80642;8472
81062;8472
80322;8482
80542;8482
80632;8482
80882;8482
81122;8482
80182;8492
80412;8492
81332;8492
80012;8502
80222;8502
80372;8502
80392;8502
80872;8502
80962;8502
80982;8502
81032;8502
90152;9002
90182;9002
90332;9002
90602;9002
90622;9002
90642;9002
90072;9012
90142;9012
90162;9012
90282;9012
90302;9012
90532;9012
91072;9012
90342;9022
90492;9022
90572;9022
90852;9022
90172;9032
90222;9032
90242;9032
90392;9032
90582;9032
90642;9032
90682;9032
90922;9032
90942;9032
90502;9042
91012;9052
90092;9062
90882;9062
90312;9072
90602;9072
90752;9072
90142;9082
90252;9082
90362;9082
90672;9082
90102;9092
90152;9092
90482;9092
90612;9092
90832;9092
90442;9102
90572;9102
91052;9102
90442;9112
90552;9112
90632;9112
90052;9122
90242;9122
90302;9122
91092;9122
90232;9132
90252;9132
90272;9132
90372;9132
90872;9132
90022;9142
90402;9142
90822;9142
90872;9142
90082;9152
90242;9152
90402;9152
90492;9152
90072;9162
90222;9162
90432;9162
90962;9162
90672;9172
90832;9172
90942;9172
91082;9172
90192;9182
90722;9182
90862;9182
91062;9182
90472;9192
90802;9192
90102;9202
90382;9202
90722;9202
90282;9212
90512;9212
90042;9222
90342;9222
90352;9222
90572;9222
90952;9222
91002;9222
90382;9232
90392;9242
90522;9242
90532;9242
90772;9242
90782;9242
90992;9242
90062;9252
90292;9252
90862;9252
90922;9252
90522;9262
90662;9262
90842;9262
90972;9262
90992;9262
90682;9272
90792;9272
90062;9282
90092;9282
90752;9282
91092;9282
90012;9292
90422;9292
90872;9292
91102;9292
90162;9312
90462;9312
90532;9312
90592;9312
90732;9312
90882;9312
91102;9312
90432;9322
91032;9322
91082;9322
90562;9332
90622;9332
90922;9332
91082;9332
90272;9342
90702;9342
90742;9342
90762;9342
90842;9342
90712;9352
90892;9352
91022;9352
90302;9362
90692;9362
90232;9372
90342;9372
91022;9372
90282;9382
90362;9382
90582;9382
90492;9392
90502;9392
90092;9402
90582;9402
90002;9412
90142;9412
90412;9412
90692;9412
90852;9412
91072;9412
90652;9422
90962;9422
91042;9422
90662;9432
90672;9432
90932;9432
91002;9432
90032;9442
90202;9442
90352;9442
90382;9442
90422;9442
90462;9442
90632;9442
90992;9442
90122;9452
90322;9452
90782;9462
90912;9462
91032;9462
91112;9462
90132;9472
90432;9472
91012;9472
90032;9482
90232;9482
90262;9482
90542;9482
90642;9482
90742;9482
90062;9492
90252;9492
90722;9492
90762;9492
91012;9492
90262;9502
90512;9502
90732;9502
90852;9502
90862;9502
90022;9512
90552;9512
90792;9512
90802;9512
90822;9512
90912;9512
90972;9512
91112;9512
90212;9522
90662;9522
90732;9522
90072;9532
90262;9532
90422;9532
90592;9532
90622;9532
90652;9532
90792;9532
90812;9532
90832;9532
90912;9532
90982;9532
90112;9542
90612;9542
90902;9542
91022;9542
91092;9542
91112;9542
90132;9552
90392;9552
90962;9552
